报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.12,0.09,0.11,0.34,0.23,0.17,0.1,0.4,0.29,0.23,0.28,1.01,0.76,0.52,0.34,0.9,0.52,0.64,0.48,0.41,
每股净资产(元),2.39,2.36,4.29,4.18,4.08,4.02,4.04,3.93,3.82,3.76,7.68,7.4,7.15,7.06,3.08,2.74,2.36,1.84,1.33,1.37,
每股经营活动产生的现金流量净额(元),0,0,-0.04,0.42,0.11,0.08,-0.08,0.35,0.07,0.04,-0.05,1.18,0.53,0.3,0.14,1.12,0.35,0.95,0.69,0.2,
主营业务收入(万元),15722,10834,6105,22718,15966,11254,5853,21725,15028,11149,6652,25579,17627,11816,6626,20674,14160,17769,14979,14041,
主营业务利润(万元),8155,5636,3084,11925,8641,6198,3185,11651,8278,6118,3766,14312,9870,6580,3705,11491,7660,9455,7600,6139,
营业利润(万元),4142,3164,1964,6362,5002,3760,2103,7409,5443,4343,2657,8548,6327,4086,2395,6272,4072,4418,3088,2771,
投资收益(万元),-8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业外收支净额(万元),136,56,15,40,37,22,34,121,116,17,4,165,9,5,8,72,59,121,324,130,
利润总额(万元),4278,3220,1979,6402,5039,3782,2137,7530,5559,4360,2661,8713,6336,4091,2403,6344,4131,4539,3413,2902,
净利润(万元),3574,2702,1686,5361,3665,2776,1586,6407,4681,3680,2263,7387,5373,3468,2040,5397,3104,3859,2896,2481,
净利润(扣除非经常性损益后)(万元),--,2645,--,5307,--,2757,--,6289,--,3655,--,7229,--,3454,2027,5321,3056,3826,2752,1969,
经营活动产生的现金流量净额(万元),64,135,-656,6779,1795,1275,-1250,5649,1135,635,-380,9453,4247,2377,859,6702,2079,5678,4122,1210,
现金及现金等价物净增加额(万元),-11951,-3178,-1852,1690,-2559,-1811,-1894,-2065,-5132,-4275,-1173,37932,34165,32381,-334,3501,-583,2237,1335,1927,
总资产(万元),73429,72393,72803,71875,69365,68572,69285,67454,65231,63958,65857,64919,62190,60036,27606,27573,24670,23689,20535,19191,
流动资产(万元),45564,53047,53833,53715,51729,52088,53113,52038,51115,50902,54073,53443,50690,48382,15757,15641,12880,11344,9588,10302,
总负债(万元),4558,4394,4221,4978,4163,4260,4708,4638,4142,3869,4385,5710,4994,3546,9142,11148,10538,12661,12579,10945,
流动负债(万元),4553,4389,4216,4974,4163,4260,4708,4638,4142,3869,4385,5710,4994,3546,9142,11148,8538,9661,9516,10828,
股东权益不含少数股东权益(万元),68871,67999,68583,66897,65201,64312,64577,62816,61090,60089,61471,59209,57196,56490,18464,16425,14132,11028,7957,8197,
净资产收益率加权(%),5.26,3.96,2.49,8.28,5.72,4.35,2.49,10.54,7.76,6,3.75,16.59,14.02,11.68,--,39.32,24.67,41.52,36,27.7,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
