报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-06-30,2001-12-31,2000-12-31,
基本每股收益(元),0.02,0.06,0.04,0.51,0.08,0.02,0.02,0.39,0.25,0.07,0.03,0.7,-0.92,-0.79,-0.09,-1.01,-0.27,-0.18,-0.1,-0.56,-0.22,-0.13,-0.09,0.04,0.11,0.07,0.02,0.17,0.19,0.1,0.03,0.36,0.32,0.15,0.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,2.44,2.41,0.49,0.61,1.5,1.59,2.32,2.41,2.5,2.59,2.94,3.03,3.07,3.16,3.23,3.18,3.14,3.12,3.15,3.05,2.98,2.95,4.26,4.09,3.97,3.93,3.88,3.78,3.64,3.6,3.47,5.11,4.98,4.89,4.68,4.71,4.59,4.54,4.44,4.32,0,1.64,0,1.09,1.23,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.24,--,0.6,0.74,-0.18,-0.19,-0.15,-0.13,-0.13,0.29,-0.68,-0.45,-0.33,-0.38,-0.18,0.24,0.07,0.12,0.58,0.17,0.06,0.39,0.09,-0.51,-0.29,0.13,0,--,0,6.89,0,0,0,-0.22,0,0,0,0.16,0,0,0,0.25,0,0.17,-0.03,
主营业务收入(万元),66579,54480,17471,151450,70802,50005,23398,137470,93874,37709,11985,74975,28931,20461,7401,39951,24977,12645,5898,36616,25366,16960,9247,46644,33853,21478,10321,54203,37163,24253,10125,51160,33485,21302,8288,47685,30009,19663,7205,57688,39967,25428,12608,61963,41154,25528,10938,36287,25004,15128,5933,32023,13655,22404,13309,
主营业务利润(万元),8760,8117,4472,32338,9795,5246,2626,21082,14183,4949,1777,19776,2464,1675,617,2610,2019,1118,516,2721,2289,1531,645,8132,7519,4628,1998,12635,9838,5600,2231,10127,8242,4400,1802,10079,7391,5134,1976,10690,6800,4493,2015,9500,5791,3619,1299,6830,4659,2619,978,5256,2165,3092,1573,
营业利润(万元),3115,2630,1894,23188,4559,1844,920,17079,10887,3056,1072,18026,-8072,-6137,-1411,-16608,-4410,-2969,-1541,-9426,-3759,-2458,-1407,895,1706,876,56,2554,3613,1853,485,3970,3170,1035,451,4650,3895,2426,611,5170,2968,2074,931,4727,2575,1550,443,3383,2446,1386,410,3058,1276,2140,1083,
投资收益(万元),-117,71,53,330,84,123,80,5,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,42,0,0,0,0,--,--,--,1223,22,-64,16,112,7,7,0,25,17,0,0,-7,-19,-6,0,-21,0,0,0,0,0,0,--,
营业外收支净额(万元),113,24,31,-124,-32,-29,-55,299,146,76,136,-18,-6248,-6233,-2,286,138,73,-1,448,354,389,-2,28,417,389,378,407,--,-6,--,951,--,--,-2,-30,0,--,0,-35,0,0,0,-9,0,0,0,-51,-39,0,0,0,0,0,1,
利润总额(万元),3228,2653,1925,23064,4527,1815,865,17377,11033,3132,1207,18008,-14320,-12371,-1413,-16323,-4272,-2897,-1542,-8978,-3405,-2069,-1408,924,2123,1264,435,2961,3598,1847,482,4921,4025,1838,449,4784,3920,2456,607,5160,3048,2145,930,4711,2557,1547,442,3312,2418,1361,409,3097,1301,2159,1094,
净利润(万元),2326,2195,1576,19227,2885,746,705,14785,9332,2636,999,15455,-14349,-12424,-1405,-15786,-4263,-2879,-1520,-8819,-3389,-2071,-1405,603,1726,1018,327,2624,3036,1567,398,3870,3465,1640,374,3857,3226,2004,472,4010,2297,1582,668,3621,2093,1269,356,2712,2018,1141,341,2678,1125,1837,1041,
