报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2009-12-31,2008-12-31,2007-12-31,
基本每股收益(元),0.09,0.06,0.01,0.09,0.08,0.06,0.01,--,0.06,0.05,0.04,0.15,0.14,0.11,0.17,0.55,0.38,0.3,0.16,0.71,0.52,0.62,0.57,0.37,
每股净资产(元),3.93,3.89,3.91,3.9,3.89,3.87,3.86,--,3.86,3.85,3.94,3.9,3.89,3.87,9.86,9.69,9.53,9.45,9.35,4.29,4.1,3.58,2.12,0.89,
每股经营活动产生的现金流量净额(元),0.03,-0.02,-0.05,0.05,-0.23,-0.11,-0.05,--,-0.11,-0.1,-0.15,0.08,0,-0.02,-0.04,-0.59,-0.59,-0.45,-0.24,0.26,0.14,0.97,0.57,0.42,
主营业务收入(万元),172140,114093,52899,205581,148964,99704,43415,165210,118765,73822,36673,138650,102633,69875,33691,123596,88693,61034,31724,112732,81199,111454,122433,62532,
主营业务利润(万元),36287,23583,9608,41611,29266,18844,7480,31167,21267,12684,6652,29858,20975,14185,6624,31286,21989,16668,9800,34393,26716,29854,32352,21452,
营业利润(万元),9140,6271,910,8170,7321,5092,256,2664,2570,1468,2042,10090,9715,7134,2924,15470,11756,9416,6194,20694,16905,20166,19462,13741,
投资收益(万元),1448,1237,19,2148,2683,2560,669,844,448,374,217,882,633,625,379,300,587,487,-65,384,585,-656,154,2,
营业外收支净额(万元),1168,789,383,1967,1417,839,414,4751,4263,3704,2348,6259,5609,5128,4498,6669,3178,1974,921,2064,1613,2100,756,565,
利润总额(万元),10308,7060,1293,10137,8738,5931,670,7415,6832,5172,4390,16350,15324,12262,7422,22139,14934,11390,7115,22758,18518,22265,20218,14306,
净利润(万元),8539,5774,889,8067,7561,5338,720,5862,5451,4237,3713,13240,12453,10072,6162,18468,12409,9437,5843,19265,14089,16864,15277,9899,
净利润(扣除非经常性损益后)(万元),--,5085,--,5214,--,3388,--,--,--,1130,--,7940,--,5714,--,13173,--,8135,--,17885,13100,17057,14840,9803,
经营活动产生的现金流量净额(万元),2996,-1906,-4852,4642,-20405,-9665,-4252,-8836,-9966,-8925,-13544,7517,331,-2102,-1439,-21345,-21067,-16103,-8682,7130,3897,26105,15390,11222,
现金及现金等价物净增加额(万元),24539,27861,54693,-9356,-1620,-14815,-2838,-8891,-24804,24363,22901,-20748,26564,-5993,-11375,40519,167738,183837,214070,966,-994,-8037,9239,-10948,
总资产(万元),765274,772622,758142,689054,682479,665200,680854,678748,667210,682557,671494,631446,643115,644967,605948,589597,524404,510684,518736,279385,260321,215417,206013,144823,
流动资产(万元),337901,346494,341337,280491,282743,270557,283014,286257,301232,348818,346624,318231,350351,352645,333251,326767,315218,322602,343843,112231,104076,90814,103894,75747,
总负债(万元),396278,406377,390818,324111,317786,302363,306525,304873,292464,318719,299187,263037,275521,279940,239262,229167,181283,170534,182180,163503,149615,118800,147977,120176,
流动负债(万元),279220,312470,298825,281144,290283,274487,261539,266305,252233,275153,260494,227216,239349,244546,199391,185878,145747,134501,138823,122185,102779,84412,103843,108373,
股东权益不含少数股东权益(万元),353277,350512,351927,351038,350532,348309,347741,347022,347714,346500,354975,351262,350505,348112,354994,348822,343122,340150,336556,115882,110706,96617,57263,23974,
净资产收益率加权(%),2.42,1.64,0.25,2.31,2.16,1.53,0.21,--,1.56,1.2,1.05,3.8,3.57,2.88,1.75,6.45,4.68,4.14,4.92,18.13,13.59,22.13,34.39,46.2,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
