报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-09-30,2001-06-30,2001-03-31,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1996-03-31,1995-12-31,1994-12-31,1993-12-31,
基本每股收益(元),0.27,0.17,0.08,0.32,0.25,0.16,0.07,0.36,0.3,0.24,0.13,0.33,0.24,0.15,0.07,0.9,0.88,0.83,0.06,0.2,0.14,0.1,0.04,0.15,0.09,0.07,0.02,0.09,0.07,0.05,0.03,0.13,0.06,0.04,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,2.17,2.09,2.01,1.95,1.93,1.89,1.11,1.06,1.01,0.92,0.86,0.82,0.75,0.72,0.67,0.65,0.63,0.61,1.06,1.02,0.81,0.79,0.75,0.78,0.79,0.75,0.73,0.72,0.76,0.75,0.74,0.72,0.72,0.72,0.72,0.72,0.7,0.71,0.72,0.67,0.67,0.65,0.64,0.64,0.11,0.17,0,0.39,0.84,1.03,1.9,2.14,2.5,2.49,2.26,2.2,2.15,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-1.96,-0.52,-2.31,-0.39,-2.77,-0.79,-2.62,0.44,-1.78,-0.46,-1.52,0.21,-1.05,-0.26,-0.93,0.59,-0.35,0.17,-0.8,-0.34,-0.64,-0.36,-1.03,0.59,0,--,0,0.63,0,0,0,-0.06,0,-0.35,0,-0.49,0,-0.41,0,0.39,0,0.02,--,0.04,--,-0.03,0,-0.06,0.09,-0.11,--,0.25,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),1153742,759386,378960,1407381,1044593,682624,333651,1236930,905500,589401,276335,1058995,788195,514700,252239,852635,626056,403389,189246,663825,481865,313104,145791,507712,358880,226505,103519,409888,298068,197620,97536,338236,241024,152907,73039,274214,196041,127151,62672,247533,173071,111030,55467,208378,152090,99427,49152,163673,116504,77147,35501,138232,95197,63842,30316,2403,2398,2129,1009,8870,5530,8127,4896,10088,6587,17217,6499,11938,5838,2391,14947,16622,13060,
主营业务利润(万元),57916,38031,20472,79701,56282,36868,17563,74565,53722,36596,16029,65368,45674,28934,14490,49397,32993,20940,9843,35175,25336,16763,7348,25992,18019,12196,5477,21716,15962,10835,5291,17868,11056,7290,--,12317,8774,5763,2946,10778,7414,4819,2424,8766,5690,3762,1790,8250,5148,3490,1620,7490,4749,3182,1787,-533,-520,-437,-221,-2172,-1982,-559,-255,42,1681,1523,91,865,772,243,846,1716,2174,
营业利润(万元),16230,11091,5159,17853,15252,10226,4696,23466,19640,15183,7977,19320,14484,9350,4594,52157,50573,47563,3667,11275,8113,5591,2039,8556,5839,4038,1266,5381,4479,2772,1011,4654,2136,1405,228,3029,1758,1239,608,2204,1565,1218,736,1603,991,685,311,1227,-163,-109,-13,1085,635,476,233,-2831,0,-1812,-934,-4017,-2692,-7008,-2808,-4554,-15,2003,0,1062,0,376,1050,1895,2175,
投资收益(万元),26,23,--,128,124,124,101,4035,4000,4000,3978,558,562,588,533,39966,39935,39969,-13,-67,-76,-61,--,-232,-110,-60,0,44,0,--,0,-42,0,0,0,-89,-46,-26,-20,295,40,36,14,100,6,-2,-3,441,1106,1129,764,-248,-128,-60,-16,41,-16,6,0,-1114,0,6,53,-59,118,1435,501,408,29,0,0,0,0,
营业外收支净额(万元),-386,-470,-326,1109,-679,-378,-278,319,-634,-376,-165,621,-322,-338,-209,177,-513,-529,-165,762,-158,-27,152,261,-113,35,147,170,--,50,--,--,--,--,--,41,0,--,0,-61,0,0,0,-99,0,0,0,-103,-31,-32,7,-153,-52,-25,0,-266,-34,0,-19,-2162,0,-25,0,--,0,0,17,0,297,--,0,0,0,
利润总额(万元),15844,10621,4832,18962,14572,9848,4418,23785,19005,14807,7812,19941,14162,9012,4385,52334,50060,47033,3502,12038,7954,5564,2191,8817,5726,4073,1413,5550,4270,2822,1097,4658,2157,1424,227,3121,1957,1344,729,2557,1718,1253,749,1725,996,677,307,1565,911,987,757,684,454,390,209,946,0,-1831,-950,-7291,-2218,-7020,-2758,-4030,122,3641,786,2171,1253,666,1660,2412,2871,
净利润(万元),5524,3509,1683,6545,5229,3306,1471,7409,6210,4918,2791,6768,4898,3154,1536,18727,18222,17229,1214,4240,2865,1985,779,3141,1955,1388,409,1904,1544,1012,377,1451,698,463,59,680,528,347,209,583,400,276,225,48,27,6,28,611,386,466,544,103,91,61,15,946,-2610,-1829,-955,-7367,-2163,-6904,-2704,-3944,115,3314,675,1868,1085,578,1438,2402,2871,
净利润(扣除非经常性损益后)(万元),5266,3413,1654,5962,5054,3159,1439,5659,4673,3387,1298,6155,--,2857,--,3729,--,2327,--,3914,--,1878,--,2994,--,1292,0,1896,0,918,0,1409,0,366,--,628,0,259,0,511,0,218,0,54,0,-164,0,74,0,-554,0,297,227,118,--,-1739,--,-1811,0,-5207,-2636,-6901,--,--,--,--,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),-77734,-25377,-85473,8805,-61150,-17772,-60028,7572,-54549,-15150,-51242,6944,-40652,-10827,-47945,-8065,-57466,-16343,-54295,9114,-36823,-9529,-31513,4295,-21735,-5476,-19224,12216,-7351,3615,-9233,-3962,-7357,-4107,-11877,6770,-5426,-2970,-11855,7263,154,5382,703,-684,-5633,-4063,-6449,-5589,-6855,-4759,926,4495,0,172,--,423,--,-329,0,-703,1001,-1226,--,2914,--,--,--,--,--,--,--,--,--,
