报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,1999-12-31,1998-12-31,
基本每股收益(元),0.1,0.07,-0.01,0.09,0.08,0.07,0,0.1,0.11,0.06,-0.03,0.11,0.07,0.03,-0.04,0.26,0.27,0.3,0.06,0.36,0.29,0.2,0.01,0.37,0.39,0.34,0.05,0.51,0.29,0.27,0.16,0.5,0.38,0.27,0.11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,4.91,--,4.88,4.84,8.68,8.73,8.75,8.77,4.69,4.63,4.56,4.48,4.28,4.28,4.3,4.25,4.22,4.16,3.95,3.93,4.07,3.91,3.78,3.68,3.66,3.56,3.49,3.41,3.35,3.3,3.28,3.23,3.21,3.18,3.17,3.12,3.21,3.18,3.14,3.08,3.03,2.99,0,3.09,3.06,3,1.69,1.57,1.45,0.9,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.05,--,-0.28,-0.15,-0.33,0.19,-0.03,0.03,-0.07,1.31,1.04,0.77,0.41,1.14,0.81,0.97,0.61,0.97,0.6,0.69,0.49,0.44,0.15,0,-0.24,0.32,0,0,0,0.23,0,0,0,-0.2,0,0,0,0.37,0,0,0,0.32,0,0.06,--,0.2,0.06,0.32,0,--,
主营业务收入(万元),140881,90113,42140,196306,135632,89067,39684,181505,125089,78818,34010,157302,104854,71702,29104,162463,120923,88655,24452,115452,82030,55283,22418,103667,75785,53438,21529,89154,57923,39577,19496,67391,48764,30712,14452,53825,37556,24970,9470,42044,28761,17477,7590,28519,19118,11846,5385,22570,15560,9917,4866,18452,12278,8603,4729,20442,8798,17967,13884,11243,
主营业务利润(万元),26859,19038,8800,39811,28716,19447,6821,37885,27038,18152,7062,37182,23861,15737,5939,30409,23406,17847,4428,21230,15140,10585,3659,20887,16795,12308,4167,21551,13681,9465,4578,15368,11315,7667,--,12091,9185,6022,2468,9392,6404,4298,1807,8069,5850,3688,1676,7604,5463,3334,1351,6101,4240,3148,1948,7198,2800,5318,4438,3844,
营业利润(万元),5396,3774,177,3738,3623,3224,311,4454,5140,3006,-678,6045,4077,2157,-1036,6049,5460,6166,951,4951,3705,2813,22,4770,5734,4989,997,7446,4216,3751,2269,7524,5809,3993,1682,4951,4098,2429,764,3143,2518,1646,576,3339,2820,1895,752,3603,2783,1594,630,2965,2155,1547,974,3591,1133,3019,1960,1402,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,-582,-582,-582,-107,-261,-190,52,0,-108,0,0,0,0,0,0,0,0,
营业外收支净额(万元),488,162,-25,907,123,59,37,444,0,-8,51,304,177,165,16,152,52,52,3,89,88,116,113,-8,-91,-224,-86,250,--,--,--,--,--,--,--,-151,0,0,0,59,0,0,0,-85,0,0,0,66,49,10,0,-53,-9,-11,0,-79,0,0,0,0,
利润总额(万元),5884,3936,152,4645,3746,3283,348,4898,5140,2998,-627,6348,4255,2322,-1019,6201,5512,6219,954,5040,3793,2928,135,4762,5643,4765,911,7696,4381,3960,2429,7536,5956,4195,1706,4830,4036,2693,781,3205,2573,1707,579,2672,2292,1366,649,3408,2642,1657,648,2804,2147,1536,974,3512,1106,3018,1980,1427,
净利润(万元),3253,2203,-369,2957,2649,2226,3,3189,3617,2103,-902,3746,2302,1004,-794,4710,5034,5445,787,4697,3747,2660,103,4802,5168,4492,711,6679,3867,3570,2092,6535,4931,3516,1423,3926,3423,2297,681,2429,2187,1451,492,2070,1927,1210,478,2597,2077,1305,512,2142,1696,1211,764,3512,1106,3018,1356,950,
净利润(扣除非经常性损益后)(万元),2819,2053,-346,2152,2568,2179,-21,2799,3619,2111,--,3511,--,867,--,2823,--,3429,--,4629,--,2567,--,4877,--,4683,0,6968,0,3393,0,6234,0,3345,--,4013,0,2072,0,2238,0,1394,0,2277,0,1444,0,2625,0,1297,0,2187,0,1221,--,3591,1133,3019,1336,--,
经营活动产生的现金流量净额(万元),-131,5370,-2836,2761,-2597,-1757,-2070,4255,-12920,-2794,-1788,-7462,-9373,-5046,-6115,3554,-497,526,-981,17251,13720,10047,5328,14943,10637,12687,8055,12781,7927,9047,6395,5777,2030,40,-3148,4144,-52,896,253,3189,725,-873,2357,-2781,-2865,-518,1221,5159,3061,2444,153,4447,0,783,--,2866,516,2910,0,--,
现金及现金等价物净增加额(万元),-527,-6609,4024,-12742,-4994,-5736,-945,-199,10000,4228,-8016,-29033,-20668,-4019,-10509,51702,59034,97826,-6002,7982,8126,5912,3907,-3077,4100,8392,5671,4182,3958,2104,1978,961,2753,3956,233,-5444,-1939,-516,-3551,-1688,-4188,-3025,-452,-7402,-6445,-4247,-1716,2313,2912,-164,-642,-14608,0,-15012,--,25725,197,5023,0,--,
总资产(万元),482451,463381,461818,444212,441013,432424,429337,422592,433065,392955,366824,358910,357979,351452,329537,331398,338723,371008,173190,175525,168790,159669,163128,162457,158112,162064,156756,150738,152447,135300,129348,131286,119627,114749,104598,91384,87732,84442,75236,74312,71477,71923,67068,67643,67464,63319,66378,65731,64489,66827,63330,62133,64835,65353,70212,66331,39896,37674,29290,26086,
流动资产(万元),290429,273138,272122,254932,254460,245801,243905,237514,257635,231851,210531,209274,213293,215717,198064,202825,212226,252321,98614,100180,92836,83640,86526,84705,80832,85000,82135,76653,81710,67734,63350,69259,54519,54718,49605,42357,45399,45255,39607,41128,42701,43269,38441,39828,40505,37164,40577,41075,42419,45275,--,--,0,--,51954,0,0,0,0,14598,
总负债(万元),280932,263452,264334,246869,242717,234523,233409,227126,237212,198755,174967,166441,167393,162453,141364,142205,149481,181058,111473,114581,108716,100663,106656,106025,101217,104983,100031,94730,99303,82470,75119,79101,69051,65928,56066,44592,41407,36183,27885,27625,25517,26701,22105,23172,23137,19709,21419,21253,20548,23658,20954,20277,21046,22049,27392,24277,24648,23533,16253,17997,
流动负债(万元),178307,203527,206431,191881,190358,182165,166080,165495,163868,145860,133471,125668,132390,125964,108269,109080,104023,149731,89651,94451,90035,63100,72307,70195,55092,62670,79097,71679,62859,51650,38863,42843,26916,27360,34488,32834,29699,32617,25416,25156,25517,26701,22105,23172,23137,19709,21419,21253,15548,18658,--,--,0,--,22392,0,0,0,0,9668,
股东权益不含少数股东权益(万元),169638,168446,166759,167013,167750,166979,165561,165329,165631,163934,162086,162893,161215,159930,159232,160026,160464,160875,61626,60839,59888,58802,56245,56142,56507,55759,55392,54681,51869,51573,53377,51285,49682,48267,48011,46299,45845,47797,46881,46200,45960,45222,44963,44471,44327,43610,44959,44478,43941,43169,42376,41856,43789,43304,42819,42055,15247,14141,13037,8089,
净资产收益率加权(%),1.93,1.31,-0.22,1.78,1.59,1.34,0,1.95,2.2,1.29,-0.55,2.32,1.42,0.63,-0.5,2.68,3.94,4.25,1.29,8.03,6,4.63,0.18,8.41,--,7.89,0,12.67,0,6.73,0,13.11,0,7.37,--,8.38,0,4.83,0,5.37,0,3.23,0,4.67,0,0,0,5.78,0,0,0,4.83,0,0,--,22.09,7.53,20.75,15.66,11.39,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
