报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2003-12-31,2002-12-31,2001-12-31,
基本每股收益(元),0.04,0.04,0.02,0.09,0.08,0.07,0.02,0.03,0.1,0.07,0.03,0.18,0.29,0.2,0.1,0.6,0.51,0.32,0.14,0.54,0.39,0.27,0.13,0.31,0.19,0.09,0.02,0.11,0.12,0.09,0.08,-0.08,-0.02,-0.01,-0.08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,4.71,4.62,4.66,4.57,2.93,2.74,2.56,2.47,2.32,2.21,2.04,1.92,1.79,1.69,1.84,1.82,1.83,1.8,1.78,1.71,1.77,1.78,1.71,1.77,1.77,1.76,1.79,1.78,1.78,1.75,3.42,3.29,3.14,3.02,1.83,1.35,1.85,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.31,0.06,0.01,0.58,0.53,0.33,0.06,0.66,0.46,0.13,0.02,0.17,0.2,0.03,0,0.28,0.13,0.06,-0.13,0.24,0.04,-0.07,-0.09,0.17,0,--,0,0.06,0,0,0,0.43,0,0,0.58,0.58,0,
主营业务收入(万元),66149,43445,19872,93276,70339,44987,19962,97984,70632,46184,20828,86392,62116,39998,19414,96175,73433,47468,21969,82005,58949,38462,17837,56920,39999,24356,8703,38500,29921,18310,7875,34494,25733,16680,7477,31848,23014,14519,6532,28243,21771,14710,8374,24796,18280,11699,20122,17305,13565,
主营业务利润(万元),17233,11737,5362,25523,18375,12188,5479,27686,19742,12985,6399,27301,20380,13691,6360,33040,25800,16557,7561,26900,20233,13592,6571,18891,12965,7613,2688,10257,7826,4695,1981,7740,5443,3124,--,8337,6285,4183,1855,9999,8125,5742,3586,11467,8284,5406,10477,9433,6689,
营业利润(万元),2953,2314,1004,5331,4537,3456,1651,1631,5823,3969,1785,10529,8250,5565,2602,14839,12489,8037,3388,12064,9174,6927,3178,7769,4649,2176,422,2595,2880,2121,1570,-2202,-1245,-1066,-1829,1166,1138,818,278,4029,3721,2812,2050,6487,4308,2611,5612,4938,3789,
投资收益(万元),397,215,91,370,102,21,4,-702,-240,-141,-84,-117,-48,2,27,491,332,217,--,--,--,--,--,131,131,36,--,1154,1187,1314,1421,629,711,813,-115,-314,19,16,2,-143,-141,-141,0,35,35,35,0,46,0,
营业外收支净额(万元),177,26,68,669,781,830,42,568,168,71,63,667,331,244,37,356,75,30,95,505,182,-18,-17,691,341,177,83,363,--,--,--,--,--,--,--,-146,0,--,0,-159,0,0,0,-132,0,0,-40,0,0,
利润总额(万元),3130,2340,1072,6000,5318,4285,1694,2199,5992,4039,1849,11196,8581,5809,2639,15195,12564,8067,3483,12569,9356,6909,3161,8459,4989,2354,504,2959,2914,2184,1629,-1230,-256,-175,-1676,1268,1120,891,344,3775,3468,2567,2041,6415,4237,2629,5621,4990,3787,
净利润(万元),2061,1783,856,4060,3621,3131,1059,1456,4840,3302,1605,8598,6789,4621,2228,11814,9853,6203,2675,10580,7575,5335,2452,6104,3606,1745,316,2228,2386,1850,1475,-1646,-397,-157,-1566,779,695,541,233,2558,2334,1726,1366,4435,2855,1790,3784,3281,2476,
净利润(扣除非经常性损益后)(万元),1744,1615,780,3258,2746,2277,1009,1237,4629,3191,1530,7990,--,4252,--,11402,--,6129,--,10124,--,5316,--,5222,--,1515,0,397,0,155,--,-3697,0,-1801,--,272,0,499,0,2584,0,1796,0,4503,0,1799,0,0,0,
经营活动产生的现金流量净额(万元),4490,1463,-1802,14852,10922,7329,2967,4239,4853,2112,-2140,14419,7213,1495,330,13609,10362,6384,1086,12793,8891,2448,381,3405,3967,587,29,5360,2496,1133,-2559,4642,804,-1344,-1814,3387,900,1338,1398,1098,1216,530,3244,4687,636,1730,4571,0,0,
现金及现金等价物净增加额(万元),-833,-1293,-1376,-5896,-4966,3820,3032,-16282,-17695,-18602,-5998,-14525,-14203,-11926,-9724,40036,1130,1702,107,939,1629,1149,-843,-1014,4498,-2243,2283,1276,916,-332,-1202,-1238,-207,-1157,-984,-1656,-4657,-2124,-2519,3590,7763,1332,3658,5556,5420,19365,-502,0,0,
总资产(万元),163192,157108,159676,158581,157690,164414,163892,165046,165041,164523,171979,161139,162464,165020,161113,165753,125441,124085,124035,119176,113542,117839,112257,107415,106736,99759,77531,73100,71493,70862,69779,69628,71684,76166,92382,88949,86036,86319,80483,77937,78070,64916,62654,55619,50999,54270,31880,24918,20458,
流动资产(万元),82076,75889,77899,75276,75596,81275,82420,82238,84870,84253,94663,93567,98819,102459,100493,106704,69869,68423,70060,66840,63453,67242,62205,56765,57388,50010,34502,29799,28106,26840,25713,23540,25762,30098,34274,31210,29261,32224,29133,28987,33300,25099,26941,20182,23609,32146,10590,9320,10015,
总负债(万元),38411,32984,34330,34230,34211,41423,43117,45558,40988,42161,50086,41690,45226,50241,45674,52644,62497,65105,68965,64888,62482,69094,66903,64657,67072,62344,38964,35044,33514,33557,33010,34481,35500,39891,57558,52889,49870,50335,44196,41842,41825,29215,24407,18599,15560,21465,17438,14304,12398,
流动负债(万元),36442,30986,32297,32260,31825,38865,40255,42696,39287,40607,48524,40232,41926,46941,40614,48214,54795,57403,57634,53556,48800,55832,56021,55574,58368,53641,38700,34781,33229,29472,28926,30397,29672,34063,46529,41861,37939,42203,35806,33838,33910,23701,18893,13085,7043,12786,8759,5280,8155,
股东权益不含少数股东权益(万元),118153,117874,116947,116092,115601,115111,113039,111980,115362,113825,113534,111925,110116,107948,109027,106799,57034,53385,49856,48203,45199,42959,39820,37417,34862,33000,35770,35454,35612,35076,34701,33226,34458,34698,33289,34517,34477,34323,34801,34610,34689,34081,36967,35601,34021,32711,14352,10553,8022,
净资产收益率加权(%),1.76,1.52,0.73,3.56,3.18,2.76,0.94,1.3,4.26,2.92,1.42,7.9,6.27,4.28,2.06,20.61,18.79,12.21,5.4,24.66,18.38,13.31,6.35,15.85,--,4.31,0,6.49,0,5.42,--,-4.84,0,-0.45,--,2.26,0,1.55,0,7.24,0,4.73,0,17,0,12.99,30,32,37,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
