报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),0.15,0.12,0.16,0.6,0.44,0.34,0.18,--,0.36,0.28,0.21,0.85,0.57,0.46,0.29,0.97,0.66,0.56,0.92,0.77,0.42,0.7,0.59,1.34,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,7.57,--,6.86,6.75,6.99,6.71,6.41,6.3,2.67,2.27,1.92,2.02,1.66,2.98,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.14,--,0.61,-0.16,-0.1,1.11,0.69,0.13,1.72,1.43,0.46,1.17,1.41,2.68,
主营业务收入(万元),563523,413016,224049,779517,579407,411274,231690,717851,531299,376776,209863,642600,469977,324525,190779,644227,476462,331664,559018,488081,251603,459806,412432,384761,
主营业务利润(万元),95244,69582,38634,133974,98686,71515,38047,114881,81726,57853,31130,102685,74573,52908,31294,104467,76825,52168,86944,76420,38916,70247,64732,59364,
营业利润(万元),38986,32052,16625,55392,46054,35943,19254,52234,36966,28851,14769,55204,37510,30080,19215,55573,37028,28890,43384,36595,20259,34923,30348,24194,
投资收益(万元),2203,2131,69,384,238,86,76,1490,1450,1328,583,10921,5483,4617,2474,3904,1280,123,375,61,106,727,934,-175,
营业外收支净额(万元),917,32,543,6844,-126,-460,-244,562,36,58,-394,697,494,529,-184,2793,2168,1610,4507,2759,1565,789,974,1536,
利润总额(万元),39903,32084,17168,62236,45928,35483,19010,52796,37002,28910,14375,55901,38003,30608,19031,58367,39196,30499,47891,39354,21824,35712,31322,25731,
净利润(万元),27422,22448,11854,44370,32498,25118,13665,38464,26479,20670,10237,41824,27982,22614,14076,43366,28682,22382,35278,29290,16178,26911,21801,17965,
净利润(扣除非经常性损益后)(万元),26496,22251,11286,36864,31896,25029,13635,--,25183,19534,--,32447,--,18485,--,37897,--,20907,31341,27057,14964,25413,17431,14393,
经营活动产生的现金流量净额(万元),3620,-10349,9156,25123,11529,-11650,-4075,29480,20711,-8553,6975,44355,29876,-7815,-4824,54845,34249,6583,65905,54813,17720,44960,53785,35899,
现金及现金等价物净增加额(万元),-9354,-20750,2689,-22372,-26881,-29720,-21074,-52412,-35436,-74228,-54926,-37116,-66732,-60175,-29056,61579,76084,189855,38729,-7774,-20025,-5476,32558,1926,
总资产(万元),676343,650643,677777,681318,683023,670979,668988,696335,661102,585631,621271,645343,533577,473971,508870,527661,498098,458710,271992,225168,173162,185724,177526,143454,
流动资产(万元),256632,238224,268914,273933,333873,368464,416342,447188,433700,383068,415463,442838,312858,290429,333263,353839,337783,330480,144865,113739,95939,112268,137275,75855,
总负债(万元),280689,260001,271161,286634,300303,295652,278457,319497,296201,226435,247850,282175,195354,141074,163687,196542,181545,147817,169104,137739,98926,107673,113330,102880,
流动负债(万元),276429,255622,266631,281993,295356,290628,273385,314354,291024,221254,242666,258987,195050,140650,163442,196294,181162,147545,168827,137448,98628,107368,113239,102880,
股东权益不含少数股东权益(万元),395860,390800,406707,394772,382674,375239,390364,376648,364640,358831,373038,362801,337823,332455,344615,330539,315873,310220,102162,86789,73677,77405,63481,39787,
净资产收益率加权(%),6.97,5.65,2.96,11.58,8.53,6.53,3.56,--,7.25,5.6,2.78,12.16,8.34,6.68,4.17,18.59,14.29,16.58,37.09,38.81,18.92,40.05,42.32,39.46,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
