报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-09-30,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1998-12-31,1997-12-31,
基本每股收益(元),-0.22,-0.05,0.01,0.07,0.14,0.13,0.06,--,0.53,0.35,0.16,0.19,0.01,-0.04,-0.05,0.03,0.04,0.08,0.04,0.25,0.18,0.15,0.17,1,0.84,0.57,0.21,5.89,5.21,3.54,1.14,1.72,1.06,0.63,0.28,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,6.12,--,5.77,5.72,5.77,5.81,5.85,5.89,5.94,5.9,5.83,5.8,12.99,12.79,12.56,9.92,10.64,10.43,9.73,8.01,5.61,5.07,4.49,4.06,4.47,3.72,3.2,2.95,3.85,3.64,3.25,3.07,3.15,2.94,2.59,2.45,4.15,4.05,3.92,3.84,3.79,3.75,3.82,3.78,3.73,3.68,3.76,2.19,2.06,0,1.89,1.67,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.22,--,-0.11,-0.18,-0.14,0.59,0.26,0.01,-0.02,0.12,-0.05,0.24,0.18,0.87,0.75,0.82,0.6,6.48,5.58,4.52,1.3,2.48,1.04,0.56,0.12,2.21,0,--,0,1.72,0,0,0,0.59,0,0,0,0.92,0,0,0,0.86,0,-0,--,0.01,--,0.04,0.78,0,0,--,--,
主营业务收入(万元),572148,400222,202778,771583,589819,402446,186060,676533,518232,364583,173132,611101,453505,296886,139625,485299,361347,243126,121085,434628,320378,223862,113737,384983,292594,201776,100170,721922,604335,405740,154460,382797,260357,161631,70810,273934,207783,137135,66349,238761,179359,116257,55022,169992,123111,73998,33433,101846,77368,50329,21962,78292,60242,43962,16766,64912,50473,32571,56081,0,48800,42160,33634,
主营业务利润(万元),48800,39539,20492,100531,82247,59887,26763,143283,111483,75873,32894,79113,49164,29270,9749,45644,30083,22271,10912,62571,44698,33753,19584,73344,54035,38402,17663,276391,249472,167439,55553,110444,73539,43765,--,83106,60612,38176,16879,65678,49385,35224,16623,39658,31033,15686,6659,17615,13247,8093,3589,13465,10666,7868,3621,12904,8968,5329,10647,0,12829,6887,5326,
营业利润(万元),-10261,-706,730,11559,14020,13609,7363,54359,45535,28702,13710,9668,-2090,-4149,-4916,-6324,-5661,-1348,-1328,10025,11134,11706,6517,28096,28082,20216,7462,221637,213281,144427,44478,69043,48772,28536,11909,51562,28560,17054,7717,35095,22059,15890,7709,20353,13492,6584,2809,5763,3796,2046,916,4025,2215,1672,867,3504,2540,1467,3732,0,4432,1621,1157,
投资收益(万元),6854,2170,1137,5604,3177,2001,947,5293,4284,3219,1417,8132,6683,4927,2079,7842,4826,3364,635,3252,1401,818,123,67,276,219,-57,925,649,98,--,140,-260,-246,-140,-1547,217,-8,-8,-1657,-66,-93,0,80,-133,-152,-25,-122,0,0,0,153,150,0,0,-97,11,11,1,0,-102,-79,-101,
营业外收支净额(万元),-582,-1004,24,-4532,-495,-778,-485,-374,35,-69,-143,4717,3383,1207,691,11139,9724,8670,4904,10095,4305,949,-180,6486,2617,22,-66,-3179,--,-3703,--,2336,--,71,--,-667,0,-308,0,-1245,0,0,0,-3240,0,0,0,-882,-304,0,0,-352,-18,-12,0,-193,0,0,51,0,0,0,--,
利润总额(万元),-10843,-1710,754,7027,13525,12831,6878,53986,45569,28633,13567,14385,1292,-2942,-4225,4815,4062,7322,3576,20119,15439,12655,6337,34582,30699,20238,7396,218458,208947,140724,44390,71378,48972,28607,12024,49692,28257,16739,7584,32260,21619,15503,7656,17296,10497,5069,2206,5138,3492,1911,865,3893,2372,1674,857,3231,2476,1410,3784,0,3761,1349,1034,
净利润(万元),-15175,-3400,386,4971,9440,9035,4094,43531,36159,23460,11171,13129,771,-2775,-3488,1735,2581,5608,2776,16766,12492,10323,5289,29469,24391,16364,6032,169010,149488,101444,32692,49462,30454,18201,7921,32242,18086,10673,4771,21872,13984,9851,4896,13728,6381,3135,1380,3512,2199,1206,548,3211,1706,1176,587,2048,1526,817,2311,0,2425,779,475,
