报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.02,-0.11,-0.07,-0.19,-0.05,0.01,0,0.13,0.16,0.12,0.09,0.52,0.43,0.35,0.11,0.74,0.38,0.65,0.35,0.29,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,6.91,6.77,6.88,6.66,3.08,2.72,2.34,2.57,1.72,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.18,-0.12,-0.19,0.49,0.17,0.57,0.2,0.27,
主营业务收入(万元),57534,32544,9844,62822,48486,32653,15054,60676,39861,26863,11546,55003,37346,24044,10438,55457,28952,48715,28454,22981,
主营业务利润(万元),10305,5146,842,8852,8509,5935,2634,12510,8764,5978,2472,11720,8677,5988,2525,14964,7372,12595,6321,4186,
营业利润(万元),-2254,-3672,-2697,-6310,-2236,-214,-183,1587,2650,2155,794,4764,4005,3099,934,6174,3238,5327,2491,1985,
投资收益(万元),-50,-19,-51,1213,268,218,155,634,284,122,0,-9,0,0,--,--,--,--,--,--,
营业外收支净额(万元),3995,414,323,442,323,254,115,1037,834,563,201,656,449,424,55,288,70,-24,179,36,
利润总额(万元),1740,-3258,-2374,-5868,-1913,40,-68,2624,3483,2718,994,5420,4454,3523,989,6462,3308,5303,2670,2020,
净利润(万元),410,-2803,-1836,-4786,-1385,137,76,2492,3069,2348,868,4752,3782,2961,812,5373,2764,4710,2389,1837,
净利润(扣除非经常性损益后)(万元),-2551,-3103,-2109,-5140,-1639,-65,-22,1610,2376,1882,700,4165,--,2620,--,5114,2705,5002,2525,1456,
经营活动产生的现金流量净额(万元),1478,-3531,-212,-2291,2236,2634,925,588,-694,242,-1249,468,-1785,-1187,-1809,3541,1254,4153,1112,1422,
现金及现金等价物净增加额(万元),-870,-321,11433,-3626,7591,15321,-3252,-19496,-21571,-17152,-3794,29910,29327,34215,40899,1772,69,3116,1759,2106,
总资产(万元),166730,158813,155574,116185,117169,117021,108784,103365,97569,95812,90046,91712,82825,81695,82485,43796,45313,41495,29184,18634,
流动资产(万元),95693,88417,85254,68833,88876,90992,83329,80230,64925,65492,77656,79946,76616,75806,78182,39540,41452,37810,27437,17716,
总负债(万元),69170,64806,60776,44698,42483,46564,39429,34134,26912,26285,20997,23366,17026,14785,17777,21361,25497,24489,14800,9689,
流动负债(万元),68304,64102,60005,43897,41715,45901,39004,33662,26379,25667,20502,22793,16392,14077,14026,17590,24984,24489,14800,9689,
股东权益不含少数股东权益(万元),86414,83201,84150,65340,68785,68123,68770,68568,69917,69451,68961,68234,65682,66802,64661,22389,19781,17006,14386,8946,
净资产收益率加权(%),0.53,-3.84,-2.92,-7.5,-2.42,0.2,-0.03,3.63,3.42,3.38,1.02,8.64,8.57,6.63,3.56,27.28,15.03,27.7,22.57,26.24,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
