报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1993-09-30,1993-06-30,1992-12-31,1991-12-31,1990-12-31,
净利润(扣除非经常性损益后)(万元),-15368,-11079,-5368,-3176,-341,154,-685,6421,6495,4448,--,-12137,--,-3056,--,7876,--,9167,--,13839,--,2744,--,-14567,--,-17856,0,-5265,0,4426,0,2156,0,5202,--,-3738,0,-2063,0,9862,0,8136,0,19191,0,9277,0,13170,0,6633,0,10937,8773,5808,0,16123,8946,15462,6544,9419,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),23954,18240,3460,22841,13218,12765,-2264,22945,13085,13906,-9259,29020,25210,16382,7084,28359,18877,17087,3852,27832,26193,21424,4379,37218,39102,15535,2420,25103,7486,16112,-6345,18876,7272,11080,-10515,18817,8464,5630,-2371,35981,22422,10468,-3894,45844,32744,22349,9837,24150,14216,8233,1085,22493,0,6466,1081,21735,5294,25814,9462,17451,--,15346,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),6136,9848,44893,-125774,-114548,-60470,-93666,69553,-25071,-8646,-12989,-22645,-4358,13056,-10471,3753,17184,29617,-13000,13686,18631,32087,5710,-31499,-762,-1162,-13291,10615,22157,-19394,-8236,30799,-19121,-15248,-9865,13980,24671,21167,-15106,10863,15284,11454,-1758,15543,2140,5685,-135,923,106,2104,4872,2633,0,3053,-1168,-3830,-5323,11040,8782,2132,--,81,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
总资产(万元),840148,857231,843904,795931,774505,764501,719387,723620,639488,641760,633191,646938,666543,684944,651628,655644,649761,646523,605790,647347,627869,630965,598374,577299,595106,595328,603792,616622,641519,557977,555773,522073,489889,487690,504577,461069,462145,460307,376641,377927,385497,382907,381255,319651,317535,320782,318769,242612,242472,235440,226351,207065,208994,216118,215849,212849,260084,202273,178751,170382,176531,178758,190292,190688,193529,191670,187634,169265,160579,161638,146356,136883,--,58185,53491,50597,52255,
流动资产(万元),363483,399263,383625,331488,306024,328892,261287,303011,228910,234648,227834,244222,262775,283624,259184,276264,293345,284871,255852,272097,254449,262854,234055,216826,232415,240961,256907,266823,293539,243211,232366,210901,176030,168228,181157,172773,188993,201409,124548,138391,153055,151815,135203,104779,97406,98857,93211,78234,77018,77472,81413,0,0,0,63207,0,0,--,0,0,36933,37782,45232,42648,50546,56881,55475,50806,50782,80544,71336,75801,--,24075,18472,14568,14568,
总负债(万元),463936,478754,459332,406294,386436,406297,358682,363210,379493,383740,379510,393492,419574,439067,403600,413989,403912,411381,373434,403428,385980,393763,366725,349886,357648,356435,358235,364889,386307,295196,295237,263216,233884,231949,257022,220101,221160,212041,138835,140820,149468,162160,142235,107606,107705,104898,107998,52627,56803,53015,47308,37372,32110,42314,45214,44788,81564,41401,16071,14246,22877,27111,39679,41042,43603,46581,41107,28219,31599,26242,22181,26875,--,69662,27443,27720,31573,
流动负债(万元),381966,385500,327272,323734,279568,265317,230515,228422,237255,234871,218321,226012,236692,241652,243206,248954,212088,212411,224937,259937,205619,218763,181731,159445,167819,198767,204179,204131,204455,176698,172689,134337,149153,152899,170638,139332,135922,141982,80745,78404,68545,75359,54237,48131,45708,39468,45153,35439,35037,39814,37854,0,0,0,37663,0,0,--,0,0,22877,27111,37835,37356,38073,39209,31892,17162,16620,12451,8518,23445,--,58185,12963,12168,11975,
股东权益不含少数股东权益(万元),307043,308028,313610,317852,315635,317661,319441,318317,217715,215069,210846,210371,204035,202535,204009,205870,209310,206857,204767,201031,196061,188749,184867,181615,192896,194218,200644,204165,205596,212144,210186,208040,202423,202467,199008,193223,191983,199633,199393,199376,198573,194506,205348,191334,188232,194701,189542,181069,177406,174329,171073,167687,175192,172176,169008,166385,170093,160873,162680,156136,153654,151647,150614,149646,149926,145090,146527,141046,128980,135397,124175,110008,--,37577,26048,22877,19599,
净资产收益率加权(%),-2.95,-2.53,-1.34,1.63,1.08,0.96,0.35,5.52,4.27,3.05,0.65,2.78,-0.18,-0.91,-0.91,3.78,5.35,4.17,1.84,10.15,7.65,3.85,1.78,-10.93,--,-4.99,0,1.35,0,1.93,0,6.2,0,2.58,--,1.18,0,0.31,0,6.59,0,4.2,0,10.12,0,4.97,0,7.45,0,0,0,0,5.16,0,0,9.61,5.56,9.44,0,0,--,2.3,--,--,--,0,0,0,0,0,0,--,--,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
