报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),0.33,0.21,0.1,0.39,0.21,0.1,0.04,0.53,0.25,0.1,0.03,0.08,0.06,0.01,0.09,0.54,0.42,0.28,0.07,0.42,0.35,0.22,0.01,0.58,0.39,0.32,0.26,0.05,
每股净资产(元),4.4,4.01,3.09,3.1,2.91,2.8,4.57,4.53,4.25,4.1,4.07,4.04,4.01,4.02,7.13,7.14,7.03,6.73,6.92,6.85,6.67,6.55,6.35,2.04,1.85,7.85,3.47,1.45,
每股经营活动产生的现金流量净额(元),-0.28,-0.17,-0.17,0.5,0.18,0.04,-0.14,0.55,0.32,0.18,-0.12,0.62,0.06,-0.14,-0.64,-1.46,-0.86,-0.6,-0.41,-0.11,-0.12,-0.17,-0.09,0.45,0.48,-1,1.76,0.23,
主营业务收入(万元),54788,35420,10825,45453,28726,17798,5219,43396,28253,16961,5948,29978,20713,12930,4194,28585,19874,11400,3161,17067,11051,7397,1681,13210,8850,8534,6132,3665,
主营业务利润(万元),13715,7989,3439,15244,9529,5804,1718,14198,8419,4670,1572,8207,5901,3798,1287,8208,5871,3359,888,4984,3343,2204,525,3889,2599,2539,1673,565,
营业利润(万元),5605,3396,1633,6519,3397,1619,351,5109,2614,998,257,628,669,175,476,2636,2309,1592,368,1987,1689,1067,-40,2161,1463,1332,1127,241,
投资收益(万元),524,602,366,455,97,7,8,33,24,15,8,48,23,13,17,483,184,140,74,323,--,--,--,0,0,0,--,--,
营业外收支净额(万元),624,219,56,793,369,178,70,874,259,201,108,625,216,142,62,622,300,136,83,591,306,188,80,509,342,171,62,0,
利润总额(万元),6229,3616,1688,7311,3766,1797,421,5983,2874,1199,365,1253,884,317,538,3259,2610,1728,451,2578,1996,1255,40,2670,1805,1503,1189,241,
净利润(万元),5068,3132,1453,5865,3135,1490,368,4954,2323,966,317,797,542,84,478,2796,2198,1440,381,2116,1696,1067,35,2264,1530,1266,1008,203,
净利润(扣除非经常性损益后)(万元),--,2939,--,5092,--,1347,--,4141,--,779,--,937,--,787,--,2100,--,1324,--,2006,--,906,--,1828,1237,1117,954,204,
经营活动产生的现金流量净额(万元),-4673,-2746,-2486,7441,2720,572,-1316,5193,2971,1672,-1148,5790,564,-1291,-3364,-7673,-4496,-3137,-2139,-575,-647,-874,-474,1762,1878,-723,878,114,
现金及现金等价物净增加额(万元),2237,-1061,2035,-849,-559,2032,-1853,-4176,-5982,-4300,-3258,6891,3680,5607,2855,-2589,-9740,-7247,-3815,1870,18859,23696,25178,1551,1932,1290,-107,227,
总资产(万元),155153,136848,91556,86913,88244,84063,72955,71689,72607,68211,64813,65868,66010,69045,63028,60878,53613,48957,46254,45697,43546,44381,43198,17642,16085,9034,4599,3090,
流动资产(万元),91301,86706,60666,55495,57348,56466,47326,46314,46725,41819,37826,38461,39542,43956,38906,39427,34297,34114,34080,36010,37132,38379,37358,11725,10971,7329,3267,2619,
总负债(万元),81584,71548,44392,39720,44031,41507,29488,28747,32254,29263,26142,27504,27901,30377,24894,22746,16036,13250,9563,10082,8864,10328,10177,9700,8877,3356,2866,2365,
流动负债(万元),66769,69171,42195,37351,41639,39082,26995,26204,29644,27236,24049,25353,25885,28325,22901,20755,14013,12286,8655,9132,7938,9360,9152,8635,8275,2870,2604,1795,
股东权益不含少数股东权益(万元),72414,64367,46308,46352,43622,41977,42739,42359,39761,38371,38102,37780,37490,38011,37455,37471,36895,35004,35996,35614,34681,34053,33020,7942,7208,5678,1733,725,
净资产收益率加权(%),9.15,6.64,3.09,13.27,7.28,3.48,0.87,12.36,5.96,2.52,--,2.13,1.44,0.22,1.27,7.43,6.07,3.96,1.06,6.98,--,4.24,--,33.25,23.74,42.44,82.03,32.64,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
