报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
基本每股收益(元),0.14,0.11,0.04,0.2,0.18,0.11,0.04,0.26,0.21,0.14,0.04,0.27,0.2,0.13,0.03,0.36,0.26,0.16,0.17,0.68,0.36,0.15,0.08,0.72,0.42,0.48,0.45,
每股净资产(元),5,4.96,4.99,4.95,4.97,4.91,4.83,4.79,4.75,4.68,4.67,4.63,4.55,4.48,4.51,4.48,4.38,4.28,8.66,8.49,8.16,7.95,7.88,2.63,--,1.91,1.45,
每股经营活动产生的现金流量净额(元),0.18,0.19,0.12,0.09,-0.11,-0.19,-0.24,0.24,-0.1,-0.16,-0.08,-0.14,-0.25,-0.17,-0.04,0.16,-0.07,0.07,-0.16,-0.51,-0.59,-0.71,-0.45,0.79,--,0.21,0.84,
主营业务收入(万元),32621,20822,8527,45753,33051,21113,9452,44613,28915,15604,6685,31497,21405,13317,4987,32250,23112,14096,7563,24181,12214,5761,2527,18719,11943,13739,10285,
主营业务利润(万元),9971,6591,2677,13953,10035,6493,2893,14802,10600,6557,2547,13951,9536,5913,2128,13878,9229,6002,3377,11431,5711,2675,1178,8404,5287,6220,4680,
营业利润(万元),2482,1824,513,3377,3353,2229,764,4803,3986,2351,710,4844,3435,2174,501,6848,5247,3666,2085,6530,3162,1287,526,4978,2936,3382,2993,
投资收益(万元),--,--,--,17,72,--,--,--,--,--,--,--,--,--,--,11,--,--,--,--,--,--,0,0,--,0,0,
营业外收支净额(万元),351,354,193,595,490,335,112,515,256,141,18,143,70,84,12,242,265,6,-6,75,-39,-28,-1,47,40,0,0,
利润总额(万元),2834,2178,706,3972,3843,2564,876,5318,4243,2492,728,4988,3505,2257,513,7090,5512,3672,2080,6606,3123,1259,525,5025,2976,3401,3018,
净利润(万元),2228,1708,519,3036,2748,1751,577,3994,3303,2152,553,4200,3085,2019,436,5505,3994,2408,1326,4864,2561,996,451,4088,2376,2764,2544,
净利润(扣除非经常性损益后)(万元),--,1408,--,2529,--,1475,--,3594,--,2035,--,4086,--,1954,--,5391,--,2399,--,4808,--,1020,0,4051,--,2747,2507,
经营活动产生的现金流量净额(万元),2722,2851,1784,1425,-1771,-2892,-3632,3723,-1527,-2536,-1173,-2125,-3907,-2576,-670,2483,-1031,1039,-1264,-3920,-4514,-5496,-3467,4500,-888,1213,4792,
现金及现金等价物净增加额(万元),3791,325,1354,-2726,-3968,-4401,-4815,-2068,-6635,-4596,-2168,-9500,-9411,-4128,-877,-13285,-11301,-5745,-2742,38719,35450,39222,41871,3624,-1385,-284,3878,
总资产(万元),122441,99506,101322,102654,106229,102916,104162,103266,103633,95916,94643,93243,90079,90125,86129,87596,85870,84688,84544,86671,69664,66844,67791,24200,--,16841,15461,
流动资产(万元),86059,70665,73024,73961,77777,74760,75776,74811,75794,68683,68450,67430,65983,71070,68141,69969,71268,73016,76390,78355,59876,61850,62778,19403,--,12410,11496,
总负债(万元),39685,17259,18629,20467,23792,20382,22891,22602,23778,17533,16186,15238,13607,14485,10406,12780,12507,12914,12155,15944,5841,4649,6193,8344,--,5304,5906,
流动负债(万元),38475,16216,17611,19424,22931,19502,22066,21750,23042,16718,15407,14459,13607,14485,10406,12780,12507,12914,12155,15944,5841,4649,6193,8344,--,5304,5906,
股东权益不含少数股东权益(万元),76961,76440,76873,76354,76599,75651,74579,74001,73462,72311,72291,71737,70483,69416,69391,68955,67444,65858,66701,65375,62816,61251,60706,14965,--,10877,8251,
净资产收益率加权(%),2.9,2.21,0.67,4.04,3.65,2.34,0.71,5.47,4.54,2.95,0.77,5.96,4.42,2.9,0.63,8.22,6,3.63,2.01,10.18,--,1.98,0,31.64,--,28.9,37.96,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
