报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
基本每股收益(元),0.54,0.32,0.11,0.76,0.52,0.31,0.2,--,0.75,0.43,0.16,0.84,0.58,0.34,0.14,0.68,0.45,0.26,0.19,1.12,0.76,0.42,0.76,0,0.46,0.38,
每股净资产(元),6.03,5.8,5.65,5.52,5.34,5.12,8.97,--,8.36,8.13,7.85,7.68,7.4,7.16,7.11,6.85,6.63,6.43,11.51,11.33,3.26,2.92,2.5,0,2.75,2.22,
每股经营活动产生的现金流量净额(元),0.1,-0.07,-0.37,0.68,0.08,0,-0.41,--,0.6,0.11,-0.36,1.19,0.73,0.08,-0.11,0.77,0.4,0.31,0.05,1.26,0.57,0.26,1.69,0,1.95,0.29,
主营业务收入(万元),115759,72699,30321,157149,108640,66313,27521,134451,92057,54412,22366,104877,73393,43574,18149,86503,61217,36145,14513,63565,43642,24908,39693,27284,40348,28276,
主营业务利润(万元),45541,28088,11203,58661,40368,24844,10128,49042,34145,19912,7545,37158,25849,14677,6031,30514,20825,11523,4774,19440,13246,7707,11423,7543,8635,6369,
营业利润(万元),16457,9510,3309,21380,14962,8441,3163,17950,12847,7445,2496,14647,10161,5544,2108,12425,8053,4580,1696,7675,5232,2978,4830,3058,2623,2282,
投资收益(万元),4,4,4,24,4,4,--,3,3,3,5,2,2,2,2,3,3,3,3,119,2,2,561,561,-345,779,
营业外收支净额(万元),260,172,74,1627,938,1013,97,1290,417,349,135,593,718,691,358,124,99,88,67,688,348,114,283,190,427,341,
利润总额(万元),16717,9682,3383,23007,15901,9455,3260,19240,13264,7794,2632,15240,10879,6235,2466,12549,8152,4668,1762,8363,5579,3091,5113,3248,3050,2622,
净利润(万元),14163,8252,3000,19674,13637,8202,2833,15909,10861,6226,2261,12089,8322,4845,1970,9730,6494,3698,1484,6736,4558,2527,4580,2735,2753,2261,
净利润(扣除非经常性损益后)(万元),--,8104,--,18276,--,7518,2122,--,--,5927,--,11696,--,4404,--,9643,--,3713,--,6209,4434,2510,4077,0,2730,1229,
经营活动产生的现金流量净额(万元),2703,-1720,-9641,17887,2059,20,-5929,19010,8691,1655,-5190,17078,10535,1097,-1530,11060,5791,4471,409,10043,3425,1536,10145,10572,4691,1488,
现金及现金等价物净增加额(万元),-5171,-11818,-15880,-2383,-10901,-15218,-11315,-23073,-14362,-13260,-17173,-2616,-3921,-5767,-3884,-8912,-10747,-3605,-3210,73189,1665,756,771,1819,205,15,
总资产(万元),220493,204382,197916,205201,194344,183813,171193,177199,169982,161524,145954,148017,140310,131558,130687,127268,118713,113745,111174,111093,40550,37448,29571,0,30619,31001,
流动资产(万元),122293,109128,107003,115787,111655,103526,93179,99519,101337,98912,86913,100039,101449,96695,97849,98279,99534,97170,95089,95568,26039,23672,16489,--,19392,20648,
总负债(万元),55609,45602,43728,54110,48052,43566,35140,44339,43066,39488,28121,32314,28908,23773,23727,25790,20918,19153,16947,18423,19373,18392,13149,--,15910,19005,
流动负债(万元),53797,43717,41518,50889,46212,41957,34628,43887,41927,38134,27166,31400,28350,23147,22879,24923,20918,18367,16112,17618,19373,18392,13149,--,15910,19005,
股东权益不含少数股东权益(万元),158585,152594,148089,144833,140073,134402,130102,126884,121263,117114,113043,110651,106511,103034,102319,98638,95426,92602,92114,90630,19534,17504,14977,0,14324,11570,
净资产收益率加权(%),9.37,5.55,2.05,14.58,10.2,6.24,2.2,--,9.4,5.47,2.02,11.49,8.05,4.75,1.98,10.3,6.92,4,1.62,36.72,26.41,15.56,30.58,0,21.26,20.76,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
