报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1998-12-31,1997-12-31,1996-12-31,
基本每股收益(元),0.52,0.3,0.16,0.61,0.62,0.33,0.21,0.62,0.57,0.37,0.17,0.54,0.44,0.25,0.16,0.47,0.29,0.24,0.13,0.3,0.25,0.2,0.11,0.25,0.22,0.18,0.08,0.28,0.23,0.21,0.09,0.24,0.19,0.11,0.07,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,3.12,--,2.85,2.66,2.77,2.61,2.43,2.38,2.47,2.34,2.29,2.24,2.33,2.22,2.2,2.16,2.06,2.16,2.1,2.09,2.13,2.04,2.06,1.98,2.1,1.94,1.86,1.81,1.79,1.75,1.94,1.89,1.99,1.94,1.87,1.83,3.85,3.79,3.64,3.55,3.48,3.43,3.55,3.48,3.41,3.35,3.26,3.16,3.17,3.02,0,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.15,--,0.61,0.44,0.09,0.25,0.25,0.19,0.19,0.66,0.23,0.14,0.05,0.18,0.11,0.09,-0.11,0.52,0.37,0.25,0.05,0.39,0.43,0.06,-0.06,0.12,0,--,0,0.18,0,0,0,0.08,0,0,0,0.41,0,0,0,0.31,0,0.03,--,0.09,0.02,-0.07,-0.42,0.41,0,0,0,
主营业务收入(万元),115878,80693,41243,162829,115192,80060,40934,175307,140432,104798,50636,176229,128696,89039,48270,123484,95093,73509,37696,108513,85265,59676,31368,87088,70297,52620,26190,73090,59873,44807,20659,63849,46445,26237,16149,48325,32824,22447,11716,43068,28105,18766,7370,33195,18931,13424,6842,37965,20287,12514,6629,36693,22394,15642,10307,35164,16420,35339,15730,42239,40219,32991,19404,
主营业务利润(万元),41854,28698,13556,62266,44506,30579,14531,62118,48362,36679,16144,52109,41260,27659,14101,44993,31133,25767,11767,39141,27640,21315,10310,29828,23374,17682,7132,22641,18208,15834,5450,18001,12565,9526,--,17212,10810,7486,4422,13765,9146,6736,2978,12477,7493,5242,3147,13277,7843,4604,3032,13311,7883,5401,3806,10186,4484,14907,6327,15621,13580,11403,5572,
营业利润(万元),31534,20262,11284,37686,36031,23249,13875,39763,34571,25800,11271,28395,27575,18317,10649,28273,20880,16852,8401,22280,17697,13777,7196,17108,15186,11533,5292,14813,12852,11054,4383,13185,9520,5560,3104,9991,6409,4303,2718,8922,5802,3987,1908,8743,4142,2798,1695,7693,5065,3326,1522,8573,5255,3602,2013,4659,3415,6330,4591,9281,9004,7732,3013,
投资收益(万元),-13,183,32,-24,35,-118,6,16067,1050,-116,9,181,4,-15,4,175,-161,-76,-28,898,135,54,3,370,152,63,-20,1375,1238,153,14,638,254,194,-191,857,1749,791,-102,-7797,689,76,-281,749,1234,474,-249,2148,423,-29,-264,1008,60,-112,-293,4260,2868,3008,0,201,0,0,0,
营业外收支净额(万元),386,111,49,1634,332,101,36,430,189,44,12,393,87,38,-4,281,-0,35,-9,51,-19,-51,-4,135,74,65,7,21,-70,--,--,--,--,--,--,6,0,--,0,-147,0,0,0,-44,0,0,0,-27,0,0,0,0,-24,-23,0,-41,0,33,0,-293,0,0,0,
利润总额(万元),31920,20373,11333,39320,36363,23350,13911,40193,34760,25844,11283,28788,27662,18355,10645,28555,20880,16887,8392,22331,17678,13726,7193,17244,15260,11598,5298,14834,12782,10908,4328,13230,9489,5553,3106,10952,8156,5155,2640,1016,6499,4082,1646,9572,5491,3372,1500,9822,5480,3294,1266,9558,5292,3467,1720,8878,6297,9372,4982,9189,8841,7746,3003,
净利润(万元),22932,13237,7228,26807,27170,14708,9329,27275,25071,16172,7682,23669,19298,11195,7152,20649,12757,10715,5693,13413,10875,8778,4729,10924,9896,8057,3633,12265,10124,9147,3882,10693,8320,4923,3274,9701,5940,3610,1694,-2205,5580,3473,1389,8432,4811,2814,1284,7975,4687,2668,1082,7886,4444,2884,1378,7677,5698,7452,3338,6699,7515,6584,2553,
