报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2003-12-31,2002-12-31,2001-12-31,
基本每股收益(元),-0.31,-0.14,-0.05,0.08,0.11,0.08,0.04,0.2,0.17,0.14,0.1,0.4,0.39,0.35,0.18,0.64,0.53,0.37,0.18,0.7,0.52,0.34,0.17,0.67,0.5,0.33,0.37,1.46,1.81,1.16,0.47,1.1,0.74,0.51,0.33,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,5.55,--,5.6,5.54,5.45,5.22,5.14,5,4.88,4.67,4.51,4.32,4.23,4.04,3.88,3.68,7.36,6.99,6.7,6.02,5.83,5.33,4.96,4.74,4.91,4.49,4.24,4.06,4.78,4.58,4.37,4.13,4.2,4.01,3.85,3.69,2.18,1.91,1.6,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.18,--,1.12,0.57,0.44,1.51,1.26,0.59,0.22,0.99,0.79,0.46,0.33,0.18,0.49,0.37,0.36,2.64,2.12,1.25,0.44,1.82,1.03,0.47,0.09,1.33,0,0,0,1.36,0,0,0,0.86,0,0,0.92,0.67,0,
主营业务收入(万元),830105,581292,290265,1429617,1102997,743233,358285,1717617,1293204,875867,454363,1909127,1456567,1037513,530911,1953355,1464472,937523,440177,1515407,1085148,715441,330286,1097671,708387,403174,197953,940143,754579,471220,209353,547521,377061,231274,99609,315965,234100,152847,71486,259749,190104,121223,42235,155152,112486,73313,104586,94437,80758,
主营业务利润(万元),34908,32100,17756,164393,122978,80651,41328,191561,142315,99179,57576,217713,180515,138416,70694,240109,191186,125804,60780,230776,168351,111789,53265,205745,149805,96570,52240,216245,214048,142108,62738,133718,92038,51760,24478,108859,80552,53143,24954,87529,64306,42188,20365,64662,46723,29437,41190,37222,28540,
营业利润(万元),-44967,-17121,-2932,23574,23290,18266,6177,39990,31731,26312,17719,71170,70455,65788,33330,101463,86865,61260,28811,113771,83775,56721,26898,118226,88630,58394,34806,113552,155098,105872,44314,81135,52668,31770,14665,61740,46959,31667,14370,44895,37725,26769,14023,33183,24655,15910,20110,17931,13914,
投资收益(万元),2685,2258,1131,3677,2585,1667,756,3017,2176,1444,604,1998,1405,958,451,-57,-4,-4,-4,55,50,30,11,78,54,0,--,30,30,23,9,335,188,100,45,-219,-220,-139,-91,-290,-191,-95,0,0,0,0,0,0,0,
营业外收支净额(万元),-342,-406,-66,-120,231,-64,150,116,-13,-83,-51,-44,-647,-83,-53,1620,808,431,114,621,1221,185,-281,-739,-892,-340,6,-62,--,--,--,-921,--,--,--,20,0,0,0,-190,0,0,0,-420,0,0,-286,0,0,
利润总额(万元),-45309,-17526,-2997,23453,23520,18202,6326,40106,31718,26229,17667,71127,69809,65705,33276,103083,87673,61691,28924,114392,84996,56906,26618,117486,87738,58054,34812,113490,155007,105679,44275,80213,60387,39571,22518,61542,46738,31548,14307,44416,37535,26674,14023,32763,24235,15965,19824,17733,13902,
净利润(万元),-38019,-17543,-5770,9887,13074,10332,5009,25177,21531,17492,11857,48787,48093,43485,21712,78575,65568,45910,21657,86885,64035,42110,21017,82303,61940,40414,22914,82803,101602,65057,26384,61850,41311,28793,18462,45552,31894,21825,10042,39877,29761,18307,9396,26308,18314,10697,13903,11812,9314,
净利润(扣除非经常性损益后)(万元),-37703,-17174,-5715,9935,12865,10324,4919,25044,21494,17523,--,48854,--,43535,--,77438,--,45623,--,86535,--,41957,--,82681,--,40649,0,82845,0,65177,--,53988,0,20946,--,45387,0,21778,0,40005,0,18306,0,26590,0,10660,0,0,0,
经营活动产生的现金流量净额(万元),76321,48639,10218,150901,138953,95433,66150,149644,134726,68117,21988,157095,138427,70130,53867,186349,155648,72452,27248,121967,97094,56714,40399,22032,60468,45897,22382,163269,118876,69965,24651,101865,57932,26186,4810,74760,56605,45745,13762,66420,53441,39658,11843,41930,30578,18879,30934,0,0,
现金及现金等价物净增加额(万元),13256,-3393,-26518,86232,80899,79129,8457,-158013,-124042,-115672,-89271,62529,13135,-23018,540,30100,111840,-3102,110679,42113,74322,101843,23809,-67568,-15517,-80517,-27090,154706,60613,17238,27691,10651,-8220,-12424,-7835,6596,3453,-32693,-14159,-33956,-16896,-14434,-4322,103986,104429,102160,9937,0,0,
