报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,
基本每股收益(元),0.16,0.11,0.06,0.46,0.38,0.26,0.15,0.6,0.45,0.28,0.31,1.24,1.66,0.23,0.12,0.4,0.33,0.26,0.12,0.32,0.28,0.22,0.1,0.3,0.23,0.15,0.1,0.51,0.19,0.15,0.07,0.25,0.17,0.12,0.06,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,0,11.74,3.19,3.03,2.81,2.97,2.87,2.66,2.44,2.82,2.67,2.5,2.3,2.63,2.51,2.37,2.27,1.78,1.73,1.66,1.59,1.45,1.4,1.34,1.28,1.09,0.92,0.85,0.54,0.48,0.4,0.36,0.35,0.5,0.54,0.58,0.62,1.01,1.03,1.04,1.07,1.1,1.16,1.23,1.26,1.29,1.31,1.16,1.01,1.14,1.21,1.68,1.97,1.86,1.85,1.87,1.83,2.06,2.02,1.96,2.06,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,0,0.48,0.96,0.75,-0.07,0.31,0.46,0.18,0.99,1.58,1.02,0.16,0.88,0.99,0.91,0.5,0.2,0.53,0.19,0.32,0.25,0.21,0.17,0.13,0.56,0,0,0,0.15,0,0,0,-0.09,0,0,0,0.02,0,0,0,-0.01,0,-0.1,--,-0.01,-0.04,-0.08,-0.06,0.27,--,0.05,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),181208,115566,55377,330349,254779,158491,80962,372430,235619,173990,93146,405562,283805,43411,24202,102952,70807,43652,20857,77588,57742,37225,17240,53361,37547,21412,9409,40586,28213,18617,8921,28414,21164,13953,7481,24373,19022,13848,8227,16061,9680,3238,829,5842,3896,1828,1061,3480,4053,2771,1536,5678,3727,2211,1885,17367,11052,23662,11810,21031,6894,26064,12642,25886,10710,20040,8999,25937,12609,27423,11775,22009,
主营业务利润(万元),34881,26225,13568,77932,60402,45442,22844,92430,60325,45997,23112,112416,80019,8753,4609,22391,16966,11006,5260,13770,10483,7766,3374,10098,7894,4949,3288,15268,7219,5147,2622,8513,6155,4036,--,7906,6564,5011,2718,5248,2791,379,-212,-2008,-779,-567,-275,-2384,-220,-131,-84,-767,-575,-155,-109,2926,2653,3730,1849,2098,566,1124,3497,1425,177,264,500,628,485,2253,1305,2203,
营业利润(万元),18328,13988,7338,36421,31036,21015,12718,49742,37751,24056,12965,55571,38138,4968,2728,9567,7375,5673,2929,6852,5973,4586,2098,4559,4108,2467,2155,9629,4041,3047,1498,4786,3595,2444,1297,4040,3482,2817,1598,1471,472,-994,-690,-4178,-2165,-1426,-647,-7724,-1710,-1205,-471,-3831,-2964,-1855,-618,1084,1301,3969,2677,795,-1041,-4925,866,1943,0,459,0,743,0,2297,0,2206,
投资收益(万元),299,--,--,237,237,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,-22,-22,-22,0,-89,2,2,0,-32,0,0,0,-63,0,0,0,-32,0,61,53,0,0,0,0,186,63,114,50,202,139,169,0,0,
营业外收支净额(万元),320,3,2,171,205,-62,-79,561,47,24,7,606,204,48,3,-544,-13,-13,-13,-45,0,-1,--,720,720,720,--,1079,--,--,--,--,--,--,--,0,0,0,0,-67,0,0,0,-517,0,0,0,-142,-12,0,-4,-71,-41,-11,0,-73,0,-805,0,-6,0,0,0,0,-131,0,-78,0,0,0,0,0,
利润总额(万元),18648,13991,7341,36592,31241,20953,12638,50303,37798,24080,12971,56177,38342,5017,2731,9023,7362,5660,2916,6807,5973,4586,2098,5278,4828,3187,2155,10708,4047,3047,1498,5331,3585,2444,1297,4027,3481,2817,1598,3282,2283,817,110,-4784,-2118,-1407,-649,-7821,-1639,-1170,-475,-3929,-2968,-1829,-583,1112,1497,3317,2757,1513,-1223,-3757,752,1878,150,306,612,482,645,2366,1294,2145,
净利润(万元),16519,12472,6793,33199,27222,18395,10684,42844,32117,20472,11108,44735,29598,4079,2051,7081,5815,4539,2187,5655,5006,3918,1783,5329,4104,2709,1832,9096,3444,2600,1291,4527,3043,2083,1113,4027,3481,2817,1598,3282,2283,817,110,-4784,-2118,-1407,-649,-7821,-1639,-1170,-475,-3929,-2968,-1829,-583,1112,1497,3223,2757,1513,-1223,-3757,640,1596,128,260,521,409,548,2011,1100,1823,
