报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2006-09-30,2006-06-30,2005-12-31,2004-12-31,
基本每股收益(元),-0.01,-0.02,-0.05,0.03,0.02,0.01,-0.05,0.05,0.05,0.02,-0.03,-0.5,-0.31,-0.23,-0.13,-0.43,-0.23,-0.16,-0.1,0.08,0.04,0.02,-0.03,0.07,0.03,0,-0.01,0.08,0.08,0.05,0,0.18,0.13,0.09,--,0.16,0.08,0.22,0.23,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,1.35,1.43,1.53,1.66,1.86,1.94,2.05,2.14,2.1,2.08,2.29,2.32,2.28,2.26,2.27,2.28,2.28,2.26,2.31,2.3,2.25,1.35,1.37,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.04,-0.14,-0.18,0.16,0.03,-0.07,-0.07,0.01,-0.27,-0.36,-0.43,0.46,0.24,0.09,-0.14,0.12,-0.07,-0.08,-0.16,0.35,0.09,0.01,0.45,--,-0.07,0.36,0.45,
主营业务收入(万元),49301,29193,10575,84539,62466,40424,15700,89343,64975,39580,16145,88454,64962,40757,15176,91043,67391,42241,14159,100168,68430,42063,15551,97623,67112,38586,12320,86353,62640,37950,14057,90425,60680,35737,79690,55575,33205,74634,71836,
主营业务利润(万元),15873,9545,3184,25374,18717,11729,3640,24944,18930,11582,4336,24292,16016,10284,2979,19658,14940,8706,2431,29617,21508,13555,4966,28192,18626,9919,2965,29289,21810,13375,4717,29534,19685,--,29356,21029,12331,26805,28440,
营业利润(万元),-428,-731,-2264,1563,1231,886,-1738,3239,611,-932,-2876,-12772,-13550,-9654,-5401,-19501,-10289,-6792,-4324,309,1396,551,-1229,195,-796,-1705,-2300,3017,3927,2641,350,6143,3810,2371,7673,5293,2578,7099,8957,
投资收益(万元),--,--,--,447,--,--,--,1298,1298,1298,--,--,--,--,--,29,29,29,29,101,72,43,16,0,--,--,--,--,--,--,--,0,--,0,30,5,5,7,-12,
营业外收支净额(万元),153,117,113,1127,411,298,-310,3163,2026,2126,1526,-5844,707,292,88,931,706,266,256,3191,396,157,47,2494,1958,1983,1974,748,--,--,--,--,--,--,518,59,1,400,-214,
利润总额(万元),-276,-613,-2151,2690,1643,1183,-2048,6401,2637,1194,-1350,-18616,-12843,-9362,-5313,-18570,-9583,-6526,-4068,3501,1792,708,-1181,2689,1162,278,-326,3764,4020,2630,342,7086,4374,2867,8191,5353,2580,7499,8743,
净利润(万元),-967,-1156,-2151,1436,760,408,-2057,2160,1961,821,-1430,-20692,-13142,-9573,-5308,-18153,-9713,-6530,-4088,3352,1724,654,-1283,2495,1042,45,-418,3159,3105,2004,140,5801,3724,2580,6861,4621,2391,6289,6543,
