报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2004-12-31,
基本每股收益(元),0.28,0.16,0.06,0.3,0.22,0.11,0.04,0.19,0.16,0.08,0.03,0.15,0.13,0.1,0.06,0.41,0.29,0.18,0.08,0.43,0.32,0.22,0.08,0.32,0.25,0.17,0.04,0.37,0.28,0.29,0.06,0.51,0.14,0.11,0.02,--,0.13,0.11,-0.06,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,2.29,2.25,3.03,2.94,2.79,2.64,2.51,2.4,2.26,2.14,2.53,2.45,2.38,3.16,3.18,3.13,3.04,5.82,5.63,5.57,5.26,5.23,2.66,2.62,--,--,--,2.91,2.21,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.34,0.12,-0.06,0.37,0.32,0.2,-0.18,0.22,0.07,-0.09,-0.01,0.48,0.47,0.42,0.29,0.33,0.31,0.27,-0.03,-1.18,-1.14,-0.24,-0.7,1.28,--,0.01,0.24,1.34,1.51,
主营业务收入(万元),101850,62391,27022,111544,78283,50519,20345,99916,69772,44220,18266,95982,67895,43860,20487,97098,66828,40830,19571,89119,61908,40100,17007,55276,36589,21747,9949,60388,45709,28732,13837,46760,29111,17851,6769,41750,29893,20289,9464,42202,33371,
主营业务利润(万元),18453,11053,4945,22940,15743,9414,3864,20087,13955,8630,3684,19140,13734,9395,4274,20660,13821,8045,4174,19378,13252,8711,3465,12765,8969,5273,2342,10942,8031,4887,2207,6803,4458,2536,796,6165,3720,2798,1039,5965,5214,
营业利润(万元),6405,3780,1462,7108,5271,2433,865,4497,3644,1813,602,4281,3324,2637,1211,8031,5289,3257,1476,8135,6325,4340,1211,4439,3885,1937,438,3675,2253,1472,246,1832,532,407,72,1548,397,374,-238,1679,1841,
投资收益(万元),144,67,-32,-109,36,5,17,-351,-89,-82,-42,-121,-248,-195,-42,-145,--,0,--,-3,-3,-3,-1,-10,-7,-4,--,-3,--,0,--,0,--,--,0,--,--,--,--,0,0,
营业外收支净额(万元),342,194,106,388,200,143,68,242,56,33,32,279,122,48,-57,326,217,204,108,322,150,36,45,846,146,161,26,329,--,--,--,--,--,--,-4,32,59,41,45,0,0,
利润总额(万元),6747,3974,1567,7496,5471,2576,932,4739,3700,1846,635,4560,3447,2685,1154,8357,5507,3461,1584,8457,6475,4376,1256,5285,4031,2098,464,4004,2840,1509,250,2089,597,435,68,1834,456,415,-193,1869,1763,
净利润(万元),6643,3729,1292,6509,4825,2334,817,4052,3403,1703,605,3342,2846,2256,1011,6956,4920,3010,1370,7238,5371,3635,1072,4494,3477,1735,405,3680,2774,1441,281,2076,518,361,55,1854,411,365,-235,1710,1644,
净利润(扣除非经常性损益后)(万元),6290,3509,1240,6432,4817,2369,772,4216,3422,1707,578,3001,--,2227,--,6845,--,2876,--,7130,--,3604,--,3764,--,1590,0,3348,0,1154,--,1562,0,354,--,1748,--,343,--,1417,1600,
经营活动产生的现金流量净额(万元),4020,1079,-3500,11088,5977,1515,873,9270,7590,4306,-246,11063,7403,2658,-1042,6292,5309,3279,-2998,3754,1149,-1539,-126,6716,6560,4208,2903,3291,3109,1329,-131,-5898,-5706,-1185,-2234,4100,1124,44,768,3058,3454,
现金及现金等价物净增加额(万元),1185,8229,-1573,124,55,-2723,-517,-1135,-1301,-1015,-906,-460,-2135,-5209,-1937,3154,161,-952,-4799,526,-572,-4074,-332,2901,3806,1481,1936,-3454,-2158,-2861,-1367,9018,10697,19270,-19,546,-159,558,1188,-192,560,
总资产(万元),143231,138585,128080,98359,93379,89563,89320,89186,87163,86038,84957,88037,83152,80805,82352,86444,76747,69878,66831,70593,64410,56675,55354,50850,46746,41742,44722,46672,50547,46113,48780,49015,46738,49883,29588,28912,--,--,--,28922,26011,
流动资产(万元),95671,96481,91629,65834,62676,59132,59253,59826,58036,57566,56865,59982,56356,58625,60563,65161,55151,49580,48927,52738,47393,41225,40748,36032,32472,27328,30109,31740,36145,32822,36075,37536,36157,39871,20123,19619,--,--,--,21334,20688,
总负债(万元),50137,48863,39765,42498,39206,37802,36948,37719,36293,37077,33901,37697,32276,30849,30689,36266,28661,25012,24096,29570,26502,20797,19939,16507,13421,10158,12969,15323,20104,17004,20632,21147,20418,23720,21111,20542,--,--,--,22139,20956,
流动负债(万元),49312,48245,39132,41983,38677,37259,36391,37149,35766,36542,33358,37267,31839,30404,30486,36056,28436,24787,23821,29295,26112,20407,19549,16117,13001,9788,12599,13713,17464,14124,17512,17787,16791,20393,19294,20215,--,--,--,22139,19356,
股东权益不含少数股东权益(万元),92694,89296,87871,55402,53621,51185,51756,50841,50212,48276,50335,49577,50076,49149,50865,49388,46940,44297,42148,40388,37908,35878,35415,34343,33325,31584,31753,31348,30442,29109,28149,27868,26320,26163,8477,8370,--,--,--,6626,5046,
净资产收益率加权(%),8.08,4.78,1.94,12.28,9.2,4.51,1.59,8.11,6.6,3.37,1.21,6.79,5.7,4.48,2.03,15.5,11.48,7.19,3.29,18.55,14.71,10.05,3.07,13.79,--,5.47,0,12.39,0,5.05,--,11.43,0,4.18,--,24.54,--,--,--,29.31,39.79,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
