报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
基本每股收益(元),0.52,0.28,0.2,0.87,0.61,0.33,0.17,0.75,0.51,0.29,0.17,0.84,0.6,0.32,0.21,0.87,0.55,0.39,0.25,1.01,0.41,0.68,0.69,0.64,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,7.42,7.13,9.77,9.56,9.27,12.43,12.27,0,0,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,1.65,0.41,-0.13,0.82,1.36,0.19,-0.28,0.69,0.62,1.91,1.01,0.44,
主营业务收入(万元),239021,150455,76169,311323,221749,136516,63824,298845,206870,124440,62807,274985,194975,116629,55165,273884,190198,114244,56761,214382,86171,164935,202570,160878,
主营业务利润(万元),77082,47312,23320,93889,65537,39485,18843,80614,53803,32984,17494,82872,60281,35078,15968,77175,49188,26774,12412,58371,24495,45983,47951,36952,
营业利润(万元),33578,18992,9452,35038,24731,13393,7251,29639,19445,12464,7759,36262,25860,13894,7461,28120,17505,9290,4766,19304,8091,12359,13647,11942,
投资收益(万元),3787,3109,1011,4048,3046,2299,1026,2367,1445,263,--,-435,-18,--,--,--,--,--,--,0,--,0,2,-21,
营业外收支净额(万元),1850,238,31,2548,2186,1641,383,3238,3734,1201,447,2071,1766,1071,79,831,936,474,311,601,130,904,-156,-396,
利润总额(万元),35427,19230,9484,37586,26917,15034,7634,32877,23179,13665,8206,38334,27626,14965,7540,28950,18441,9764,5077,19904,8220,13263,13491,11546,
净利润(万元),26460,14414,6742,29345,20652,11221,5826,25518,17384,9864,5863,28315,20332,10695,5574,21284,13645,7217,4086,15210,6166,10135,10410,9596,
净利润(扣除非经常性损益后)(万元),20883,11523,5270,21393,15073,7291,4122,18217,11316,7053,4476,23011,--,8249,--,18116,--,6871,--,14775,6065,9545,10108,8065,
经营活动产生的现金流量净额(万元),74093,40283,9517,15733,58926,30778,4723,-134,33560,30763,9827,29671,55881,13995,-3316,21307,35403,3792,-5537,10305,9279,28640,15100,6667,
现金及现金等价物净增加额(万元),10434,33738,-4695,5803,12123,14313,12730,-27516,-8807,11002,34949,4510,14166,8243,4739,34829,72802,47600,164606,-1212,-13580,462,-14243,30932,
总资产(万元),390027,381642,400382,428065,375625,375887,397457,387142,359813,305149,322202,329554,309224,295299,300183,311753,292751,288689,286739,122196,76867,96238,113506,120698,
流动资产(万元),245282,237026,248447,276551,231703,237747,253893,247399,237558,214410,235675,248174,222256,237754,244955,261300,245527,245347,245717,81566,41098,60621,85289,99909,
总负债(万元),106506,110387,111614,146103,102197,111931,121775,117254,98420,54767,51346,64721,53823,50079,41314,58602,48313,37059,36442,64811,28996,54876,77601,83629,
流动负债(万元),101610,105965,106918,141324,97013,106692,116243,111804,94238,50527,47184,60624,50109,46602,37788,55031,45320,34125,33480,61844,26070,51942,77265,81719,
股东权益不含少数股东权益(万元),275579,263447,279445,272700,264091,254660,266168,260330,252247,244729,264401,258540,250650,241014,254093,248519,240987,248558,245468,52539,43599,37433,31134,31146,
净资产收益率加权(%),9.6,5.22,2.44,11.01,7.79,4.22,2.21,9.91,6.77,3.8,2.24,11.24,8.11,4.26,2.22,10.64,6.72,3.95,3.48,33.77,15.22,30.07,37.31,28.18,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
