报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.12,0.06,0.03,0.37,0.23,0.11,0.05,0.36,0.23,0.11,0.04,0.6,0.34,0.22,0.05,0.73,0.36,0.6,0.47,--,
每股净资产(元),3.56,2.01,3.96,3.92,4.02,3.74,5.97,5.92,5.79,5.74,5.78,5.74,5.48,5.47,2.74,2.69,2.32,1.96,0.94,0.71,
每股经营活动产生的现金流量净额(元),-0.17,-0.15,-0.26,0.27,0.12,-0.1,-0.28,0.51,0.04,-0.27,-0.17,1.06,0.07,-0.02,-0.2,0.77,0.34,0.69,0.18,0.38,
主营业务收入(万元),20693,11999,5345,29678,16751,9386,4087,24539,14263,8910,3188,19297,12564,6771,2850,17511,11005,13878,9390,8376,
主营业务利润(万元),12789,6921,2033,17090,11025,6335,2599,12449,8453,5419,2040,10667,7088,4128,1878,9617,6438,7955,6050,5174,
营业利润(万元),1558,565,-185,3100,2218,729,-24,1223,690,403,-11,2379,982,358,18,3538,2324,2978,2039,1721,
投资收益(万元),-87,-87,--,-111,-59,-45,--,-84,-36,-36,--,-44,--,--,--,--,--,--,11,13,
营业外收支净额(万元),1516,860,645,1178,608,489,332,1349,996,332,294,1667,1388,1100,317,898,334,460,521,398,
利润总额(万元),3074,1425,460,4278,2827,1218,308,2572,1687,735,283,4046,2370,1458,336,4436,2658,3438,2560,2119,
净利润(万元),2888,1340,405,4136,2546,1218,341,2514,1631,778,288,3901,2114,1323,286,3857,1902,3014,2226,1812,
净利润(扣除非经常性损益后)(万元),--,831,--,3460,--,901,--,2126,--,496,--,3190,--,811,105,3438,1816,2828,2074,1560,
经营活动产生的现金流量净额(万元),-5072,-3460,-3029,3130,1406,-1098,-2006,3582,264,-1898,-1168,7520,480,-126,-1040,4078,1780,3641,978,2007,
现金及现金等价物净增加额(万元),7891,-8354,-3890,-6803,-3349,-8320,-6548,414,-2789,-2952,-1190,26500,19030,21280,-1518,-996,-387,2423,407,1213,
总资产(万元),159879,67866,65249,62811,57569,51975,53137,54686,55932,53619,56144,53574,47190,48969,18811,19681,16601,13532,8622,6808,
流动资产(万元),57497,39493,41331,40415,44333,39039,36403,42064,42775,41563,44023,41216,34870,38049,9155,10261,11711,11758,7134,5955,
总负债(万元),54128,21759,19804,17717,11044,9856,11165,12993,15058,13097,15243,12901,8186,9979,4274,5430,4304,3138,3620,3035,
流动负债(万元),26589,14202,12953,10840,6355,6067,7609,9680,11807,9868,11876,10013,6064,8154,2310,3253,2514,1852,3250,2665,
股东权益不含少数股东权益(万元),106546,46829,46048,45642,46782,42361,42191,41850,40967,40553,40841,40553,38767,38682,14537,14251,12296,10395,4999,3773,
净资产收益率加权(%),5.39,2.89,0.86,9.47,5.94,2.87,0.81,6.09,4,1.92,0.71,12.34,12.98,5.85,1.99,31.29,16.76,39.15,46.35,63.2,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
