报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31,
基本每股收益(元),0.01,0.06,0.03,0.23,0.22,0.19,0.04,0.31,0.27,0.2,0.04,0.32,0.26,0.2,0.11,0.54,0.4,0.27,0.2,0.65,0.49,0.34,0.16,0.64,0.44,0.32,0.57,0.44,0.67,0.4,
每股净资产(元),--,--,--,--,--,--,--,--,--,3.86,--,--,2.54,2.4,4.66,4.54,4.41,4.27,8.47,8.3,8.1,7.95,7.98,2.98,2.77,2.65,2.42,0,1.84,3.89,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.13,-0.16,0.02,-0.82,-0.32,-0.37,-0.79,0.22,-0.23,-0.26,-0.37,0.4,0.16,0.13,0.38,0,0.54,1.48,
主营业务收入(万元),78181,55720,24518,134897,103779,70171,21494,134973,86866,59764,19208,114201,81397,58150,16282,95336,62525,41246,14908,52307,36730,24081,11113,33697,22590,14309,27345,21055,18812,11913,
主营业务利润(万元),22710,16515,6902,42469,31267,22420,7153,36178,25077,16667,5436,29832,22240,15781,4543,22627,15412,9765,3899,12342,8717,5964,2724,8063,5494,3683,6933,5330,5514,2941,
营业利润(万元),190,2874,624,10453,10014,8739,1787,12533,10941,7639,1727,10713,9134,7016,1980,9392,7072,4480,1887,5309,4039,2848,1414,3960,2595,1949,3285,2577,3399,1295,
投资收益(万元),-110,-35,-18,-51,-32,-25,-9,-39,-29,3,4,12,11,8,9,20,25,19,1,36,24,17,0,4,4,4,3,0,6,--,
营业外收支净额(万元),-500,-600,154,-55,-263,-309,69,281,97,63,16,403,357,340,89,92,30,31,5,60,26,13,15,178,177,142,146,--,--,63,
利润总额(万元),-310,2273,778,10398,9751,8430,1857,12814,11038,7701,1743,11116,9491,7356,2069,9485,7102,4511,1892,5369,4065,2861,1430,4138,2772,2091,3432,2615,3506,1359,
净利润(万元),477,2296,969,8708,8056,7036,1604,10846,9380,6666,1583,9405,7745,5942,1552,7972,5888,3907,1495,4625,3445,2406,1188,3487,2365,1715,3105,2382,3220,1251,
净利润(扣除非经常性损益后)(万元),977,2737,847,8246,8407,7263,1545,10628,9299,6619,1569,9052,--,5653,--,7893,--,3881,--,4573,--,2395,--,3336,2190,1601,2657,0,2736,1094,
经营活动产生的现金流量净额(万元),5130,6679,-1903,16303,10952,5566,1366,-3055,-4483,-4134,-1571,-7860,-3681,-4787,318,-12020,-4705,-5481,-5785,1619,-1684,-1894,-2694,2164,849,702,2071,0,2930,1484,
现金及现金等价物净增加额(万元),-15930,-15218,-8263,-18846,-13608,4687,-9159,32739,27605,29391,58295,-10159,-16274,-13195,-4951,-5135,-7549,-6007,-2791,23005,26545,25466,26362,6769,-819,666,-3301,--,4034,729,
总资产(万元),369583,359205,349994,337579,328353,325223,302113,301803,285126,258723,264580,188401,185279,173612,151314,137854,132325,121267,108457,96831,89787,80019,75601,40244,36161,28665,24008,0,17341,7118,
流动资产(万元),159189,156583,156405,160479,184581,189740,176536,180140,176952,164934,191285,121681,129161,119458,103107,91996,92736,86178,76275,67559,68804,62552,60522,26372,23426,16519,12986,--,14313,6559,
总负债(万元),207033,194960,186479,175029,166263,164504,147496,148854,134337,110404,117271,110329,107645,99146,81236,69765,66131,57670,45648,35600,30513,21822,17160,24108,21121,14298,10897,--,7350,3224,
流动负债(万元),165803,152958,146826,148497,143852,141965,123113,122197,109173,91130,98772,92812,92937,84632,68532,58454,55347,47791,37719,29300,27213,21822,17160,24108,21121,14298,8897,--,5350,3224,
股东权益不含少数股东权益(万元),155133,157021,156108,155107,154469,153438,149881,148264,146422,144027,143095,73718,74264,70264,68275,66510,64526,62480,62011,60753,59274,58197,58441,16136,15040,14368,12662,0,9557,3797,
净资产收益率加权(%),0.62,1.47,0.62,5.74,5.31,4.66,1.08,8.5,7.71,6.05,2.12,13.45,11.16,8.6,2.3,12.56,9.39,6.27,2.43,8.3,9.14,6.47,3.19,24.22,0,12.68,27.95,0,50.5,39.46,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
