报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2003-12-31,2002-12-31,2001-12-31,
基本每股收益(元),0.24,0.12,0.04,0.31,0.19,0.1,0.04,0.24,0.24,0.14,0.06,0.33,0.26,0.14,0.08,0.09,0.03,-0.13,-0.09,0.6,0.46,0.31,0.14,0.67,0.48,0.34,0.1,0.03,0.52,0.44,0.19,0.87,0.63,0.37,0.15,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,6.31,6.31,6.19,6,8.89,8.58,8.2,8.89,8.88,6.72,6.39,5.8,6.45,6.41,5.73,5.63,5.32,4.81,5.85,5.76,5.61,5.29,5.1,4.84,4.67,4.39,4.14,3.91,4.95,4.89,4.75,4.85,4.72,4.67,4.65,2.8,2.65,2.33,2,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.96,--,-0.11,-0.05,0.17,-1.95,-1.11,-0.39,-0.03,0.83,-0.13,-0.26,0.03,1.25,0.88,1.78,1.52,-0.76,-1.26,-0.63,-1.36,-0.19,-1.25,-1.04,-0.63,0.48,0,--,0,0.44,0,0,0,0.21,0,0,0.36,0.52,0,
主营业务收入(万元),859866,522549,217767,1216238,734133,489492,196811,980786,721040,454388,208176,856947,615182,385391,166629,693512,494729,296610,117530,576587,400072,247472,102077,387898,275943,162937,60465,452557,346035,218969,99451,392530,286533,179202,84531,254375,168954,86906,34566,129653,96186,62255,29337,103479,75780,46050,71109,49035,40745,
主营业务利润(万元),81537,49902,20117,86260,61246,38877,16680,78606,56587,34987,15044,71927,51488,31884,14620,46105,29676,17282,8337,49631,34702,21436,10858,45582,32619,21786,10011,40613,38656,28666,13128,54672,37331,24123,--,42008,30330,16840,6039,23578,17383,11130,5028,20449,15274,9551,13505,11873,10943,
营业利润(万元),11901,5950,2156,15634,9595,5369,2027,11359,8613,4486,1679,10537,7480,4498,1722,730,-915,-3859,-2969,10299,7871,5160,2530,11445,8694,6203,1807,2081,11046,9236,3847,18955,13720,7870,3528,15200,9630,4808,1049,7521,5537,3883,1087,6521,5227,3557,5078,4434,4240,
投资收益(万元),--,--,--,-712,--,--,--,-28,--,--,--,521,--,--,--,--,--,--,--,--,--,--,--,2922,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,
营业外收支净额(万元),522,231,59,330,239,51,115,944,635,465,382,1808,1621,89,207,1579,1810,1359,1281,1172,760,698,83,1069,325,96,60,-638,--,45,--,--,--,--,--,-56,0,10,13,-139,0,0,0,-36,0,0,-180,0,0,
利润总额(万元),12423,6181,2215,15964,9834,5420,2142,12303,9248,4951,2061,12345,9101,4586,1929,2309,895,-2500,-1688,11471,8631,5858,2613,12514,9019,6300,1867,1442,11114,9282,3909,19297,13858,7922,3557,15202,9688,4845,1073,7386,5404,3757,961,6485,5037,3375,4898,4434,4139,
净利润(万元),10014,4883,1684,12867,7928,4313,1725,9936,7782,4170,1676,10059,6677,3406,1573,1799,611,-2606,-1721,9413,7222,4871,2198,10515,7557,5287,1578,511,8140,6812,2940,13569,9750,5752,2380,10430,6598,2921,718,4853,3362,2258,644,3952,3260,2147,3153,2453,3265,
净利润(扣除非经常性损益后)(万元),9576,4569,1639,12328,7735,4272,1628,9186,7253,3779,--,9386,--,3331,--,495,--,-3761,--,8416,--,4277,--,7125,--,5214,0,949,0,6789,--,12930,0,5717,--,10423,0,2916,0,4903,0,2347,0,3956,0,2273,0,2491,0,
经营活动产生的现金流量净额(万元),66126,-13249,-39158,7553,-41326,-4747,-12124,-117627,-97550,-54298,-29279,31733,-3429,-1491,3514,-39596,-22450,-7931,-557,12963,-1955,-4072,447,19513,13772,27807,23764,-11911,-19640,-9846,-21158,-2909,-19448,-16300,-9755,7527,-2663,-2802,615,5308,-8920,-7248,-7058,2551,-4807,108,2686,0,0,
现金及现金等价物净增加额(万元),112683,66079,23432,3289,868,30343,6993,-38282,-58709,-50028,-13239,39718,5399,12032,23960,52398,73482,82934,85853,5198,2689,4698,4619,4807,11144,17671,3758,-1094,15829,21788,3830,13669,3968,2265,9480,2765,3747,6295,-3228,-13327,-5898,-4002,-4828,25773,25217,5352,-959,0,0,
总资产(万元),1011867,948318,853772,857071,793422,754090,684143,678590,675402,617535,634098,592571,564841,535568,516768,460117,480777,432535,426853,326010,334259,295274,276885,254484,266438,252784,232564,232202,295490,284010,253753,229175,218356,210466,192911,158199,165870,151719,122979,114350,110774,110361,95934,96533,97468,63259,52143,48613,38297,
流动资产(万元),807262,742192,648022,658797,613776,579758,514298,516719,540115,490472,514236,479183,460002,445301,433090,376281,396300,350417,345635,247247,256522,241149,225446,204702,218933,206623,185969,183849,249662,237818,206904,182021,172861,165328,147768,113134,123727,111506,81468,76843,85109,87240,76317,76739,86466,54526,43519,40296,29344,
总负债(万元),791308,729518,636803,643370,582930,540639,480321,472612,471520,423053,434297,392739,367841,352690,336215,285686,314258,252029,246367,221146,234527,204803,176253,154471,177103,165013,149608,157199,204261,194109,166308,146703,138853,134961,119649,89421,100924,90452,63321,55727,53830,52120,39308,40550,41719,42294,32284,30699,23295,
流动负债(万元),714493,652975,569986,577052,510650,467495,407581,399870,401509,360677,372784,390982,367653,352690,336215,285686,313628,251086,245595,219603,230121,200873,170297,148040,169039,156794,141523,149164,197159,193758,166307,146701,138853,134961,119647,89421,100924,90452,63321,55727,53830,52120,39308,40550,41719,40694,30684,27089,20586,
股东权益不含少数股东权益(万元),209175,211036,209279,206053,202801,205795,196211,198391,196342,186955,192306,192336,188524,182878,180554,174432,166519,180506,180486,104864,99732,90471,100632,100013,89335,87771,82955,75003,91229,89900,87445,82472,79503,75505,72913,68452,64621,60943,59340,58622,56944,58241,56626,55983,55749,20964,19859,17456,15003,
净资产收益率加权(%),4.73,2.34,0.81,6.27,3.93,2.13,0.83,5.03,3.98,2.07,0.84,5.61,3.66,1.9,0.9,1.72,0.38,-1.71,-1.65,9.06,7.01,4.79,2.16,13.19,--,6.81,0,0.62,0,7.94,--,17.75,0,7.8,--,16.43,0,4.79,0,8.45,0,3.95,0,11.46,0,0,16.57,15.12,24.42,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
