报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1995-12-31,1994-12-31,1993-12-31,
基本每股收益(元),0.02,0.02,0,0,0,0,0,1.38,-0.41,-0.25,-0.14,-1.91,-0.72,-0.57,-0.15,-0.59,-0.11,0,0,0.01,0,-0.04,-0.03,-0.53,-0.21,-0.14,-0.06,-0.4,-0.04,0.01,0,0.03,0.02,0.01,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,-1.42,--,-0.09,0.06,0.55,0.63,1.12,1.23,1.22,1.22,1.21,1.17,1.19,1.21,1.53,1.6,1.68,1.74,2.1,2.14,2.14,2.14,2.13,2.12,2.12,2.08,2.07,2.22,2.22,2.21,2.21,2.21,2.21,2.2,2.2,2.19,2.19,2.18,2.17,2.17,2.17,2.17,2.33,2.39,2.41,2.45,2.69,2.67,2.66,2.61,2.55,3.98,1.88,1.67,1.41,2.34,1.04,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.06,--,-0.25,-0.15,0.04,-0.11,-0.02,0.07,0.02,0.13,-0.03,-0.06,-0.03,-0.05,-0.06,-0.08,-0.03,-0.04,0,0.06,0.04,0.2,0.13,0.08,0.01,0.14,0,--,0,0.27,0,0,0,0.18,0,--,0,0.1,0,--,0,0.05,0,0.04,--,0.01,-0,-0.06,-0.03,-0.19,--,-0.13,--,--,--,--,--,--,--,
主营业务收入(万元),1543,1157,395,1976,935,313,135,3200,112,1,1,27228,27237,27093,14548,99091,74779,54303,26116,92986,66349,44777,21714,67985,45855,29234,13237,83673,71676,51765,23966,98966,73515,47698,22330,88026,65447,42690,20477,87295,66294,44936,22380,75888,53540,33803,17226,51420,37705,23945,11193,42536,30957,19844,9018,43677,25693,49947,23002,36694,14698,34903,13050,26294,12363,10168,5484,3067,1639,
主营业务利润(万元),106,45,28,306,186,55,6,63,25,1,1,-4506,-4973,-4330,-2014,-1050,5334,5846,2546,3991,5283,3275,1551,-8452,-1931,-2062,81,-3419,4920,5062,2878,11165,7478,4956,--,8578,6390,4148,1980,8544,6412,4632,2353,8305,5854,3834,2171,6031,4350,2627,1229,1096,1626,1254,122,2816,2481,7294,3881,8194,2790,10316,4215,8895,4333,4525,1531,308,98,
营业利润(万元),505,646,150,119,65,44,45,-36614,-15485,-9478,-5181,-71956,-27184,-21726,-5788,-22095,-4267,24,45,-4496,-189,-1499,-972,-19022,-7500,-4936,-2377,-15903,-1972,386,315,1178,767,562,440,1014,693,444,155,892,821,667,386,1044,872,642,351,613,489,386,219,-8863,-4065,-2272,-1149,-4518,1028,2738,1692,6239,2141,10472,4167,9378,0,4975,1531,0,0,
投资收益(万元),803,984,249,327,220,135,83,25,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,0,193,0,--,0,0,0,0,0,0,0,--,0,0,0,--,0,0,0,0,0,-303,0,243,123,512,379,171,0,521,416,29,0,0,0,
营业外收支净额(万元),155,2,19,22,11,11,--,88187,256,4,4,336,357,290,41,749,243,70,9,4895,239,-60,10,-503,-98,-26,6,565,--,-8,--,--,--,--,--,-91,0,--,-46,-243,0,0,0,-412,0,-253,0,-257,0,-227,0,0,-220,-163,0,-101,0,-392,0,-127,0,0,0,0,-32,0,--,--,--,
利润总额(万元),660,648,169,140,76,55,45,51573,-15230,-9473,-5177,-71619,-26827,-21436,-5747,-21346,-4024,94,53,399,50,-1559,-962,-19525,-7598,-4962,-2372,-15338,-1414,378,243,1201,610,454,352,1116,557,355,108,649,595,533,324,632,599,390,280,355,185,159,93,-9988,-4285,-2435,-1213,-4923,942,2590,1737,6624,2473,10569,4141,9851,4717,5445,1519,301,95,
净利润(万元),657,644,168,130,76,55,45,51573,-15230,-9473,-5177,-71619,-26827,-21436,-5747,-22309,-4027,91,53,394,23,-1586,-962,-19786,-7935,-5299,-2372,-14916,-1547,244,182,955,610,454,352,1116,557,355,108,649,595,533,324,632,599,390,280,355,185,159,93,-9988,-4285,-2435,-1213,-4923,631,2133,1480,5630,2102,9009,3520,8399,4010,4629,1017,202,64,
