报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1995-12-31,1994-12-31,
基本每股收益(元),0.07,0.06,0.01,0.17,0.09,0.04,0.01,0.06,0.02,0.01,0,0.03,0,0,0,0.04,0.04,0,0,0.02,-0.6,-0.56,-0.57,0.04,0,0,0,0.64,0.17,0.16,0.12,0.58,0.46,0.29,0.12,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,2.04,--,--,--,1.88,--,1.83,--,1.83,--,1.8,1.8,1.8,1.8,1.8,1.77,2.12,2.12,1.5,1.54,1.53,2.1,2.07,2.07,2.53,2.53,2.05,2.04,2,1.88,1.76,1.59,1.42,2.17,-0.76,-0.74,-0.63,-0.64,-0.68,-0.68,-0.68,-0.75,-0.59,-2.59,-2.86,-2.73,-0.22,-0.1,0.07,0.1,2.1,2.11,2.16,2.16,4.17,4.16,3.94,3.33,3.11,2.99,2.8,3.47,3.36,1.52,0,0,
每股经营活动产生的现金流量净额(元),--,--,0.25,--,--,--,0.24,--,0.71,--,0.05,--,0.25,0.29,0.24,0.28,0.5,0.82,1.03,0.23,0.02,-0.35,-0.22,0.88,1.27,0.93,0.26,-0.03,-0.46,-0.22,-0.41,0.57,0.16,0.07,-0.35,0.21,0,--,0,0.22,0,0,0,0.02,0,--,0,-0.02,0,0,0,0.15,0,0.25,--,-0.78,0.2,0.64,-0.19,0.23,0.27,-0.4,--,--,--,--,--,--,
主营业务收入(万元),37161,16932,7930,80322,39155,13987,7653,60488,40872,16428,4843,33060,7284,3857,1683,40057,16541,3401,2120,26599,22215,10707,7793,43279,5755,5489,2016,31447,17299,15363,11412,79233,60386,44847,20700,36655,516,433,407,7216,6446,4324,2300,9529,5448,3229,1191,11939,10090,6957,2842,16789,13295,9091,4353,30557,15603,30147,13587,27139,11303,22751,11043,25997,12480,34495,21350,8543,
主营业务利润(万元),8537,5449,1770,16389,9434,5331,2047,7393,4090,2387,833,5670,1964,1283,455,3911,3464,851,400,2962,1412,780,404,4306,1476,1305,860,12226,6927,6050,4376,24573,19660,13503,--,12808,20,13,32,-354,71,95,21,-3345,-2506,-2305,-540,-569,104,194,95,731,301,-132,-89,5253,4497,8634,2915,6184,1826,2315,2490,4004,1960,4484,3061,882,
营业利润(万元),3937,3660,753,10467,5452,2788,773,3499,1379,809,241,1516,291,214,111,932,2107,184,28,266,-1100,214,103,1444,54,51,25,8811,4690,4734,3694,18466,14882,9855,4701,10895,-452,-78,130,795,401,452,1152,16847,19563,2093,-2123,-37535,-5390,-3346,-1098,-27529,-2835,-1959,-609,-29850,2997,5500,1521,4111,1300,1498,2031,4015,1974,4516,3090,899,
投资收益(万元),19,3,-3,3,--,--,--,-21,-21,-17,--,5,-4,-0,0,10,-5,-5,--,292,339,--,--,1,0,--,--,-73,--,0,--,-53,-53,-53,0,1200,0,--,0,-351,0,0,0,-8,0,--,0,-94,3,3,3,19,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,
营业外收支净额(万元),-40,-24,-7,-26,-52,-21,-13,-30,-100,-31,-9,131,-38,-17,-3,1152,-32,-12,-2,445,-20542,-20534,-20533,31,43,44,50,10541,--,--,--,614,--,0,--,-1297,0,-1539,0,78,0,0,0,-6335,0,-23,0,-8173,0,0,0,-5740,-20,-13,0,-94,-43,792,0,679,0,0,0,0,0,0,0,0,
利润总额(万元),3897,3636,745,10441,5400,2767,760,3468,1279,778,232,1647,253,197,108,2083,2075,172,26,711,-21642,-20320,-20430,1475,97,95,75,19352,5031,4710,3632,19080,15282,10248,5101,10798,-1991,-1617,130,521,397,448,1151,10504,16882,2070,-2123,-45802,-5241,-3280,-1110,-33250,-2855,-1972,-613,-29925,2954,7297,2206,6058,2115,5071,2054,4442,2355,4481,3090,899,
净利润(万元),2915,2753,586,7555,3767,1794,570,2557,957,582,170,1265,160,121,79,1551,1577,159,13,649,-21634,-20358,-20460,1290,98,95,75,19354,5031,4710,3632,17537,13850,8816,3613,6993,-1991,-1617,130,521,397,448,1151,10504,16882,2070,-2123,-45802,-5241,-3280,-1110,-33250,-2855,-1972,-613,-29925,1977,5454,1715,4721,1695,4316,1746,3783,2002,3809,2626,764,
