报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-06-30,2001-12-31,2000-12-31,
基本每股收益(元),0.01,0.04,0,0.09,0.21,0.18,0.11,0.38,0.39,0.35,0.21,0.75,0.77,0.68,0.37,1.14,1.01,0.78,0.35,1.11,0.88,1.19,0.58,1.32,1.03,0.53,0.16,0.83,0.73,0.82,0.31,1.65,1.39,0.86,0.76,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,3.24,--,3.03,2.94,2.96,2.59,2.46,2.23,1.84,2.24,2.02,3.73,5.75,5.06,4.76,4.26,4.08,3.92,3.82,5.5,5.05,4.77,4.46,3.57,6.37,5.52,5.2,4.84,4.45,4.32,4.3,4.2,8.16,7.94,7.74,7.44,7.39,7.09,6.68,6.34,0,2.62,0,1.45,0.94,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,0.13,--,0.36,--,--,-0.45,0.75,0.11,-0.23,-0.58,0.3,-0.2,0.03,-0.45,1.33,0.77,1.04,-0.61,1.66,0.71,0.1,-0.35,0.43,0.02,0.05,-0.2,0.64,0.09,0.39,-0.79,1.18,0,0,0,0.31,0,0,0,0.01,0,0,0,0.3,0,0,0,0.39,0,0.58,--,
主营业务收入(万元),1848653,1369685,627521,3036472,2673861,1972148,1008822,3732789,2990173,2208482,1122992,4683054,4069947,3176031,1467780,5077630,4130314,3036325,1398836,3395494,2590396,1694600,717829,1649588,1271775,749530,284729,1374526,1086909,719295,266438,914495,697528,439363,187242,457446,333137,218956,84447,253740,189245,127232,51151,265623,214493,156633,58246,208801,153579,92701,29466,98456,40935,55035,39261,
主营业务利润(万元),465436,361209,166981,764290,684808,539840,289192,954217,836310,675034,373338,1470048,1346560,1116555,561035,1826455,1539980,1141057,517680,1238187,958388,630705,239763,528569,396921,225576,86039,409991,321677,221696,85656,315383,245251,156007,68104,162582,118358,77869,28215,87815,65778,44921,16337,83923,67167,49504,20325,84849,62453,39524,13948,49619,20385,27812,18054,
营业利润(万元),-14387,35646,-1478,71743,162504,143289,93749,274761,320675,306883,172453,609739,667916,596791,341175,984720,943201,733212,326776,689688,565793,359301,121246,262365,209994,106951,33116,153199,136013,102478,40485,206326,170489,104393,47499,59878,47367,28974,6667,24671,21135,16047,4645,35233,29936,24279,9002,38926,27215,17749,5574,22738,9425,10129,6822,
投资收益(万元),3726,7536,-2917,40717,28690,21101,11414,-19762,9750,8980,3762,16137,12332,11329,4665,14123,8543,7749,230,4229,1385,-987,-136,-7287,-5107,-3433,-346,-6352,-13844,-2774,174,39874,27565,15393,8675,8190,2839,443,186,748,952,624,531,200,-67,-1067,0,50,18,15,0,5,7,-51,-33,
营业外收支净额(万元),21493,8736,6594,26770,29520,20581,5553,70280,48966,25851,21344,78327,55150,38869,6704,94507,14686,2090,2400,4136,389,2548,861,524,-94,608,521,855,--,--,-239,1983,--,45,--,-228,0,0,0,1117,0,0,0,440,0,0,0,-124,0,0,0,147,0,-49,-335,
利润总额(万元),7106,44382,5116,98513,192025,163870,99302,345041,369640,332734,193797,688066,723067,635660,347880,1079227,957887,735302,329176,693825,566182,361849,122108,262890,209899,107559,33637,154054,137540,103009,40246,208309,170942,104438,47416,68252,51037,30021,7182,26970,23166,17559,6096,35872,30326,23645,9029,39107,27510,17979,5621,22892,9398,10029,6454,
净利润(万元),3847,33482,3158,70921,159234,136951,82715,290360,297732,265096,157237,568610,587443,516019,280431,864890,767133,593929,266307,561546,444485,287524,93184,196258,153524,79252,23646,123223,108326,81607,30255,160616,134506,82449,36634,55734,41429,24238,5686,21627,20627,15813,5167,32730,27623,20434,7225,32480,23121,15024,4782,20986,7956,9125,5995,
