报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
基本每股收益(元),0.43,0.09,0.06,0.26,0.25,0.2,0.09,0.22,0.26,0.18,0.07,0.24,0.22,0.16,0.06,0.45,0.37,0.28,0.1,0.51,0.41,0.33,0.13,0.75,0.62,0.55,0.59,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,5.38,5.33,5.53,5.47,5.39,5.75,5.58,5.47,5.33,5.6,5.44,2.46,--,2,1.45,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.32,-0.04,-0.03,0.29,0.49,0.12,0.18,-0.87,-1,-0.92,0.03,1.3,--,0.76,0.66,
主营业务收入(万元),43290,26945,11190,57347,44527,31478,14690,61629,47485,33833,14506,60356,46485,33990,14806,69421,53565,38876,18898,64917,49707,37593,18294,48297,36156,46305,51643,
主营业务利润(万元),24744,3937,2189,9723,8277,5748,2737,11054,8519,5611,2465,10114,6198,4382,2468,11397,7862,5981,2723,13333,9246,7727,3422,11258,8190,7466,9386,
营业利润(万元),14991,1125,775,3604,3529,2867,1160,2732,3368,2321,847,2584,2226,1735,864,5728,5246,3936,1523,7053,5672,4372,1932,6698,5327,4110,6133,
投资收益(万元),--,--,--,441,441,441,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,0,0,4,
营业外收支净额(万元),565,112,45,279,228,88,47,-265,165,120,95,-5,206,178,29,940,400,394,82,180,15,-0,1,1806,1646,0,507,
利润总额(万元),15556,1237,820,3883,3757,2956,1207,2467,3533,2441,942,2579,2431,1913,893,6668,5646,4329,1604,7233,5687,4372,1934,8504,6973,6233,6640,
净利润(万元),12939,1148,734,3525,3393,2678,1171,2915,3460,2344,935,3219,2877,2103,836,5968,4925,3779,1401,6338,4997,3834,1703,7505,6167,5518,5528,
净利润(扣除非经常性损益后)(万元),12459,1052,696,2913,3199,2603,1131,2707,3320,2243,854,3089,--,1951,--,5141,--,3444,--,6595,--,3834,--,6811,--,4907,5023,
经营活动产生的现金流量净额(万元),-8465,4188,1416,1980,1077,1168,940,11504,8605,3085,1955,5011,4316,-487,-365,3930,6572,1608,2415,-11622,-13398,-12279,333,13042,9779,7626,6580,
现金及现金等价物净增加额(万元),21062,4114,-87,1635,1322,2563,-806,1318,-653,-822,-1016,-1142,1951,1579,2720,-11263,-9260,-8559,-1254,36068,43061,44613,46515,-1683,282,-23,2108,
总资产(万元),435685,93030,94523,91896,90317,91476,96521,91246,93904,97174,99385,97424,94600,97660,96954,94970,102112,88140,87725,88419,88418,89764,86696,45760,--,34103,28365,
流动资产(万元),215220,75469,76420,73159,71772,72600,71451,65662,66091,74474,77374,74842,67312,70459,69662,71387,76563,67254,74348,77249,78053,81258,78701,37634,--,25880,21055,
总负债(万元),276363,18566,20472,18580,17132,19006,22222,18117,17169,21412,22881,21743,18847,22297,18383,17217,25252,11318,13281,15376,17199,15035,14099,21209,--,14058,13837,
流动负债(万元),188077,18390,20248,18304,16806,18612,21905,17760,16772,20973,22402,21174,18238,21872,17959,17028,24876,10942,12869,14964,16644,14480,13302,20412,--,12782,12136,
股东权益不含少数股东权益(万元),152061,74464,74051,73316,73185,72470,74300,73129,73674,72558,73151,72216,71875,71100,73838,73003,71958,76821,74444,73043,71219,74728,72597,24551,--,20046,14528,
净资产收益率加权(%),11.81,1.55,1,4.85,4.65,3.65,1.59,4.01,4.74,3.21,1.29,4.31,3.96,2.87,1.05,8.01,6.58,5.04,1.9,12.78,8.7,7.72,3.51,34.96,--,31.92,41.06,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
