报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2006-09-30,2005-12-31,2004-12-31,
基本每股收益(元),0.08,0.05,0.02,0.16,0.11,0.08,0.04,0.26,0.2,0.13,0.03,0.13,0.11,0.08,0.02,-0.07,0.09,0.08,0.03,0.17,0.1,0.09,0.02,0.2,0.11,0.09,0.02,0.16,0.17,0.15,0.04,0.39,0.36,0.25,0.4,1.51,1.69,1.21,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,2.35,2.32,2.24,2.24,2.4,2.39,3.26,3.23,3.08,3.07,3.7,3.67,3.58,3.56,3.5,3.47,3.48,3.46,3.4,3.36,2.08,1.98,1.83,--,4.02,2.41,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.53,-0.47,-0.44,0.27,-0.28,-0.26,-0.37,-0.41,-0.62,-0.44,-0.45,0.61,-0.34,0.1,-0.24,-0.31,-0.6,-0.28,-0.44,-0.38,-0.25,0.06,0.07,--,0.47,0.68,
主营业务收入(万元),67335,40303,19290,82421,57137,36313,16596,77591,62395,40735,19766,60228,42295,24922,9543,47844,29007,18268,7017,38936,25264,16819,7949,29932,20860,12399,4805,21462,16306,11567,4193,20412,16211,10571,23572,17774,17163,12772,
主营业务利润(万元),13217,7998,3491,17145,11699,7553,2780,12415,9520,7156,3299,10039,7352,4620,1972,6715,5066,3477,1505,5770,3714,2662,1179,4646,2815,2083,837,3957,3185,2524,932,4812,3941,2660,5459,4114,4312,3071,
营业利润(万元),3967,2555,453,6690,4627,3529,760,3701,3257,2217,576,2701,2257,1520,321,-683,1649,1506,412,1930,1101,987,215,1376,926,808,253,1515,1697,1508,436,2581,2662,1913,2813,2100,1998,1374,
投资收益(万元),160,61,-18,291,273,173,60,387,234,171,69,644,443,271,99,320,269,216,139,-42,8,5,3,24,1,1,12,53,36,32,21,88,104,69,36,7,19,29,
营业外收支净额(万元),1951,1472,360,323,72,7,-8,1284,540,329,14,117,30,-22,1,103,27,2,-14,61,22,6,-2,569,118,21,-5,--,--,--,--,--,--,168,223,155,177,103,
利润总额(万元),5918,4027,813,7013,4699,3536,752,4986,3797,2545,590,2818,2287,1498,322,-579,1676,1508,398,1990,1123,993,212,1945,1044,829,248,1604,1727,1528,431,2882,2969,2081,3036,2255,2176,1477,
净利润(万元),5188,3459,757,5791,4046,2985,620,3763,2805,1789,437,1756,1470,1100,279,-940,1188,1063,270,1584,957,862,190,1610,887,705,172,1308,1350,1181,319,2479,2139,1528,2317,1725,1691,1212,
净利润(扣除非经常性损益后)(万元),4134,2558,486,5338,3986,2980,627,2557,2383,1547,425,1659,--,1118,--,-1025,--,1062,--,1535,--,857,--,1127,--,687,0,1234,0,1166,0,1576,1806,1288,2106,--,1561,1130,
经营活动产生的现金流量净额(万元),-14525,-12441,-8592,7970,-9108,-8464,-5200,1657,-11892,-9043,-7252,5439,-7077,-6348,-5891,3588,-3812,-3545,-3575,-3908,-5926,-4267,-3615,4853,-2690,781,-1944,-2474,-4771,-2263,-3557,-3013,-1500,350,414,--,471,684,
现金及现金等价物净增加额(万元),-18338,-22710,-16505,20264,-4427,6145,-2700,13894,10091,-8425,-6111,-429,-14069,-9781,-8876,6234,-1603,1080,-4414,-1603,-8712,-4250,-7901,3627,-3377,205,5,-5971,-8210,-4439,-7461,12783,-151,745,3039,--,-105,804,
总资产(万元),189763,136163,122830,135812,121402,119505,108886,119845,129608,88921,84181,83128,75494,71217,72426,75241,64720,63311,48792,51974,42338,42256,38653,43814,41165,39245,39582,38532,39832,41883,35867,40013,23017,22459,19477,--,14973,9639,
流动资产(万元),123121,103732,96689,109819,97042,96460,86089,98355,91476,66236,61374,60996,55159,51468,53796,58000,51331,57589,42980,46139,36280,37092,33517,38821,36402,35114,35373,34288,35514,37846,32115,37383,20425,19895,17832,--,14338,8689,
总负债(万元),65071,50975,44083,56000,45650,45350,39540,50570,60267,50660,47413,46223,39400,35574,37873,40771,30646,29394,15703,19263,12743,12755,9025,14376,12448,10711,11565,10701,11952,14173,8618,13083,10467,10519,8465,--,10117,6941,
流动负债(万元),64622,50814,43081,55489,45139,44935,39113,50130,59696,49009,45756,44554,37718,34880,37135,40149,30396,29144,15453,19013,12493,12505,8775,14376,12448,10711,11565,10701,11952,14173,8618,13083,10467,10519,8465,--,10117,6941,
股东权益不含少数股东权益(万元),114922,79726,74665,75803,73524,72054,67142,66562,65651,32939,31587,31822,31562,31193,30149,30093,32221,32095,31333,31032,29541,29446,29574,29384,28662,28479,27961,27775,27817,27647,27185,26867,12491,11880,10952,--,4020,2414,
净资产收益率加权(%),6.26,4.49,0.99,7.9,5.9,4.39,0.93,8.53,7.73,5.53,1.37,5.67,4.77,3.59,0.93,-3.07,3.76,3.37,0.89,5.32,3.18,2.89,0.65,5.63,--,2.5,0,4.79,0,4.3,0,17.67,0,13.27,31.24,--,51.89,44.18,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
