报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1997-12-31,1996-12-31,
基本每股收益(元),0.16,0.14,0.06,0.21,0.2,0.15,0.04,0.25,0.19,0.11,0.03,0.19,0.16,0.13,0.04,0.23,0.17,0.13,0.04,0.22,0.19,0.14,0.06,0.27,0.22,0.16,0.06,0.23,0.21,0.17,0.08,0.29,0.23,0.14,0.06,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,3.61,3.61,3.57,3.52,3.51,3.58,3.58,3.53,3.49,3.38,3.54,3.58,3.3,3.24,3.22,3.09,3.15,3.11,3.36,3.46,3.21,3.03,2.87,2.8,2.73,2.67,2.9,2.86,2.79,2.71,2.84,2.8,2.74,2.67,2.71,2.68,2.64,2.59,2.55,2.51,2.5,2.6,2.54,2.5,2.53,2.46,2.39,2.3,--,1.52,1.47,1.37,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.05,0.17,0.07,0.3,0.22,0.14,0.07,0.31,0.2,0.16,0.08,0.29,0.21,0.14,0.06,0.29,0.22,0.21,0.12,0.32,0.23,0.16,0.06,0.31,0,0,0,0.29,0,0,0,0.33,0,0,0,0.26,0,0,0,0.25,--,0.11,0,0.26,0.13,0.28,0.04,0.18,--,--,--,--,
主营业务收入(万元),72972,46748,20914,70923,53723,35937,15143,66415,49291,30412,12985,63193,49697,32756,14377,71446,57008,34165,14568,95012,68037,41660,19620,81692,59232,37980,15675,80385,60353,45256,21390,80142,58861,35911,15688,78767,55595,31648,13924,73454,52310,31702,14995,67843,49778,29703,12815,49621,36284,21955,10618,44416,34771,21221,9367,39538,17549,35577,15422,30373,14188,25540,22801,20470,
主营业务利润(万元),32229,21497,9907,32014,27580,20066,7200,34415,26677,16026,5617,25433,24622,18024,7131,34040,26468,17953,6943,35429,30835,21902,10461,35692,28959,19069,8766,33684,30423,23095,13300,46074,35319,22738,--,40086,28151,16907,7609,37253,25254,14057,8205,42627,30287,16908,7716,28818,21221,12694,5993,28496,23319,14133,6072,26977,11903,23952,10024,18150,8044,16364,13249,11920,
营业利润(万元),20885,17912,7515,30842,29704,21517,6250,35222,26996,16004,4448,24594,23236,17754,6112,31983,23236,17426,5765,32046,27607,20248,8751,37351,30686,21697,8024,33814,29919,24557,11672,45768,35805,21952,9121,35587,24589,14577,7008,33824,21292,11616,6972,36940,25986,14419,6474,24844,18738,11284,5207,23784,19657,11957,0,23562,10180,21987,9110,16792,8302,11362,12678,9101,
投资收益(万元),991,748,341,2766,2024,1516,291,3463,2112,1514,436,3575,1638,1129,437,1230,1539,1462,573,1525,1693,1679,539,5339,5294,2401,263,2235,2601,2558,84,6006,4649,3378,2453,1440,61,105,40,2331,1888,42,-8,308,410,391,0,450,205,147,0,-1250,375,625,0,-1617,1923,6087,631,0,--,0,0,0,
营业外收支净额(万元),2850,1452,1518,463,478,483,330,667,21,-28,-55,1223,25,93,-40,380,379,104,128,425,-24,-103,-46,-120,-29,-122,-117,-8,--,--,--,--,--,--,--,-41,0,-21,-17,1,0,0,0,-4,0,0,0,1,0,0,0,-129,--,0,0,-50,0,0,0,337,36,--,--,--,
利润总额(万元),23735,19365,9033,31305,30181,22000,6580,35889,27017,15976,4393,25817,23261,17847,6072,32362,23615,17530,5892,32471,27583,20145,8705,37231,30657,21574,7907,33806,29913,24552,11673,45768,35806,21954,9122,36985,24629,14661,7031,36156,23176,11655,6962,37244,26350,14808,6472,26045,18943,12181,5957,24981,20033,12582,4791,21896,12103,28074,9740,17129,8338,11430,12755,9121,
净利润(万元),17455,15033,6896,22752,21969,16155,4894,26962,20500,12197,3298,20260,17763,13670,4630,24803,18542,13988,4579,24257,21109,15521,6602,28986,23746,17239,6477,25199,22540,18554,8767,31214,25216,15143,6728,25057,17110,10548,4743,24149,16262,7726,4664,24249,18314,10073,4324,17557,13550,8497,4378,17348,15997,10159,4119,16132,8247,28074,9740,16463,8338,11430,12755,9121,
净利润(扣除非经常性损益后)(万元),15238,13874,5695,22024,21623,15862,4699,25611,20502,12229,3348,18608,--,13628,--,24950,--,14370,--,24113,--,15794,0,26476,--,15591,0,26407,0,18557,--,31214,0,15142,--,23734,0,10439,0,23292,0,7684,0,24218,0,10074,0,16608,0,7991,0,16434,16323,10159,0,18628,7276,22796,9740,16127,--,--,--,--,
经营活动产生的现金流量净额(万元),21790,11051,5366,41681,27351,19381,7822,23062,11908,3298,-7189,32219,-4895,18427,7107,32828,24183,15575,7087,33210,21303,16961,8347,32086,23023,15490,6286,31068,23497,22840,12701,35339,25464,17341,6360,33835,27016,15865,5381,31347,21634,12097,4741,36131,26747,16333,7280,28243,20165,13295,6920,26743,--,12362,0,28056,13672,30258,4132,19468,9288,--,--,--,
现金及现金等价物净增加额(万元),8912,12186,13927,-78579,18380,30290,27800,-26254,-26729,-25868,-8528,-18204,-17163,4017,-22423,11,-2184,1786,8007,11925,11527,10884,3258,20609,10087,4777,1195,-5777,-13521,-4017,-2948,17300,1545,2649,-3613,7963,-23463,-29302,-18637,15216,-11628,-13720,-15217,11132,4230,-2958,2977,19270,5213,4829,5653,-36930,--,-41756,0,-11760,-24281,13222,-10094,91951,788,--,--,--,
总资产(万元),627659,658838,641441,626206,508537,468341,464550,466216,428791,421386,418868,425161,418851,422626,410158,408425,406968,410442,415850,412905,412329,393255,412609,421990,385389,380378,366551,352397,363148,365555,388599,409060,362030,352183,321567,322846,316873,314684,324649,325192,317706,314969,317260,318069,312543,305684,305162,305294,297821,297731,299599,295844,294272,292419,292666,339461,317801,329516,316595,308921,198203,199855,202460,207409,
流动资产(万元),160853,163170,148088,137460,217723,214222,211412,206725,172074,167655,156244,161046,157473,190778,193477,189999,183455,180883,185867,182188,180782,175487,170840,163100,159257,152066,144884,139417,137720,145139,147122,140462,131452,132905,129139,131695,118301,113478,121422,119887,111277,107784,106443,104822,97726,88186,86485,84046,76889,75974,--,0,74614,0,70356,0,0,--,0,0,1868,1099,23,3,
总负债(万元),150663,167779,162655,161117,53514,25299,22705,27347,20488,24000,18445,27502,21183,25291,15909,19634,19104,15641,20277,25615,29700,23320,25347,29819,24051,25584,13783,13631,18171,25078,20441,29605,10367,19674,6806,14717,17132,21739,6039,11302,12255,18108,5470,10888,11435,12239,7071,11125,8176,12982,19015,19429,2821,6814,--,64707,41929,61856,56368,58366,75936,85926,92149,104888,
流动负债(万元),141161,127570,135496,128445,48402,21698,18326,22301,16872,21250,14548,23562,16821,19774,11407,15415,13607,9173,9615,16309,20084,14518,12593,13277,16436,17541,8250,10755,12355,19394,8127,10616,9603,18910,5840,14717,17132,21739,6039,11302,12255,18108,5470,10888,11435,12239,7071,11125,8176,12982,--,0,2821,0,13312,0,0,--,0,0,48611,40511,32213,11381,
股东权益不含少数股东权益(万元),442896,457911,446870,433663,423952,413726,413471,410578,402012,391112,394011,391205,392960,392547,389454,383972,382995,390000,390701,385293,380903,368241,385532,390329,359581,353074,351283,336836,342956,338576,366078,377334,349885,330579,312782,305426,297681,291119,316488,311745,303858,295322,309700,305036,298920,290721,295872,291688,287270,282357,278098,273860,288855,283017,276977,272858,275873,267660,260227,250554,122267,113929,110311,102521,
净资产收益率加权(%),3.98,3.37,1.58,5.4,5.26,3.92,1.19,6.74,5.17,3.12,0.84,5.19,4.57,3.52,1.2,6.44,4.74,3.61,1.18,6.26,5.51,4.08,1.7,8,--,5.08,0,6.66,0,4.87,--,9.91,0,4.92,--,8.22,0,3.44,0,7.83,0,2.5,0,8.13,0,3.39,0,6.04,0,0,0,6.16,--,0,0,5.85,3.03,10.76,0,0,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
