报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1997-12-31,1996-12-31,
基本每股收益(元),0.43,0.9,0.37,0.42,0.24,0.08,0.01,0.14,0.15,0.06,0.1,0.12,0.05,0.06,0.03,-0.08,0.01,0.07,0.06,0.55,0.53,0.49,0.02,0.16,0.11,0.07,0.03,0.16,0.12,0.09,-0.01,0.05,0.1,0.1,0.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,3,3.01,2.98,2.94,3.03,3.09,3.02,2.96,2.93,2.89,2.41,2.39,2.34,2.3,2.25,2.23,2.2,2.18,2.07,2.08,2.09,2.09,2.02,1.98,2.23,2.16,2.13,2.13,2.09,2.07,2.05,2.04,2.03,2.02,1.99,1.99,2.06,2.08,2.94,2.91,2.9,2.9,2.89,2.88,4.02,4.16,4.54,5.36,5.16,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.64,0.65,0.21,0.85,1.13,0.67,0.41,0.47,0.91,0.61,0.51,-0.14,0.18,0.56,0.53,1.43,1.4,1.05,0.51,-0.01,0.01,0.86,0.49,0.52,0,0,0,0.57,0,0,0,0.32,0,0,0,0.15,0,0,0,0.31,0,0.04,--,0.23,0.24,-0.01,-0.3,-0.75,--,-0.35,--,--,
主营业务收入(万元),59267,39842,20130,79571,67534,45131,20894,88768,75003,50143,23645,81644,66918,44268,20009,76938,62916,40164,18569,77090,66069,42083,18981,85144,73448,51554,22413,100884,88312,59704,23376,81796,69585,47207,21217,75340,61764,36837,16691,62183,52623,35689,14556,43673,34356,20749,6658,25184,22066,12963,5247,17789,15146,8724,2661,15452,8046,18591,9739,26677,19636,37798,36025,28741,
主营业务利润(万元),18154,12747,6752,25213,22363,14839,7163,24382,19822,13082,6407,23708,19244,12428,5313,21265,18038,11738,5175,21918,18626,12406,5672,22506,18945,13212,5477,26915,21837,14943,5610,23052,18740,13119,--,19786,14924,8735,3212,14376,11465,6822,2424,9733,7402,4740,1656,4886,4266,2821,1090,3718,2810,1745,515,3737,2120,5340,2806,6093,4908,11625,11056,9317,
营业利润(万元),7407,17271,8282,13811,9196,4479,1470,5857,5974,2928,3028,6132,4175,3360,1569,-1281,1874,2974,2002,15480,14957,13174,1275,7241,5050,3404,1297,7028,6697,4408,1101,4599,5001,3945,1490,4512,3289,1332,337,1984,2077,1434,408,1161,1067,835,136,-1880,-441,12,153,-3385,-309,-411,--,-17569,-2178,107,740,-2499,2387,6652,3989,3767,
投资收益(万元),14788,19781,4544,4692,861,368,94,2402,2067,1999,1154,-196,35,-69,-8,968,1408,1461,683,11894,10322,10320,1,5,8,6,2,348,8,5,-0,0,-1,1,0,100,272,269,0,1145,0,0,0,353,8,0,-6,233,198,198,198,778,683,683,683,487,0,15,15,22,55,0,--,2,
营业外收支净额(万元),480,-22,61,816,646,183,203,615,50,20,-2,133,57,8,3,392,297,212,18,58,106,118,70,502,316,288,102,354,--,124,--,-155,255,249,--,22,0,0,0,-16,0,0,2,-25,0,0,0,-6,-8,-34,-12,0,15,6,-1,-188,0,214,0,205,0,--,119,-17,
利润总额(万元),7887,17249,8343,14627,9842,4662,1673,6472,6024,2948,3026,6265,4232,3369,1572,-889,2171,3186,2020,15538,15063,13292,1345,7743,5366,3692,1399,7381,6800,4532,1262,4444,5255,4194,1738,4716,3659,1672,368,3501,2093,1416,409,1734,1070,824,117,-1653,-251,176,338,95,383,278,192,-17270,-2052,336,1011,4480,2639,7508,5689,4380,
净利润(万元),7979,16737,6837,7790,4510,1431,230,2536,2706,1167,1858,2174,964,1133,568,-1459,184,1379,1107,10172,9777,9174,388,3042,1999,1303,457,3010,2209,1698,-230,842,1929,1911,578,2027,1891,680,96,1600,772,483,66,742,573,497,7,-1564,-358,21,245,309,328,275,192,-15223,-1626,329,597,3267,1341,3147,2710,2054,
净利润(扣除非经常性损益后)(万元),2186,1352,990,2078,3219,1847,1093,1090,1648,987,747,1171,--,770,--,-97,--,827,--,1573,--,752,--,2868,--,1213,0,2471,0,1667,--,1058,0,1829,--,1273,0,506,0,-555,0,524,0,-1046,0,508,0,-2334,0,-143,0,-3076,-370,-414,--,-15247,-1825,107,0,-2096,--,--,--,--,
经营活动产生的现金流量净额(万元),4133,5708,1759,12342,12877,11661,8728,11594,11959,14438,6474,5067,11833,12060,3922,15701,21018,12430,7613,8806,16896,11394,9386,-2626,3252,10450,9821,26520,26043,19461,9567,-190,223,16014,9047,9671,11351,12253,8421,9370,2532,8989,-335,5270,2980,4471,521,2454,1788,2010,239,3672,0,422,--,12047,4056,-115,-3535,-7347,--,-1837,--,--,
现金及现金等价物净增加额(万元),293,-4084,-568,8669,1496,1402,707,11963,10426,5785,4804,3861,7564,6139,1579,-8463,-58,-443,3359,13764,22766,15657,-395,1277,2453,10031,7029,9701,15000,5190,1944,-6887,2363,5883,2842,8054,6193,12127,5990,913,-862,6094,-2541,4717,314,1400,0,-6841,-9837,-10209,0,-1407,0,-3541,--,-3973,-15417,-2185,-7124,26411,--,-230,--,--,
