报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,
基本每股收益(元),0.25,0.13,0.13,0.33,0.14,0.05,0.02,0.03,0.05,0.02,-0.01,0.08,0.06,0.02,-0.01,0.09,0.11,0.12,0.06,0.51,0.29,0.22,0.55,0.37,0.21,0.41,0.38,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,4.93,4.9,4.87,4.87,4.89,4.88,6.47,6.42,6.21,2.56,2.34,--,0,1.8,1.38,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.22,-0.1,-0.01,-0.4,-0.44,-0.3,-0.28,-0.39,-0.39,-0.03,0.78,--,0.27,0.55,0.18,
主营业务收入(万元),62483,37225,19223,52597,32842,18886,7392,31869,23607,14538,5291,31256,23336,14770,6795,38944,29162,19835,8391,40872,28355,20227,39179,29873,19906,30784,28569,
主营业务利润(万元),19363,11421,5275,15890,9791,5376,1968,7536,5359,3265,1240,7648,5469,3292,1334,8839,6755,4600,1988,10918,7686,4969,11198,8313,5089,8623,7234,
营业利润(万元),9736,4956,2336,5170,2726,784,241,538,677,292,-124,1132,895,338,-88,1506,1828,1588,666,4708,2749,1896,4625,3417,1894,3661,3179,
投资收益(万元),284,189,95,121,53,37,22,86,40,36,31,28,-5,0,--,--,--,--,--,--,--,0,0,--,0,0,16,
营业外收支净额(万元),752,440,120,469,217,16,32,143,110,98,58,155,98,60,25,150,57,31,25,379,293,77,288,-19,-36,46,--,
利润总额(万元),10488,5396,2456,5638,2944,800,273,682,787,390,-66,1286,993,397,-63,1656,1885,1619,691,5086,3041,1973,4912,3399,1858,3707,3407,
净利润(万元),9168,4807,2132,4821,2383,611,206,453,611,311,-75,999,793,306,-88,1209,1432,1242,564,4405,2557,1644,4160,2831,1562,3129,2891,
净利润(扣除非经常性损益后)(万元),8930,4645,2129,4686,2199,599,177,313,518,228,-124,868,--,255,--,1082,--,1219,--,4083,--,1567,3916,--,1598,3091,2108,
经营活动产生的现金流量净额(万元),-8593,-2524,-3148,-3563,-3613,-1992,-1810,6077,825,-161,-92,-3059,-2967,-1358,-130,-5304,-5871,-3951,-2889,-3978,-3937,-247,5937,2135,2047,4177,1368,
现金及现金等价物净增加额(万元),3639,-3361,-2665,-855,845,-4535,-3150,-2104,-3646,-2159,-266,-4384,-5540,-4748,-293,-9863,-10646,-6809,-3729,35517,35402,-517,2696,-57,718,1550,-416,
总资产(万元),165502,158256,154141,151908,164601,84341,83575,83678,84538,83152,81177,82159,84731,83968,82298,83408,83666,86101,85270,84065,83841,44737,43132,--,0,32158,31248,
流动资产(万元),99323,88873,86458,84090,82207,61335,60511,61883,63668,63902,62338,63333,65785,64763,65917,66764,66868,70023,70841,69650,70171,30929,29355,--,--,20883,20879,
总负债(万元),33614,30569,28772,28804,43869,18229,17724,18014,18690,17566,15307,16200,18968,18661,17356,18354,18367,20944,19160,18519,20445,25258,25296,--,--,18483,20701,
流动负债(万元),33607,30560,28543,28568,27647,18113,17583,17849,18501,17370,15061,15954,18732,18401,17071,18045,18038,20586,18809,18141,20122,24930,25056,--,--,18223,20422,
股东权益不含少数股东权益(万元),131888,127686,125316,123049,120611,65979,65707,65501,65659,65359,65638,65712,65506,65019,64625,64713,64935,64745,66111,65547,63396,19480,17836,--,0,13676,10547,
净资产收益率加权(%),7.19,3.83,1.72,5.63,3.04,0.93,0.31,0.69,0.93,0.47,-0.11,1.53,1.22,0.47,-0.14,1.86,2.18,1.88,0.86,11.57,6.91,0,26.4,--,0,25.83,32.07,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
