报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,1999-12-31,
净利润(扣除非经常性损益后)(万元),8669,10098,3583,3746,3002,-228,-1530,-5281,-11002,-8094,--,1560,--,363,--,5146,--,11812,0,29864,--,12796,--,8714,0,6648,0,145190,0,93024,0,98665,0,35467,--,57639,0,21540,0,68511,0,39623,0,37409,0,13294,0,9841,0,3933,0,7656,5745,3474,--,0,4871,0,0,
经营活动产生的现金流量净额(万元),72168,63315,41256,77984,56672,36330,19473,30356,16788,-3443,-18374,63147,26808,-3512,10811,4252,23121,10440,14678,59759,34412,23798,2476,16165,-2606,-9756,-11634,172709,137504,101628,44284,130472,89111,57653,32746,74247,43235,29704,15646,106028,62591,47480,19759,94422,45784,28839,11391,20553,7052,6797,654,8643,0,1071,--,16243,0,0,0,
现金及现金等价物净增加额(万元),-114500,-89648,-8797,2029,-79862,-55555,-94664,-228618,-267737,-259770,-183788,3240,-47256,-68157,-38650,88497,129161,159412,178302,58244,56485,62217,19700,-40279,-43734,-19738,-11768,177510,152703,156272,165255,12991,17435,20694,26952,24783,12320,11659,9606,3396,11296,11900,10058,28721,400,23789,11339,-56333,-44757,-18992,-10119,71628,0,72718,--,1513,0,0,0,
总资产(万元),1726900,1732370,1806561,1789102,1707217,1712003,1677717,1752091,1738084,1728429,1782599,1450618,1391680,1332744,1320965,1312205,1333210,1307501,1278704,1011970,965903,876963,772003,732823,725732,723316,706159,712467,712257,674570,673590,500374,497544,498764,478812,418699,420257,390104,397478,382065,333181,332650,334618,312279,281592,195918,180137,164798,172855,164812,165048,165611,150162,156353,52320,52694,0,58384,70066,
流动资产(万元),250185,282647,347094,368092,308755,308220,261984,332499,339702,335990,389787,487176,453335,418161,431225,444597,497840,512083,528037,332021,346968,340996,294459,267116,276960,303346,314159,318920,329234,316259,318699,145656,193600,188818,192883,128942,131453,114884,113467,91005,111262,105284,101464,78812,46251,64261,50996,33108,49639,73311,--,88856,--,--,13410,--,0,0,0,
总负债(万元),1025175,1036317,1119837,1128545,1029867,1052283,1020990,1096000,1058712,1051904,1099310,786044,726873,669739,656335,647547,664831,638598,606858,556256,518504,436382,339766,305771,300169,298982,251994,267353,286698,268149,298621,159485,202491,227085,201546,153134,172676,162055,169269,165558,130313,123798,135398,129225,112774,36986,28391,19094,30150,21685,27917,29885,12241,20686,14478,16652,0,25850,39271,
流动负债(万元),382527,382710,457034,460736,576753,601745,566525,602432,566648,557662,550949,300816,295520,245715,278236,262960,332837,315918,290517,242522,220701,189502,163569,144471,154261,152658,105489,123425,154511,134948,142732,107515,153427,172486,148012,104328,112449,106349,110045,102876,110969,89935,87636,77304,56315,36986,28391,19094,30150,21685,--,29885,--,--,14478,--,0,0,0,
股东权益不含少数股东权益(万元),694517,688683,679183,652848,669438,651368,648565,648246,671752,669361,675938,657753,658650,657281,659682,659774,663761,664868,668334,452343,444011,437106,428616,423338,421253,419942,445766,436618,416688,397311,366581,333812,288030,264885,271165,260212,242345,223208,223663,212158,199932,206267,196900,180684,166356,156485,149267,143192,140168,140515,137132,135726,137921,135667,37843,36041,0,32534,30795,
净资产收益率加权(%),5.43,5.83,3.81,3.04,2.91,0.18,-0.2,0.5,-0.61,-1.1,-0.61,0.29,0.13,0.01,0.02,2.36,3.81,3.18,1.82,7.72,5.43,3.39,1.24,3.15,0,2.14,0,36.55,0,24.87,0,36.17,0,10.61,--,0,0,10.8,0,33.76,0,20,0,23.15,0,8.87,0,7.74,0,3.47,0,0,0,0,--,24.18,0,23.45,16.44,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
