报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1994-12-31,1993-12-31,
基本每股收益(元),0.15,0.28,0.12,0.3,0.26,0.2,0.13,0.93,1.05,0.84,0.14,1.08,0.47,0.2,0.15,0.46,0.26,0.21,0.12,0.34,0.18,0.15,0.09,0.19,0.07,0.07,0.04,0.15,0.09,0.05,0.03,0.18,0.17,0.04,0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,5.41,--,5.4,--,5.4,--,4.8,--,4.03,3.78,3.77,3.61,3.48,3.49,3.5,3.34,3.26,3.23,3.28,3.01,2.79,2.8,2.77,2.68,2.59,2.57,2.62,2.6,2.55,2.42,2.65,2.54,2.54,2.54,2.52,2.49,2.54,2.54,2.58,2.56,2.55,2.54,2.52,2.51,2.53,2.51,2.49,2.47,2.48,2.46,2.43,2.41,2.43,1.77,1.89,1.83,1.87,2.72,3.1,2.73,2.56,2.47,1.99,1.89,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,1.5,--,0.14,--,3.75,--,1.41,--,1.29,-1.26,-0.66,4.89,1.86,0.73,0.92,1.34,0.99,-0.06,0.16,1.13,1.2,0.12,0.05,0.9,0.13,0.12,0.12,0.65,0.46,0.37,0.51,0.53,0,--,0,0.53,0,0,0,0.26,0,0,0,0.51,0,0,0,0.16,0,-0.17,--,0.16,-0.21,0.23,0.17,0.36,--,0.15,--,--,--,--,--,--,--,--,
主营业务收入(万元),485196,313371,164765,827654,561968,390443,181157,960186,697309,506130,182975,790972,444070,225325,121900,386019,259821,172368,92574,291653,197737,133311,68737,200005,134732,96550,53547,156959,105593,70218,42993,143106,99029,67260,41197,131832,76939,53170,29782,156799,77982,54371,30084,119790,88796,61125,30738,105152,75871,45656,23707,109470,76176,51219,28476,106883,52423,98289,50359,91441,40989,75689,34461,35476,18612,37480,17743,36621,33596,35975,
主营业务利润(万元),100637,61296,32024,178673,115739,77086,37558,232429,175224,127638,36867,199036,95979,41908,23109,74612,49259,33583,18239,57420,39024,26856,13894,38618,24344,17789,9701,32192,20100,13593,7198,28465,18696,12681,6986,21266,13545,9791,6012,19135,12775,8980,5041,20671,13881,9704,4966,20245,12924,8814,4595,21900,14661,9466,4433,20298,8642,15416,7997,15362,6497,12210,5312,742,996,1822,1051,2263,3030,--,
营业利润(万元),9790,9094,3320,36905,21606,15183,6905,92146,82748,65078,9419,88656,31038,6490,5172,15912,9118,7534,4509,12677,6588,5055,3010,6361,1794,1661,1061,6026,1930,1311,699,5749,6257,1562,897,3773,1535,1342,909,744,655,744,437,2329,1128,810,427,3037,1000,897,249,5901,1766,688,133,2109,352,2888,2144,6427,1577,4316,1230,1608,0,2518,1311,2499,3034,--,
投资收益(万元),22070,21177,6176,6766,3006,1898,3,6121,6120,4234,--,4025,916,902,--,3477,1255,1238,--,2040,110,61,47,1713,-32,-37,106,992,158,206,94,3645,3963,12,-11,-2186,70,74,0,-194,93,93,0,908,514,525,11,1916,984,239,406,534,546,544,489,1368,632,602,226,134,1,1376,50,302,288,14,12,4,1,--,
营业外收支净额(万元),982,452,696,1806,960,648,520,6350,627,402,132,2472,1284,1081,900,929,12,-33,-38,-36,-4,-19,24,639,673,393,145,-11,--,--,--,--,--,--,20,-101,0,--,0,-433,0,0,0,-1272,0,0,0,-2932,3,0,0,-217,-231,-33,0,-55,0,3,0,92,0,0,0,0,-48,0,--,--,--,--,
利润总额(万元),10772,9546,4017,38711,22566,15831,7424,98496,83375,65480,9551,91127,32322,7571,6072,16841,9130,7501,4471,12641,6584,5035,3034,7000,2467,2054,1206,6016,2761,1791,1062,6250,5893,1586,916,1514,1735,1506,876,894,1258,1362,796,2991,1687,1390,451,2675,2634,1643,618,7742,2822,1949,620,4938,1892,3494,2385,6653,1567,5637,1146,3226,1359,2670,1196,2356,3108,--,
净利润(万元),4770,8761,3696,9189,8032,6330,4061,28873,32733,26221,4198,33516,14495,6281,4804,14311,7938,6620,3826,10511,5726,4507,2633,6043,2101,2028,1140,4794,2677,1572,880,5462,5272,1268,754,1167,1016,982,663,1032,979,961,588,1699,1431,1163,530,1168,2047,1247,667,4855,2048,1318,623,3308,1404,2967,1911,5415,1268,4416,974,2982,1154,2272,796,1579,2362,1792,
净利润(扣除非经常性损益后)(万元),-13800,-9033,-2591,4156,6275,5438,3486,22155,32181,25886,--,31837,--,5881,--,13672,--,6541,--,10907,--,4689,--,4603,--,1243,0,5455,0,1092,--,2701,0,1244,--,1167,0,893,0,738,0,437,0,607,0,1241,0,1966,0,1367,0,4610,1733,729,--,2555,484,2869,1684,5281,--,--,--,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),9671,-15657,-154,97675,46802,40001,4328,71715,116685,28180,43831,48807,40316,-39275,-20524,152361,58026,22593,28760,41869,30727,-1922,4954,35156,37394,3716,1612,27881,4110,3788,3831,20100,14278,11603,15848,16429,1759,-3804,-2931,16485,1569,2864,-75,7802,4334,381,-1705,15829,-6157,-4189,-8133,4939,0,-5143,--,4994,-6544,5839,4432,9352,--,2505,--,--,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),-13099,-27364,-11592,-52996,-27795,-5975,-196,32917,88697,15124,54363,-33022,11368,-54205,-21120,44220,46257,-8779,20463,16101,7305,-15910,-3375,20695,17832,4880,-1473,5725,2249,-3611,8826,5273,2418,2685,6628,-2983,-3418,-4817,-4782,2434,-3297,1403,-2295,-13420,-14412,-14651,-9037,5713,2859,1983,-3845,-11043,0,-4995,--,2754,1605,16292,5598,4499,--,4042,--,--,--,--,--,--,--,--,
总资产(万元),722759,707211,750318,784513,715090,709268,725472,736823,788744,688360,842029,781287,770312,683060,648654,634601,566964,435117,363383,287777,289122,236689,250492,239411,245144,208286,200997,192993,186073,179369,186269,180302,193476,190788,192392,181634,201484,199078,203264,206941,204747,209610,205807,205149,205700,215744,223906,230426,222458,221894,200949,200069,202552,197653,188740,191604,192812,143572,119676,103675,100584,99570,79844,47346,43979,45056,32721,31170,26831,--,
流动资产(万元),277286,280001,317053,345435,314275,326002,367746,377807,456763,365493,502279,442916,498232,421088,395519,395691,374213,252449,210817,154183,152134,112989,122115,117127,120986,81233,75188,67993,72127,64342,69680,62458,71856,66471,71686,64296,82885,79063,81064,82726,84512,89569,83585,82159,87104,96584,102000,109879,103506,103776,--,--,0,0,90910,--,0,0,0,40097,40405,43775,32884,23114,23337,26400,14824,13626,13922,--,
总负债(万元),520332,503878,539675,576311,499686,502384,516871,535018,576703,472194,652128,598156,606463,537156,502157,493478,430487,298341,226072,175681,179725,127956,139942,137575,147716,108787,102483,97156,93894,86969,93620,87132,102015,102710,109702,89844,110470,107914,112864,117049,112899,117433,112367,112297,112805,123081,132410,139411,130879,131338,112152,111950,114777,110633,102548,105861,107435,92466,65427,51600,47739,51946,36668,18126,16606,18620,16817,16089,12078,--,
流动负债(万元),274097,255337,288067,313616,279641,284531,321970,358950,397929,296106,469803,475665,487011,422637,382463,387763,334097,237175,194851,145829,153175,104214,126282,127841,138229,98758,83435,77944,69990,62908,77774,70823,84468,85026,92009,86963,104577,102015,110018,114050,110813,113359,108390,108273,108309,118574,128019,134981,126449,123566,--,--,0,0,90816,--,0,0,0,33771,27046,31196,27550,16948,13811,15913,10941,10415,10680,--,
