报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2006-09-30,2005-12-31,2004-12-31,
基本每股收益(元),-0.08,-0.21,-0.15,-0.3,-0.19,-0.23,-0.22,0.26,-0.18,-0.28,-0.27,0.46,0.54,-0.19,-0.27,0.33,0.33,0.02,-0.14,0.25,0.2,0.03,-0.09,0.19,0.15,0.02,-0.02,0.09,0.08,0.03,-0.03,0.36,0.26,0.11,0.3,0.18,0.25,0.26,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,4.44,3.71,3.63,3.9,3.91,3.59,3.48,3.62,3.57,3.43,3.34,3.48,3.45,3.32,3.28,3.3,3.29,3.24,4.79,4.83,4.72,4.63,4.24,--,3.92,3.77,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.71,0.13,-0.07,1.06,0.93,0.46,0.23,1.02,0.78,0.23,-0.05,0.87,0.72,0.25,0.04,0.21,0.17,-0.06,-0.05,0.21,0.28,0.16,1.07,--,1.14,0.43,
主营业务收入(万元),33019,17184,7048,38630,28995,15405,6152,34280,26793,14127,5054,36983,28464,14564,4298,37544,29199,15343,4233,33899,24961,15209,3824,24790,18693,9275,3377,18157,12772,7104,2898,16978,12657,6941,18412,13686,16198,15929,
主营业务利润(万元),15639,6829,2345,17189,13014,5682,1953,14548,11562,5015,1080,16830,13510,5999,1027,18985,15409,7630,1825,15683,11677,6496,1621,13150,10227,4983,1837,9129,6366,3282,1292,8730,6784,3564,7571,5284,6846,7857,
营业利润(万元),3281,-1673,-1993,253,461,-1945,-2497,6930,1022,-2027,-2899,9160,9352,-948,-2855,7885,7212,1889,-1224,6016,4365,1493,-785,5302,4318,1296,123,3197,2387,926,-107,3771,2982,1203,3229,2147,2690,3030,
投资收益(万元),-729,-517,-269,-202,-287,104,-81,6577,-42,50,-16,6421,6521,-24,-92,8,1,-26,-8,8,-95,-64,-29,2,2,0,0,5,--,--,--,264,14,1,-181,-92,227,-196,
营业外收支净额(万元),86,138,67,159,204,103,22,-127,-91,-80,-28,-29,5,7,-45,-65,-76,-28,3,-377,-53,-43,-23,-419,-418,-80,-0,-289,--,-78,--,--,-7,--,0,-9,20,-14,
利润总额(万元),3367,-1535,-1926,412,665,-1841,-2476,6803,931,-2107,-2927,9131,9356,-941,-2900,7820,7137,1862,-1221,5640,4312,1450,-808,4883,3900,1216,123,2908,2308,848,-108,3959,2976,1185,3230,2138,2710,3015,
净利润(万元),-1089,-2931,-2100,-3727,-2316,-2734,-2586,3123,-2114,-3364,-3258,5521,6475,-2314,-3264,4015,3963,231,-1678,2976,2376,366,-1127,2222,1767,287,-196,1131,963,398,-268,2144,1477,539,1517,915,1228,1321,
净利润(扣除非经常性损益后)(万元),-1181,-3077,-2166,-4357,-3015,-3353,-2607,-3680,-2284,-3545,-3346,-1165,--,-2321,--,4069,--,250,--,3348,--,404,--,2633,--,368,0,1104,0,460,--,1583,0,615,1515,--,761,1333,
经营活动产生的现金流量净额(万元),5479,-934,-2240,9509,8398,6306,1210,3973,7488,2581,-739,7246,8539,1532,-801,12717,11162,5468,2748,12229,9315,2771,-552,10489,8631,2967,474,2565,2040,-769,-389,1656,2235,811,5344,1663,5703,2167,
现金及现金等价物净增加额(万元),-22575,-8649,-8199,23626,-5211,-510,-3079,-759,17571,16144,-1257,3391,4087,394,11370,2200,-734,327,-2532,-524,-1234,-3520,1106,443,2554,486,1250,-5741,-4476,-5953,-1345,8792,15347,2480,-2517,-2989,4638,-4382,
总资产(万元),210960,216280,209349,209069,175516,173188,168159,167195,169484,159087,143776,141978,133333,128614,135824,120807,111771,109571,101284,100049,96075,91263,89684,84614,86170,82328,80351,77207,76143,72434,74416,74061,76381,59732,52850,--,53093,51049,
流动资产(万元),28082,48999,50440,56127,28177,29000,28928,31678,50648,48549,33353,34554,35419,33754,43986,32297,29574,29855,27063,29020,34664,33031,32681,29871,23944,21756,22457,20926,21033,19894,23652,24501,30000,14422,11163,--,14268,9367,
总负债(万元),96404,105092,97044,94311,99964,98921,91399,81701,89373,81444,87267,82172,78124,82251,90202,71951,63380,65690,58363,55502,52288,49001,48153,41354,43409,41442,39773,36452,35610,32636,34872,34231,37056,36568,29088,--,31023,29506,
流动负债(万元),66415,79489,75897,73343,59216,55664,54283,44401,42909,36177,43106,45418,58804,61248,63758,50162,23816,25881,31073,28213,27888,23701,22853,24154,28209,26042,24373,24052,17410,14836,18072,21831,25076,31588,26608,--,26043,15006,
股东权益不含少数股东权益(万元),90397,88555,89386,91486,52583,52165,53818,57638,52394,51128,49877,53135,53296,44507,43557,46821,46929,43037,41727,43406,42805,41170,40087,41814,41359,39880,39397,39592,39425,38860,38354,38622,37726,21738,23762,--,19584,18844,
净资产收益率加权(%),-1.2,-3.26,-2.32,-6.2,-4.27,-5.03,-4.65,5.64,-4.06,-6.47,-6.33,11.14,12.94,-5.07,-7,8.9,8.73,0.53,-4,6.98,5.55,0.89,-2.81,5.46,--,0.72,0,2.89,0,1.03,--,7.81,0,--,7.45,--,6.39,7.2,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
