报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2005-12-31,
基本每股收益(元),0.23,0.21,0.12,0.68,0.55,0.4,0.18,0.45,0.21,0.11,0.05,0.23,0.14,0.12,0.07,0.69,0.53,0.35,0.28,0.77,0.46,0.28,0.12,0.54,0.33,0.22,0.08,0.54,0.42,0.34,0.2,0.48,0.36,0.22,0.04,0.27,0.23,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,3.74,3.72,3.89,3.82,3.64,3.46,6.15,5.81,5.49,5.04,4.87,4.8,4.59,4.47,4.34,4.47,4.35,4.25,2.29,2.08,0,--,2.08,2.66,2.19,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.32,0.19,0.05,0.98,0.68,0.6,0.56,2.04,1.22,0.74,0.49,1.34,0.75,0.46,0.23,0.61,0.17,0.13,0.33,1.37,0,0.64,0.19,1.58,1.49,
主营业务收入(万元),273558,184114,87237,445669,314968,199886,88272,381609,249665,157825,78491,348598,240702,152348,69913,413674,293614,194574,81614,312789,204629,129374,61143,259392,173615,114887,54114,222845,145407,91966,48389,175713,118603,74988,35353,126053,115298,
主营业务利润(万元),57359,40543,20960,126276,95516,68663,32255,94020,53535,31559,15675,72246,46545,35060,17260,123870,89033,59085,25611,87937,54917,34785,14800,66157,42296,27607,11819,57100,42519,29435,15624,45340,31185,19090,8926,27060,21497,
营业利润(万元),27862,24681,12940,83016,66958,49184,22170,54038,24848,12354,5740,28978,17281,14937,8211,81834,60693,39359,15526,43460,25206,15309,6377,28422,18108,12173,4924,25965,19804,14634,8427,21846,15288,10327,2270,12727,8898,
投资收益(万元),2754,2243,1134,1597,1053,670,176,991,764,446,-93,188,285,187,-40,-635,-370,-247,-156,-418,-138,-25,-13,-130,-33,-13,-14,-27,-6,-2,0,--,0,0,0,--,--,
营业外收支净额(万元),1144,993,935,-124,-47,-62,-501,1480,550,1033,790,282,211,-93,-22,655,-170,-101,-51,309,35,29,105,728,44,38,-5,1127,--,--,--,0,--,--,--,166,111,
利润总额(万元),29006,25674,13875,82891,66912,49122,21669,55519,25398,13387,6530,29260,17492,14844,8189,82489,60523,39258,15475,43769,25241,15338,6482,29150,18152,12211,4919,27092,20178,14734,8484,21886,15314,10315,2272,12893,9009,
净利润(万元),20915,18581,10395,60822,49369,35601,15947,40037,18384,9731,4915,20178,12344,10646,5940,60883,44840,29049,11330,30800,18514,11264,4723,21522,13180,8725,3377,19481,14501,10704,6054,14385,10675,6475,1225,8187,6770,
净利润(扣除非经常性损益后)(万元),21746,15942,9026,59374,48726,35196,16119,37616,16769,8088,3927,19659,--,10630,--,60219,--,29088,--,30500,--,11231,--,20919,--,8663,0,18512,0,10629,5997,14363,0,6489,1223,8019,6674,
经营活动产生的现金流量净额(万元),70254,39977,8422,115221,81801,53721,19427,65396,33362,14582,18017,53192,29039,17211,4268,87266,60456,53365,22807,81733,48681,29565,19656,53618,29834,18297,9138,24234,6679,5098,9843,41221,16830,19239,5801,28525,26730,
现金及现金等价物净增加额(万元),-10475,2391,-17388,3828,2056,6412,8280,-3623,-4872,-5082,5948,-27355,-32438,-32966,3363,10702,-5928,4903,7448,45303,60801,-6232,6956,-5050,1328,-4485,-3910,22759,21743,21766,22998,5267,10738,13463,6910,-8542,-1856,
总资产(万元),568749,538981,532911,540811,543788,541143,554339,544533,531897,512625,505648,511864,510046,488685,524073,522866,505054,491245,490712,478461,496680,431701,424327,421565,430835,421275,402733,380618,352016,321214,297792,252919,0,--,252919,216786,197495,
流动资产(万元),204282,178856,190184,188364,190038,184038,189781,179353,180261,162905,155818,157433,155896,148419,181937,175994,159302,140775,138295,125555,161783,104955,103614,101187,117768,115881,130226,122977,99019,87268,77861,49897,--,--,--,42909,44606,
总负债(万元),146987,119788,96925,115335,130252,141537,156098,162517,171751,161477,152325,164858,172988,153471,175329,180235,179657,181632,241398,246252,277002,229434,228522,227823,242394,237493,224523,194714,171798,145199,223400,181400,--,--,--,157544,149296,
流动负债(万元),131146,104211,81217,99647,114996,119732,131268,132934,145369,129030,120163,126855,147402,121665,143505,142192,141595,135334,146373,140021,156709,176906,172663,168661,173066,201753,197766,178756,124774,98176,149376,129376,--,--,--,80544,74296,
股东权益不含少数股东权益(万元),419665,417073,433851,423314,411601,397666,393899,377702,355807,346996,349155,344047,334886,333169,347782,341749,325397,309614,249314,232209,219678,201467,194851,192073,183438,178913,173543,178983,173809,170012,68717,62315,0,--,62315,47930,39468,
净资产收益率加权(%),4.95,4.34,2.43,15.24,12.48,9.06,4.13,11.11,5.25,2.8,1.42,5.94,3.66,3.12,1.72,20.66,15.95,11.08,4.76,14.74,9.25,5.72,2.43,11.72,--,4.85,0,10.88,0,12.73,0,24.31,0,--,0,18.73,18.76,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
