报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1994-12-31,1993-12-31,
基本每股收益(元),0.22,0.18,0.14,0.28,0.09,0.07,0.04,0.24,0.05,0.06,0.02,0.24,0.1,0.05,0.03,0.3,0.02,0.01,0.02,0.31,0.31,0.2,0.09,0.46,0.31,0.19,0.08,0.38,0.33,0.2,0.06,0.29,0.23,0.13,0.04,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,4.25,--,3.95,3.86,4.07,4.06,3.86,3.96,4.1,4.01,3.76,3.66,3.94,3.74,3.56,3.45,3.43,3.35,3.27,1.98,2.14,2.16,2.26,2.2,2.23,2.27,2.21,2.13,2.19,2.17,2.14,2.07,2.11,2.1,2.04,1.98,2.03,2.02,1.99,1.89,2.44,2.43,2.41,2.27,4.52,4.49,4.27,3.64,3.39,3.19,2.94,2.91,2.04,1.88,2.35,2.1,2.74,1.6,1.05,1.01,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.32,--,0.21,0.18,-0.14,-0.02,-0.21,-0.24,-0.22,-0.55,-0.41,-0.18,-0.12,-0.44,-0.23,-0.16,-0.16,-0.14,-0.09,-0.28,-0.39,-0.43,-0.38,-0.23,-0.17,-0.18,0,--,0,0.15,0,0,0,-0.02,0,0,0,0.29,0,0,0,0.13,0,0.23,--,-0.51,-0.6,-0.36,-0.16,-0.29,--,-0.08,--,--,--,--,--,--,--,--,
主营业务收入(万元),100667,50614,25272,300221,111966,72423,40019,191874,93682,61112,33575,226507,99093,61170,31171,179552,81523,51462,28345,136190,115310,86493,45705,215937,151788,96693,33336,175723,147087,89100,27052,120042,67353,36149,20363,57373,50264,26353,11250,53976,41411,23126,7594,56213,40941,8559,5227,82175,66256,21189,8207,35188,32347,9835,4793,61494,28691,18220,12116,16866,2877,10833,7170,13251,7791,14188,9722,9067,2051,557,
主营业务利润(万元),34508,15619,8897,76982,32749,22863,14712,61655,35785,27998,15992,93856,40138,28727,15763,93754,40062,24787,14286,67019,59016,47895,24311,119102,79202,52460,19442,100269,82077,47234,12356,43889,26259,12086,--,21610,21058,9564,3515,20975,16483,7489,3128,15450,8226,4037,2436,29131,24839,7553,3066,16597,13154,4381,2449,27620,11872,12348,4919,7059,354,5517,3481,5377,3971,3889,3105,3584,357,39,
营业利润(万元),44220,35715,24759,56510,19186,14477,8669,48097,9289,11872,5623,43165,16826,7923,5501,57671,5854,3656,5265,54801,57896,40084,17874,97317,67580,45655,15007,77210,66024,36473,7664,47633,33638,17273,4028,12320,14165,5784,1466,14679,11729,4612,1760,9888,4260,1398,1050,19306,18235,3183,1072,10849,9049,2295,1202,22179,9639,10140,4093,6063,38,4659,3088,5377,0,3889,0,3584,357,0,
投资收益(万元),52611,49392,27667,48460,29861,20850,8486,56636,19993,15235,4564,30510,18749,7488,3329,18437,4195,2749,1713,33947,29439,10431,1479,6091,5766,4590,751,10588,8399,6360,3248,26722,18909,14814,3190,10055,1063,197,88,3893,2247,195,-169,9958,6153,1568,277,1264,-519,-358,7,10527,9071,-46,23,1848,2097,4929,2123,1424,593,953,451,406,330,663,0,10,0,37,
营业外收支净额(万元),288,269,106,-5311,610,464,43,-1183,36,142,28,351,342,99,61,66,52,20,20,374,92,63,57,710,250,92,40,497,--,281,--,--,--,--,--,480,0,--,0,2,0,0,0,70,0,0,0,176,166,0,-5,-36,22,48,0,17,0,51,0,49,0,0,0,0,49,0,0,2,--,--,
利润总额(万元),44507,35984,24865,51200,19795,14941,8712,46914,9325,12014,5652,43515,17168,8022,5562,57738,5906,3676,5285,55175,57988,40147,17931,98028,67830,45747,15047,77707,66337,36754,8045,50573,32979,16368,4071,24712,17106,6300,1827,19624,15038,4802,1570,20499,11068,3038,1420,20938,18119,3210,1209,21637,18154,2309,1278,24045,11751,15120,6274,7536,630,6022,3539,5923,4350,5521,3105,3597,357,77,
净利润(万元),34419,28431,21363,43598,14492,10494,5922,37250,7921,9119,3850,37004,15006,7405,4782,46697,3703,2057,3143,47850,47754,30407,14095,70691,47688,29971,11950,52828,44591,24765,7085,37956,28115,15727,4865,22228,14496,5136,1521,17470,13367,4372,1302,17783,10062,2503,1219,17580,14964,2394,962,17363,15396,1966,1077,20244,9928,12790,4767,6401,555,5219,3046,5175,3767,4740,2639,3059,304,71,
