报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-09-30,2001-06-30,2001-03-31,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1996-12-31,1995-12-31,
基本每股收益(元),0.11,0.1,0.07,0.18,0.09,0.03,0.01,-1.26,-0.49,-0.28,-0.16,-0.58,-0.35,-0.18,-0.07,0.43,0.37,0.23,0.1,0.05,0.01,0.02,0.02,-0.79,-0.65,-0.28,-0.15,0.23,0.49,0.33,0.14,0.42,0.3,0.22,0.12,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,3.73,3.91,4.11,4.19,4.13,3.98,3.84,3.73,3.67,3.69,3.69,3.67,3.8,4.18,4.3,4.45,4.73,4.57,4.48,4.33,4.21,4.12,4,3.85,3.74,3.65,3.67,3.51,3.32,3.25,4.6,4.46,4.33,4.24,4.24,4.15,4.05,3.98,3.9,3.8,3.84,3.74,3.67,3.6,3.15,3.05,0,2.82,2.79,2.68,2.87,2.73,2.55,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.28,0.35,0.14,0.57,0.71,0.41,0.09,0.8,0.13,-0.03,-0.18,-0.12,-0.18,-0.07,0.09,0.52,0.5,0.41,0.23,0.5,0.37,0.28,0.12,0.82,0,0,0,1.19,0,0,0,0.22,0,0,0,0.79,0,0,0,0.79,0,0.17,--,0.55,--,0.25,0,1.06,0.3,0.2,--,-0.21,--,--,--,--,
主营业务收入(万元),258424,173709,83758,485637,376674,247520,119563,431531,303949,202218,98135,494309,372007,256827,129468,753411,575784,395180,189995,692323,495792,327591,151992,545864,386163,243122,107202,857763,726655,515873,268869,860539,633834,438295,220369,833808,586944,355276,183290,692475,507659,333100,168311,441297,315330,186980,83412,265398,192878,129815,56809,188230,141080,86081,41927,143903,112861,73115,34879,116819,53595,97492,50223,108034,56936,103383,97713,85467,
主营业务利润(万元),33156,26373,16381,56808,37706,23550,10823,8322,-803,3,-1687,428,1921,9180,5943,117807,96532,65028,30285,89021,52185,38110,18380,7436,2436,999,-2869,96497,110728,78432,33670,114920,84489,56772,28679,101958,75469,49261,24255,85874,65734,46655,24806,62628,47274,30328,14544,45331,35397,24421,11715,39205,31108,19130,9552,36827,30963,21338,10908,30942,12171,24937,12518,31505,16323,16038,16129,15585,
营业利润(万元),13112,11169,8784,12226,5017,490,-372,-115001,-54511,-34557,-19514,-76481,-43447,-19589,-7414,49104,45781,29916,13394,11963,3819,4679,2965,-92722,-77350,-34390,-18203,28418,59616,42983,16551,58271,41289,28978,14753,47006,33412,24236,12283,40360,28716,21004,11467,26807,17912,11962,5903,21128,15705,11604,6003,19817,15031,9465,4662,20758,17312,12275,6543,18105,6546,12321,6103,17207,7929,16188,16432,15585,
投资收益(万元),2279,-15,11,4584,2622,231,64,-78,-69,-32,-70,3073,2465,2372,2391,628,689,550,272,868,610,466,199,1145,-10,-264,-139,1332,1222,1316,1813,2460,328,419,0,325,368,273,101,170,353,196,103,414,311,217,95,328,126,32,0,228,297,294,0,468,159,129,30,330,306,679,500,1,1,0,0,0,
营业外收支净额(万元),349,398,23,6690,3453,2630,1835,1110,304,200,18,1788,257,-1489,-1264,1536,825,394,44,-1650,1184,1126,449,964,2748,1708,194,-631,--,440,--,--,--,--,56,-524,0,0,113,-807,0,0,0,-903,0,0,0,-76,0,-59,0,-468,-260,-145,0,-150,119,0,129,138,0,148,0,--,0,0,0,0,
利润总额(万元),13461,11567,8807,18916,8469,3120,1462,-113891,-54207,-34357,-19496,-74693,-43191,-21078,-8678,50640,46606,30310,13438,10313,5003,5805,3414,-91758,-74602,-32682,-18009,27788,60344,43423,16569,59767,41940,29074,14809,47722,34055,24546,12826,39989,28701,21216,11660,26452,17973,11852,5786,21899,15788,11601,6000,19598,15122,9614,4622,21077,17590,12541,6702,18573,7000,15440,7515,20431,8249,16023,16499,15687,
净利润(万元),10269,8610,6602,16526,7935,2507,1067,-112895,-44069,-25371,-14213,-52012,-31692,-16029,-6568,38891,33403,20269,9213,4354,726,1997,2007,-70480,-58481,-25109,-13631,20721,44071,29573,12581,34273,24513,17061,9046,29527,21163,14905,9192,28471,19872,15185,8013,18398,12658,8583,3969,15998,11444,8572,4621,13568,10873,6470,3145,18202,14492,10254,5562,15508,4802,11366,5876,14565,7012,10735,11055,10510,
净利润(扣除非经常性损益后)(万元),8404,8314,6585,5827,3203,543,-303,-110889,-44322,-25518,-14225,-55420,--,-16710,--,37748,--,19957,--,5528,--,1156,--,-72131,--,-26237,0,21950,0,29572,0,30264,0,16964,--,28747,0,15203,0,28875,0,15361,0,19135,0,8802,0,14191,0,8606,0,13335,10274,6261,--,13738,--,8517,0,12410,4465,8396,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),-5045,13097,-5235,96289,54814,27540,7692,14471,-5582,-4312,-5442,34052,25152,31529,12599,50954,63365,36720,8093,71513,11608,-2600,-15708,-10821,-16173,-6474,8039,46303,44310,37139,20958,43005,31976,23662,9678,60292,36883,25908,12067,85105,39437,20589,18915,10245,18799,4662,2662,36283,12497,7101,794,36096,0,7929,--,25294,--,10537,0,44542,12518,5266,--,-8846,--,--,--,--,
现金及现金等价物净增加额(万元),-26337,-19682,-19517,-4862,10459,-8796,7926,19094,-7785,-4389,3420,-252,-13747,-1262,-966,-3450,-3201,3706,8416,-33039,-49630,-47931,-37240,3365,-5174,5495,20240,-10964,-8232,13951,-8960,-16404,-12351,-18361,-5218,-16635,-26101,-26458,-32365,21551,7740,-7049,1165,38258,113605,-1166,-1387,19564,15077,3688,-842,-43210,0,-13989,--,44163,--,9067,0,1233,-103,6535,--,9546,--,--,--,--,
总资产(万元),359590,355074,366585,385928,508802,519040,559894,543360,585463,592617,604973,599592,594671,615991,658107,679649,683445,709741,732746,711174,733756,731441,751658,773342,826574,857083,861490,845860,944689,909464,879562,846880,875331,864630,815069,811302,788259,753878,726975,709318,669613,645073,632932,614892,632037,468671,454951,416011,389204,346978,317023,299799,312226,309326,313839,303738,265467,253889,265035,231271,221620,230200,214963,209590,177760,105689,98146,96257,
流动资产(万元),147298,140034,147796,160145,191371,178615,216500,190427,153870,150459,155578,142235,145239,164290,194173,195995,199017,209321,216753,178110,184329,175951,188375,204432,258217,269222,271347,260029,390334,364954,348487,330852,407375,394691,365258,329702,322221,308241,293373,281271,271300,268967,266318,262653,335174,183594,184160,161699,157860,134366,123570,--,0,0,168966,0,132418,0,138355,--,0,0,117328,118196,116856,49618,40013,37019,
总负债(万元),135028,132183,145686,171651,295746,309332,351229,335066,300375,287313,287989,267363,241084,245416,269097,283340,291253,329280,364959,353287,381781,378311,398934,422946,463310,459091,451574,421601,494163,473026,450902,448454,489971,492236,471018,509585,494370,466078,439075,445067,416211,404920,406329,400986,428405,266093,255435,222237,198387,159592,132765,121302,131334,133484,141749,134873,--,122983,0,111271,103099,116054,93256,93981,70583,65080,60254,58365,
流动负债(万元),120599,117896,131347,157264,287667,302482,314764,298535,269231,261215,273682,253036,224216,227462,251393,265672,274415,312120,355936,340836,358226,355246,365539,373466,386291,375222,371811,357504,425389,400414,379613,372850,387977,388976,343361,348566,320544,297778,270157,305961,304509,293776,274926,274506,296499,237188,241330,208023,179032,148737,124901,--,0,0,116546,0,97768,0,116684,--,0,0,59556,61360,41292,34811,42265,41116,
股东权益不含少数股东权益(万元),224849,223170,221163,214532,206923,203171,201630,200412,269465,288201,299190,313235,334099,350035,368257,374755,369510,356356,343775,334124,328890,330329,330444,328242,340343,373846,385125,398547,423220,408722,401099,373251,361210,349982,324539,283637,274963,268704,270117,249909,236666,230122,215083,204618,198568,194493,194339,190200,185593,182721,178770,174149,176018,171616,168291,165145,132109,128232,123848,118286,116986,112437,120366,114491,107176,40609,37891,37891,
净资产收益率加权(%),4.67,3.93,3.03,8.03,3.91,1.24,0.53,-43.96,-15.13,-8.44,-4.64,-15.14,-8.93,-4.39,-1.77,11,9.52,5.89,2.72,1.32,0.22,0.61,0.61,-19.4,--,-6.51,0,5.13,0,6.73,0,10.13,0,5.01,--,10.92,0,5.7,0,12.9,0,7,0,9.35,0,4.43,0,8.67,0,4.8,0,7.68,0,3.84,--,13.97,--,7.92,0,0,0,10.24,--,17.63,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
