报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1996-03-31,1995-12-31,1994-12-31,1993-12-31,
基本每股收益(元),1.41,1,0.5,1.73,1.34,0.89,0.44,1.34,1,0.66,0.33,1.2,0.92,0.63,0.31,1.16,0.89,0.6,0.3,0.97,0.73,0.48,0.23,0.69,0.47,0.31,0.19,-0.02,0,0.04,0.03,0.21,0.15,0.11,0.05,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,7.88,--,6.99,6.74,6.76,6.41,6.22,6.04,5.97,5.62,5.07,4.81,5.01,4.8,4.61,4.57,3.96,1.9,2.04,2.13,2.98,3.42,3.58,3.04,3.75,2.09,2.01,1.98,2.51,2.49,2.43,2.48,2.44,2.4,2.35,2.34,2.27,2.23,2.16,2.12,2.16,2.11,2.14,2.09,2.84,2.76,2.68,2.55,2.09,2.89,2.73,2.48,2.08,2.11,2.09,1.87,1.46,1.33,1.22,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.26,--,1.23,0.84,0.18,1.79,1.29,0.77,0.39,1.74,1.07,0.84,0.28,1.32,0.85,0.24,0.02,0.67,0.44,0.34,0.04,0.9,0.69,0.55,0.1,1.18,0,--,0,1.56,0,0,0,1.29,0,0,0,1.03,0,0,0,0.94,0,0.38,--,1.02,0.43,0.9,0.58,1.6,--,0.51,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),6205000,4003266,2046043,7397259,5412536,3662391,1827368,6932947,5067507,3325261,1638316,5788922,4328139,2829130,1408572,5229878,3948024,2603368,1302716,4406268,3133215,2041855,986052,2466786,1578807,807770,144229,542545,418418,282865,143358,552946,377205,252304,122736,439289,326341,215338,104830,391654,286251,187878,88164,367126,261326,179009,89002,315543,220624,145586,79924,294722,215138,144488,67491,235147,119678,220561,92060,166161,73894,95517,37111,46541,13542,24431,5640,--,10087,7283,4277,
主营业务利润(万元),897182,582808,283966,1119944,812409,525104,256048,1068105,774231,508789,248381,929660,695557,459107,227007,838991,629851,412752,209038,688697,493418,319752,154217,391781,248710,126446,23098,40564,44242,39412,19804,83489,58414,40455,--,93545,70112,48767,24503,95182,67351,45144,20320,84837,64903,45251,22689,69560,45045,27920,18947,80146,57800,40199,19005,64526,30301,59040,27236,48303,20948,26343,9667,3053,1462,1430,640,--,876,752,440,
营业利润(万元),586801,411665,205095,678238,541386,359943,180034,707368,515488,344014,167295,612131,472046,321616,162634,582272,458600,311245,163755,494195,363802,241558,115940,269046,166409,90629,25570,-44672,-14797,2072,984,28950,20246,17052,5571,9565,7360,6405,2884,19355,11893,8068,2771,16743,14380,10884,4497,11896,5114,2341,3855,21536,15714,11113,5789,17593,7683,18528,8443,14654,7002,11067,4513,4207,0,2051,0,--,1036,-31,0,
投资收益(万元),220176,167314,81351,275988,199221,142261,65074,253760,172430,109440,53910,181336,135582,91283,43444,180976,121843,84469,45137,156211,120089,77374,36555,109365,73546,44930,18789,7439,8266,7413,5057,25563,16864,13489,4660,7516,1337,466,-305,1037,1525,817,410,1552,2230,2112,312,3081,1990,1420,1221,2966,297,1073,2307,7122,3435,3649,1390,3074,1442,1574,1150,1382,666,1084,50,--,98,0,0,
营业外收支净额(万元),5407,4154,872,19956,11184,3687,1957,11441,4244,2446,1151,10088,7882,4871,2713,12029,6721,4820,599,3987,3249,1517,826,2627,-98,772,491,43294,--,--,--,--,--,--,--,-1205,0,--,0,-757,0,0,0,2218,1370,0,0,641,-285,-916,1114,863,410,-530,0,-2516,0,-654,0,-848,0,0,0,0,297,0,-4,--,--,--,--,
利润总额(万元),592208,415819,205967,698194,552570,363631,181991,718809,519732,346460,168445,622218,479928,326487,165347,594301,465322,316065,164354,498183,367051,243074,116767,271673,166311,91401,26061,-1378,40,8002,5157,42519,27446,20588,7083,29648,16032,11493,3976,24117,16623,11130,4848,26270,18394,13437,5509,16458,7386,3353,6190,25848,18204,12841,8249,22496,11492,21787,9844,18027,9320,12662,5722,6110,2702,3777,845,--,1102,802,592,
净利润(万元),363408,258329,128111,445572,346462,228711,113078,346144,256995,171520,85510,310369,237045,161622,80526,299045,229131,155323,78122,251343,188624,123260,59306,153085,98314,57898,21202,-3617,316,5229,3888,25424,16927,11433,4983,17011,8591,5827,1477,13273,8786,5860,2356,16061,11959,8128,3003,8266,3157,568,3679,17688,12540,8890,4454,17201,8305,16207,7193,13817,7551,10234,4313,4806,2268,3187,718,--,936,682,515,
