报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2001-12-31,2000-12-31,1999-12-31,
总资产(万元),233630,235043,224810,224351,234184,217179,211490,185726,193787,191053,178616,169056,167528,160365,157431,144867,133518,133573,132955,129009,121572,124966,121726,117913,103002,111125,114371,111413,111544,103892,102891,100533,95009,78850,82880,80675,80753,75827,72324,66514,67442,65696,65757,64404,61999,61688,60986,57029,59977,58372,59479,59392,39267,40007,38559,41203,34130,
流动资产(万元),158616,159449,149786,152707,163580,147992,143138,120184,130732,131119,119339,111351,111164,107824,101715,89106,79586,79417,78673,75353,67934,70852,72206,69382,52031,60134,65078,56371,57826,50256,56487,55851,51905,37710,33105,31388,33829,27836,27373,23082,27459,28014,29123,29372,31417,31734,38127,34376,38715,38773,40780,--,--,21381,0,23343,15607,
总负债(万元),162955,168501,155907,157611,168869,153019,147342,123282,132305,125691,114014,106711,108651,106481,104710,94174,87965,88235,88522,86170,80050,84507,80518,77839,64767,72891,76388,74911,75323,69078,66802,65746,61166,45671,48865,46739,46815,41588,37526,32451,33467,32163,30514,29749,27953,27778,26079,22528,25789,24790,26317,26544,22795,24019,23757,26728,19980,
流动负债(万元),161029,166574,153586,155289,167042,150963,144704,120644,119681,112272,99096,93293,95509,91089,88560,87032,72290,71059,68346,73495,65212,65727,62425,67359,48307,58681,65178,68701,69118,62873,63597,65541,54961,38226,40420,38249,38472,36836,36223,31753,32176,30870,29098,28333,25687,25317,24168,21673,22834,21835,23381,--,--,21325,0,25158,8425,
股东权益不含少数股东权益(万元),70676,66543,68903,66741,65314,64160,64148,62444,61482,65362,64602,62345,58877,53884,52721,50693,45553,45338,44433,42838,41522,40459,41209,40074,38235,38234,37983,36502,36221,34813,36090,34787,33843,33179,33091,33012,32805,33093,33797,33664,33642,33367,35077,34655,34045,33910,34907,34500,34189,33582,33162,32848,16471,15988,14802,14475,14149,
净资产收益率加权(%),8.34,2.62,3.21,9.16,7.08,2.25,2.47,10.46,8.9,5.07,3.56,19.93,14.94,6.75,3.92,19.42,9.23,5.67,3.65,9.88,7.07,4.36,2.79,9.33,0,4.86,0,8.77,0,4.02,0,4.99,0,0.46,--,0.92,0,0.38,0,3.25,0,2.32,0,4.48,0,2.32,0,4.45,0,0,0,11.67,10.67,0,0,14.24,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
