报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
基本每股收益(元),0.31,0.32,0.29,1.63,1,0.51,0.24,1.35,0.82,0.42,0.2,1.14,0.71,0.37,0.24,1.87,1.25,0.69,0.43,1.67,0.56,1.14,0.9,0.32,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,11.29,10.95,11.82,11.58,10.96,10.41,10.15,3.34,0,--,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.53,-0.17,-0.03,0.56,0.37,-0.25,-0.44,1.36,-0.12,1.73,2.1,0.7,
主营业务收入(万元),616933,336939,165568,814713,536158,293176,145740,729372,492710,272498,140179,706347,461123,251122,131922,776058,523170,300878,156669,628707,220190,425034,332270,182224,
主营业务利润(万元),223954,123014,57814,287398,191500,104220,51060,251403,172151,93108,49514,233440,158439,92840,48379,285005,187323,108102,55507,221157,78106,141991,96317,46754,
营业利润(万元),108400,56333,27859,147412,88126,44716,22631,123601,72065,36715,20051,98933,57804,33839,21414,161795,108335,59796,34810,137393,46057,91482,58721,23386,
投资收益(万元),2303,1377,684,6016,2271,422,258,1049,250,210,--,--,--,--,--,-333,-333,-240,-88,-527,-205,66,5,8,
营业外收支净额(万元),5,-577,-417,2927,107,-50,77,3496,4876,4243,-527,6727,7012,874,855,-80,70,79,28,-542,-496,-18,-1076,25,
利润总额(万元),108405,55756,27442,150339,88233,44666,22708,127097,76941,40957,19524,105661,64816,34713,22268,161716,108406,59875,34839,136851,45561,91463,57645,23411,
净利润(万元),82881,42262,19630,109226,67132,34376,16092,90200,55175,28416,13286,76080,47371,24839,15968,122342,80833,43749,26067,100068,33881,68687,44342,15005,
净利润(扣除非经常性损益后)(万元),79823,40548,18776,101186,64254,33303,15468,85659,50657,24619,13306,69610,--,23296,--,121331,--,43432,0,100101,34183,68493,22279,3801,
经营活动产生的现金流量净额(万元),18005,27878,41680,76199,48004,12117,15837,139242,83563,47759,34877,103440,35555,-11141,-1742,37833,24761,-16826,-29611,81415,-7109,103812,39415,4107,
现金及现金等价物净增加额(万元),-112879,-103642,30316,-103454,-131588,-166314,-84677,9073,-66054,-59143,28000,-15936,-67994,-109945,-16529,398609,390275,382594,409100,29413,-29364,53674,9600,4398,
总资产(万元),1110675,992624,1022882,1037282,1052705,931965,967403,971447,956589,876312,915759,927116,905793,843107,897998,909957,907095,801606,778683,353867,206105,201275,107272,54346,
流动资产(万元),812055,706417,754955,766996,786631,667817,703382,703638,689336,613986,667941,680461,689615,647298,738222,757151,793578,692558,670514,268084,133806,142010,81908,42776,
总负债(万元),238959,165049,152569,186715,244022,156303,142935,163048,183566,130049,117626,142269,149656,109501,106264,134190,172837,104432,98546,153523,71948,101000,60684,12699,
流动负债(万元),197471,129495,119773,157534,225263,140296,121781,143713,167178,116370,101615,129946,141375,101644,99984,126534,171700,103296,97409,152387,70811,99920,60684,12699,
股东权益不含少数股东权益(万元),869899,825537,869905,850275,808181,775425,824141,808049,773022,746263,798133,784847,756137,733606,791734,775767,734258,697174,680138,200343,134156,100275,46588,41648,
净资产收益率加权(%),9.63,4.98,2.28,13.35,8.35,4.28,1.97,11.41,7.05,3.61,1.68,9.82,6.15,3.2,2.04,20.35,14.89,9.75,12.22,66.57,28.91,84.87,68.78,54.54,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
