报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),-0.08,-0.06,-0.09,0.02,0.07,0.05,0,0.11,0.09,0.05,-0.02,0.23,0.16,0.08,0,0.4,0.33,0.33,0.19,0.14,
每股净资产(元),1.98,2.02,4.21,4.35,4.41,4.39,4.39,4.39,4.37,4.33,4.26,4.28,4.31,4.24,1.74,1.74,1.66,1.49,1.16,0.63,
每股经营活动产生的现金流量净额(元),-0.71,-0.71,-1.02,0.04,-0.05,0.01,0.06,-0.3,-0.12,0.02,-0.12,-0.02,-0.13,0.04,-0.07,0.57,0.48,0.23,0.04,-0.09,
主营业务收入(万元),16126,5046,1782,12194,6918,4310,1436,8266,5644,3757,1303,8200,5229,3302,1431,7548,5712,5252,3371,2230,
主营业务利润(万元),3285,1969,558,4530,2780,1932,624,3668,2588,1670,290,3443,2499,1597,458,4243,3190,3184,1851,1287,
营业利润(万元),-1938,-1396,-975,-37,299,316,-16,880,681,411,-361,1276,1028,634,-20,2353,1816,2105,1115,333,
投资收益(万元),31,31,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
营业外收支净额(万元),105,35,96,429,449,162,30,213,154,65,176,659,219,-2,30,380,417,139,-72,191,
利润总额(万元),-1834,-1361,-878,392,749,478,14,1093,836,476,-185,1934,1247,632,10,2732,2232,2244,1044,524,
净利润(万元),-1422,-1013,-810,179,625,463,7,962,815,448,-192,1906,1252,630,10,2703,2226,2244,1042,511,
净利润(扣除非经常性损益后)(万元),--,-1048,--,-141,--,301,--,742,--,384,--,1251,--,634,-20,2346,1810,2105,1113,336,
经营活动产生的现金流量净额(万元),-13198,-13308,-9236,318,-427,79,568,-2699,-1105,211,-1058,-155,-1193,329,-472,3850,3271,1578,262,-623,
现金及现金等价物净增加额(万元),-1196,1355,-5186,3044,994,5118,561,-533,-1887,1181,-1868,2377,20756,22836,-721,-179,544,1693,977,92,
总资产(万元),82867,72469,66002,61001,52462,49094,47024,53437,49779,43494,43159,42517,42100,41137,17196,17360,16572,14918,9352,5644,
流动资产(万元),46214,37801,36760,30882,37161,34434,33020,39728,37768,32058,31558,31018,31189,30768,7200,7302,7591,6855,4100,2244,
总负债(万元),39219,27755,20430,17358,12045,8894,6805,13228,9761,3838,4154,3474,2810,2567,5346,5521,5209,4786,1464,1380,
流动负债(万元),34724,23230,17079,16224,12045,8894,6805,13228,9761,3838,4154,3474,2810,2567,4646,4821,4184,3565,838,769,
股东权益不含少数股东权益(万元),37021,37820,38267,39525,40068,39906,39906,39898,39752,39385,38745,38937,39191,38569,11849,11839,11363,10132,7888,4264,
净资产收益率加权(%),-3.72,-2.61,-2.08,0.45,1.55,1.15,0.02,2.44,2.07,1.15,--,6.38,4.64,3.02,--,25.37,20.19,24.9,17.77,16.32,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
