报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
基本每股收益(元),-0.21,-0.1,0.05,0.07,0.13,0.11,0.11,1.13,0.78,0.6,0.25,1.2,0.72,0.47,0.18,1.06,0.66,0.49,0.17,1.1,0.5,1.04,0.31,0.1,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,7.49,7.94,7.66,7.48,7.09,7.05,3.05,2.88,2.28,2.18,2.4,1.94,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,1.67,1.35,0.84,0.99,0.57,0.7,1.04,0.65,0.52,0.86,0.46,3.28,
主营业务收入(万元),264408,177262,89574,504878,344142,240452,108760,611712,463616,321627,169536,535444,379678,257269,128856,472679,339862,238245,118345,402830,201600,324522,193845,120033,
主营业务利润(万元),141424,95132,48277,266009,197954,137051,63161,368427,287717,195375,104058,339001,233695,159095,80446,297432,213161,146962,68163,247429,124460,193060,100777,64607,
营业利润(万元),-35385,-19170,4672,9749,17833,12697,5959,93919,67153,51897,13526,74101,46679,30072,10504,54438,33521,25035,9178,55238,30188,47394,12257,2998,
投资收益(万元),487,437,289,752,696,620,449,--,--,--,--,0,--,0,--,--,--,--,--,-21,-21,-33,149,0,
营业外收支净额(万元),621,715,299,632,-719,2650,3268,2166,-1462,-843,836,-1828,-831,427,-59,4480,3710,1653,566,-393,-3258,-1341,395,308,
利润总额(万元),-34764,-18455,4971,10382,17114,15346,9227,96085,65691,51053,14362,72273,45849,30500,10445,58919,37231,26687,9744,54845,26931,46053,12652,3306,
净利润(万元),-21591,-10296,4857,6889,13455,10780,6858,72105,50110,38626,10772,50942,30505,19890,7684,43694,27014,19491,6554,42224,19205,37578,10935,2769,
净利润(扣除非经常性损益后)(万元),-22638,-11336,4779,5134,13498,8418,4254,69709,50629,38887,9956,51740,--,19275,--,39986,--,17760,--,42888,22579,38832,10176,1437,
经营活动产生的现金流量净额(万元),-19063,-18562,-25953,-18763,-35149,-25850,-21962,20958,42946,74016,42668,100927,71332,57406,35839,42012,24175,30010,39776,24970,20024,32871,6198,44297,
现金及现金等价物净增加额(万元),37388,-3955,-882,-7987,17887,4074,24269,-189242,-14938,34962,38718,20230,-8709,41133,23787,144012,133511,146074,28773,23816,14766,3956,-14560,29840,
总资产(万元),464098,467102,475325,472587,484696,468129,499021,509209,489333,499792,496950,456875,423990,459193,436323,428932,418156,420489,305326,266027,244317,202660,139653,124463,
流动资产(万元),240929,247248,268077,271491,292710,285711,322686,332394,329804,349118,351275,308348,289058,326958,309368,302032,294346,294981,179843,139326,126065,94455,78320,71872,
总负债(万元),130981,122228,114574,115558,119980,106445,100860,117905,120000,141942,142358,117238,104792,120785,110121,110415,116267,120201,188335,155590,156899,118990,107214,96998,
流动负债(万元),125955,119795,112936,114148,118670,105135,100440,117485,118471,140413,140819,115700,103243,108532,95878,94186,87734,91668,151704,118958,128910,100479,105008,96927,
股东权益不含少数股东权益(万元),334992,346287,361473,356616,363249,360575,398161,391304,369334,357850,354592,339636,319199,338408,326201,318518,301889,300288,116991,110437,87417,83535,32383,26235,
净资产收益率加权(%),-6.24,-2.93,1.35,1.86,3.54,2.77,1.74,19.73,14.01,10.77,3.12,15.14,9.14,6.06,2.38,18.21,12.7,11.01,5.76,44.71,21.82,71.81,36.91,17.31,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
