报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),-0.05,-0.05,0.02,0.08,0.04,0.03,0.02,0.07,0.04,0.02,0.01,0.18,0.14,0.21,0.05,0.35,0.26,0.19,0.04,0.27,0.19,0.21,0.04,0.73,0.45,0.37,0.63,0.62,0.37,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,2.89,5.79,5.63,5.58,5.48,5.35,5.2,5.16,5.08,7.85,7.68,7.64,3.48,--,3.2,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.04,-0.19,-0.31,0.36,-0.07,0.08,-0.31,0.44,-0.02,-0.23,-0.44,1.02,0.48,0.78,0.69,0.59,-0.37,
主营业务收入(万元),96804,63844,30936,163275,111532,77771,33271,167762,106703,72839,30751,146351,103201,65068,27170,112879,68756,44509,16716,91071,58925,36466,13359,71838,48788,32287,63499,51116,35494,
主营业务利润(万元),17962,12235,5957,28938,19284,12964,5819,28604,18180,12137,4646,30111,21044,13910,4891,25113,17730,12055,4262,20990,14108,9002,3618,18014,12245,8201,15417,11650,6742,
营业利润(万元),-2498,-2448,793,2719,1471,1248,705,2889,1561,1149,443,8120,5902,4282,943,6957,5083,3769,709,4708,3013,2055,471,8305,5094,4019,6705,5728,3747,
投资收益(万元),2385,61,52,91,73,27,--,6,6,6,6,--,--,--,--,42,43,21,21,1,1,--,--,1,1,1,1,0,--,
营业外收支净额(万元),963,767,157,375,297,277,133,419,226,79,38,429,343,243,17,316,241,100,96,337,1055,1011,251,162,39,81,209,--,20,
利润总额(万元),-1536,-1681,950,3094,1768,1525,837,3308,1786,1228,482,8549,6245,4526,959,7274,5324,3868,806,5045,4068,3066,722,8467,5134,4100,6914,5707,3767,
净利润(万元),-1882,-1996,707,2907,1593,1288,653,2761,1510,953,464,7007,5371,3969,894,6616,4873,3625,801,5052,3510,2658,543,7197,4198,3409,5884,5339,2696,
净利润(扣除非经常性损益后)(万元),-2956,-2822,551,2542,1354,1069,543,2418,1334,884,431,6660,--,3784,--,5432,--,3165,--,3255,--,1335,--,6501,3992,3246,5251,4673,2685,
经营活动产生的现金流量净额(万元),-13607,-6479,-8901,7678,-10523,-9815,-5120,-5322,-11478,-7045,-7846,5678,-1690,-3689,-5904,6977,-1254,1403,-5702,8293,-412,-2880,-5419,12686,4515,7282,6475,5492,-2964,
现金及现金等价物净增加额(万元),-5084,-1320,-10786,-5065,-16970,-4267,-8703,-10462,-12166,-17139,-19226,-22955,-30846,-19901,-10828,4678,-2721,-1444,-6947,-4669,-13507,-7040,-7484,61963,-3367,2901,3974,6852,-1170,
总资产(万元),217458,217346,197767,192289,168343,184237,178956,177705,177216,164588,153103,158011,151235,147644,140578,141040,130462,126168,123684,126549,122865,117407,112219,114184,49471,53497,48397,42064,23227,
流动资产(万元),100750,102832,113187,116449,94669,111506,106425,104002,109049,101149,94252,101553,101995,105234,110540,114748,109483,104949,102947,109800,103590,101989,98376,100294,33623,39385,34981,32315,16856,
总负债(万元),105464,106184,83898,79159,55397,70832,65893,64412,65504,52071,40576,45916,39812,36208,31644,33098,24373,25319,25555,29101,26807,18482,15438,17963,15982,20977,18541,15466,9161,
流动负债(万元),82589,83309,83898,79159,55397,70832,65893,64412,65504,52071,40576,45916,39812,36208,31644,33098,24373,25319,25555,29101,26807,18482,15385,17896,15902,20884,18423,15394,9161,
股东权益不含少数股东权益(万元),110344,110982,113685,112978,112800,113253,112916,113145,111581,112390,112433,111973,111026,111038,108006,106986,105050,99885,97125,96363,94947,97790,95698,95162,32517,31728,29253,24292,12025,
净资产收益率加权(%),-1.68,-1.78,0.62,2.55,1.4,1.13,0.58,2.44,1.34,0.85,0.41,6.38,4.71,3.64,0.83,6.57,4.93,3.69,0.83,5.26,3.65,2.75,0.57,17.13,0,11.01,21.6,29.4,26.94,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
