报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-06-30,2003-03-31,2002-12-31,2001-12-31,2000-12-31,
基本每股收益(元),0.26,0.34,0.11,0.58,0.22,0.18,0.09,0.52,0.21,0.13,0.06,0.35,0.14,0.09,0.05,0.41,0.17,0.11,0.07,0.35,0.19,0.09,0.08,0.46,0.28,0.16,0.11,0.45,0.27,0.16,0.13,0.68,0.42,0.2,0.09,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,2.25,--,2.02,1.94,1.98,1.95,1.68,1.62,1.65,1.59,1.41,1.31,1.89,1.81,1.62,1.5,2.23,2.13,2.03,1.91,3.32,3.18,2.4,2.18,2.77,2.57,2.39,2.31,3.49,3.47,3.46,3.47,5.37,5.37,5.12,5.04,5.44,5.44,1.99,0,2.4,1.72,1.12,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.22,--,-0.15,-0.22,-0.22,0.31,-0.21,-0.21,-0.18,0.28,-0.24,-0.17,-0.23,0.25,-0.29,-0.24,-0.33,0.49,-0.1,-0.23,-0.38,0.84,-0.13,-0.28,-0.39,0.45,0,0,0,0.5,0,0,0,-0.1,0,-0.8,0,0.35,-0.33,0,0.75,--,--,
主营业务收入(万元),129832,90840,27413,142184,77089,46267,20170,121055,64576,42128,17193,96135,55406,35789,14226,104819,55756,36970,15967,86723,50994,29477,10796,72971,40653,24948,11959,66868,40407,26104,14952,57243,34090,18477,5925,34359,21329,13611,5511,23674,13702,8824,3862,26694,16540,9377,4010,21538,8952,3662,21478,31527,34631,
主营业务利润(万元),117553,80154,25420,131194,69214,41265,18600,95896,51238,31775,14320,73318,44246,28626,11839,79476,41978,26303,12126,62193,36203,20654,9070,49453,27802,16956,6737,41490,24442,14540,7764,30298,17581,9100,3432,15908,10033,5586,2054,11865,6853,4229,1856,12085,6999,4293,1890,12470,5426,2315,9081,8102,7130,
营业利润(万元),4462,18430,2740,29232,10430,7457,2399,28845,11137,5678,2197,16567,4148,3238,978,21671,6885,4867,3296,15590,9971,3349,2016,18540,10924,6123,2687,10163,5035,2247,1989,11760,8609,4101,1414,810,479,-537,-399,-504,-653,-157,-291,824,-222,-241,-241,2441,862,241,2797,2975,2772,
投资收益(万元),9504,6444,1955,12256,8949,5093,1189,10385,4302,1362,-77,8821,3158,1883,244,3473,485,553,227,1599,477,431,32,2520,1700,943,723,1939,4154,3968,2307,5145,4470,3219,487,2762,427,247,-61,472,160,91,33,200,161,108,31,272,178,-0,-3,129,43,
营业外收支净额(万元),10548,6913,5070,9380,6466,4343,3523,7977,5327,3300,1846,7663,5651,3571,2441,6913,4574,3010,1039,8775,3554,2671,1616,4728,2967,1848,941,3485,--,--,--,--,--,--,189,-279,0,0,0,17,0,0,0,446,0,0,0,-19,-2,0,-111,-230,-35,
利润总额(万元),15010,25343,7810,38612,16896,11799,5922,36822,16464,8978,4043,24229,9799,6810,3419,28585,11459,7876,4335,24365,13525,6020,3632,23268,13891,7971,3628,13648,7059,3557,2801,14192,9487,4592,1603,4691,1811,339,9,799,168,275,25,2260,622,162,0,3725,1344,339,4213,3394,2780,
净利润(万元),16030,21106,7077,36052,13382,11395,5663,32332,13147,7970,3949,21728,8625,5797,3231,25441,10667,6892,4087,21867,12070,5382,3505,20561,12358,6998,3315,13409,8141,4732,2461,12642,7855,3761,1317,4191,1611,351,19,588,141,258,12,2239,644,240,8,3632,1223,299,3960,2791,2274,
净利润(扣除非经常性损益后)(万元),20563,16279,4847,28753,7988,6673,3267,27276,9646,5731,--,--,--,4763,--,21991,--,6045,--,18203,--,5655,--,17012,--,5576,0,14501,0,4752,0,12297,0,3745,--,2133,0,209,0,527,0,207,0,1698,0,281,0,3566,--,0,--,--,--,
经营活动产生的现金流量净额(万元),31110,19838,-764,61353,-12208,-19844,-20825,39794,-7948,-12688,-13979,33942,-9161,-13754,-13530,19609,-13049,-12947,-10966,17339,-15195,-10535,-10352,11288,-12820,-10648,-9850,14417,-3026,-6763,-7106,15661,-2441,-5170,-5523,6463,-488,-3225,-3192,5108,-1632,-2000,-2675,-657,-6222,-5461,-5613,2399,-1683,0,3802,--,--,
现金及现金等价物净增加额(万元),-35239,-31884,-4168,17920,-1878,-2672,-4004,-1617,1176,4034,-7997,-17359,-28191,-28877,-20205,13474,-19932,-15007,222,-9846,-23580,-17099,-22413,28522,2910,10360,-9552,-5783,-17932,-15430,-9238,4332,-8087,-9586,-3927,7251,-6538,-1472,-8284,2021,-7721,-4947,-4557,-7702,-12311,-10342,-10365,11611,-6738,0,3429,--,--,
总资产(万元),335019,320251,309674,303079,228934,216342,220999,233870,183678,171003,176795,185536,158761,152366,161588,174678,143646,141388,148150,159868,140756,140637,130751,133744,99558,93160,88175,91207,78885,77332,89312,91712,68549,60807,57375,54380,41860,48259,41936,45810,42884,43580,41214,45175,44788,41454,39705,44494,18664,0,20670,16048,14241,
流动资产(万元),144222,129108,163664,186103,123169,117772,123026,142744,98369,83160,88118,103144,73166,69710,77343,89079,63177,61359,76449,89009,86169,87865,84161,93879,62500,58903,56893,57817,40134,40290,48118,52130,42145,36839,33863,31386,19921,25875,22251,25294,21945,24021,24806,29455,28783,28139,29144,34792,10686,0,15590,12124,11244,
总负债(万元),113412,84686,94596,99498,48121,40763,38660,57550,29536,21646,26674,39926,23920,22702,29382,44290,30351,31350,35807,51563,40969,47487,34948,41272,20320,19694,19075,25117,15457,17418,24448,29025,20501,18695,16380,16211,6176,13847,4892,8894,7232,7818,4410,8364,9635,6773,2233,7014,7851,0,7626,6949,8280,
流动负债(万元),91609,78095,89280,92040,41985,37089,35209,54903,27900,20820,25740,37099,20653,19651,26042,36292,21269,22263,23436,37327,21719,34698,29316,35609,12405,12005,13872,21360,10808,12322,18437,23047,16344,14725,12391,15947,6080,13750,4741,8662,7178,7789,4093,8095,9532,6607,2109,6908,7777,0,6631,4949,6703,
股东权益不含少数股东权益(万元),208535,217097,202958,191604,168002,165595,171304,165006,144821,139617,140402,135346,126061,121069,123566,121799,104735,101286,103147,99076,87931,81533,84325,80845,72356,66890,66134,63145,60250,56778,61586,59125,44599,40505,39489,36686,34186,32925,35583,35429,35283,35399,36509,36497,34822,34303,36992,36984,10161,0,12258,8796,5731,
净资产收益率加权(%),8.09,10.32,3.6,20.32,7.93,6.76,3.37,21.73,9.32,5.73,2.89,--,6.95,4.68,2.63,23.04,10.46,6.79,4.04,24.34,14.28,6.6,4.24,28.76,--,10.66,0,20.59,0,6.5,0,28.37,0,10.51,--,11.61,0,0.98,0,1.63,0,0.7,0,6.09,0,0,0,0,10.39,0,37.19,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
