报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1994-12-31,1993-12-31,
基本每股收益(元),0.02,0.03,0.01,0.03,0.01,0.01,0,0.03,0.03,0.02,0.01,0.03,0.02,0.02,0.01,0.02,0.01,0.01,0,0.02,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.02,0.01,-0.92,0.02,0.02,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,1.49,--,1.48,1.48,1.46,1.44,1.44,1.44,1.45,1.44,1.46,1.46,1.45,1.44,1.44,1.44,1.44,1.43,1.44,1.44,1.42,1.42,2.37,2.37,2.36,2.33,2.33,2.33,2.32,2.3,2.31,2.31,2.31,2.29,2.31,2.3,2.29,2.27,2.28,2.26,1.97,1.95,1.93,1.92,1.88,1.85,1.85,1.93,2.23,2.12,2.11,2,1.41,1.7,2.34,2.14,1.66,1.46,1.02,1.54,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.12,--,0.02,--,0.26,0.16,0.06,0.25,0.14,0.03,-0.03,0.41,0.15,0.06,-0.04,0.31,0.16,0.17,0.04,0.23,0.06,0.02,0.01,0.05,0.05,0.1,0.06,0.2,0,0,0,0.27,0,0,0,0.01,0,0,0,2.2,0,0,0,0.12,0,0.03,--,0.01,0.01,0.03,0.03,0.02,--,0.01,--,--,--,--,--,--,--,--,
主营业务收入(万元),79589,59090,26625,113640,80229,56997,26307,110370,83778,55689,25374,118906,90563,60415,26586,87225,64442,43098,20997,85192,57974,40956,22387,69447,46169,31411,16358,70586,51074,35774,17776,62660,49628,32674,15037,57221,45518,29043,12920,48952,38724,27133,11555,45674,32871,24194,10471,38817,26950,18648,8321,34521,24875,18857,7695,30039,17230,33316,14613,30015,18169,28523,14109,23438,11979,17818,7772,13125,8264,5498,
主营业务利润(万元),17655,13447,6171,21760,16358,12073,5540,25820,19700,12846,5676,28128,21078,12881,5968,15585,12076,7937,4445,16523,11853,8512,4542,15046,10467,7303,3550,14615,11451,8867,4047,11384,10652,7187,--,12558,10075,7658,3461,11741,7955,6098,2042,10275,5941,4484,1967,8940,6502,4580,2250,10192,6964,5227,1988,7274,4294,8147,3882,6378,3392,6730,2658,2378,1123,1588,794,1411,522,354,
营业利润(万元),1449,1854,517,1730,1255,1265,396,2041,2163,1307,302,3123,2633,1818,322,605,496,182,199,1107,704,528,278,471,-252,179,154,217,848,784,354,-22933,1187,857,539,1267,1416,1299,466,2177,1825,1161,480,1720,1225,845,476,2291,1964,1376,799,3521,2422,2038,796,2616,1883,3996,1788,3430,1816,3780,1559,2407,0,1590,796,1412,522,350,
投资收益(万元),9,9,--,28,--,--,--,9,9,0,0,8,8,--,--,2748,--,--,--,1684,--,--,--,-18,-4,-4,0,-52,--,--,--,-257,0,--,0,43,64,55,45,-143,-26,-76,3,-200,55,55,0,-19,59,59,8,-26,23,23,0,182,157,3,1,3,0,3,121,67,3,332,42,25,0,0,
营业外收支净额(万元),233,216,108,986,417,152,79,406,334,254,166,-589,-858,-789,80,1043,810,732,86,67,3,5,1,978,1207,394,-31,477,--,316,--,--,--,--,--,482,0,0,0,-184,0,0,0,-75,-22,-28,0,-46,-7,-8,0,-75,-53,-48,0,-19,0,-54,0,-19,0,0,0,0,600,0,--,--,--,--,
利润总额(万元),1682,2070,624,2716,1672,1417,475,2448,2497,1561,469,2534,1775,1029,402,1648,1306,914,284,1173,707,533,279,1450,955,572,123,694,1205,1101,346,-22817,1260,901,555,1984,1504,1364,527,1850,1699,1000,452,1446,1258,871,489,2226,2015,1427,801,3419,2391,2012,781,2779,2033,4144,1959,3437,1847,3760,1674,3353,1734,2810,845,1412,646,338,
净利润(万元),581,1119,342,1117,394,469,152,782,746,510,173,862,594,416,179,433,317,219,104,420,375,284,182,386,350,267,141,352,610,562,183,-23550,452,391,271,862,707,686,261,770,801,613,256,561,800,507,315,1500,1469,991,614,2746,1951,1604,594,2204,1622,3610,1528,2638,1450,2896,1347,2710,1342,2484,790,1410,645,294,
净利润(扣除非经常性损益后)(万元),386,944,250,293,-175,336,85,349,391,294,--,2868,--,1009,--,-2334,--,-482,--,116,--,279,--,-831,--,-133,0,-567,0,176,--,-23659,0,345,--,265,0,631,0,1080,0,624,0,777,0,486,0,1515,0,942,0,2836,1997,1628,--,2068,1630,3465,1340,2638,--,--,--,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),10510,12748,2442,7485,1962,4043,471,2308,2992,5238,541,12594,6622,4181,1589,6377,3573,701,-896,10480,3742,1552,-979,8062,4147,4401,1121,6056,1578,615,203,1178,1369,2485,1573,5023,1159,3678,-756,6800,13135,8471,2247,151,5560,905,-561,7414,5044,977,766,2795,0,586,--,218,255,699,436,298,--,202,--,--,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),3270,2925,3269,-20048,-19172,-11936,-19238,23145,20,603,3663,-6486,-6290,-2175,-3391,1693,-4480,-1477,2782,-6561,-6960,-13377,-11005,9368,-1311,4493,2078,4213,-216,3507,880,-4517,192,9826,2636,4374,409,5141,-5,-7138,1267,-1667,1102,-7232,-8189,-3056,-7227,13132,12973,9029,1743,-7798,0,-6504,--,-6967,-12209,20505,4515,-1821,--,3228,--,--,--,--,--,--,--,--,
总资产(万元),170299,167266,170810,167526,162767,157527,155601,176192,151878,150247,156070,142459,145779,149274,144400,140333,137428,137609,139559,128292,129842,123862,124560,129832,124783,133214,130621,126676,123227,126091,126792,121062,143931,155871,143022,138317,130199,137076,130991,129726,139119,137297,141268,137666,129591,124671,116469,122208,117360,111580,95710,92447,89321,92057,92244,91733,83188,91745,65596,52561,52728,47124,32025,30792,24724,21076,14115,13064,9799,4801,
