报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-03-31,2009-12-31,2008-12-31,
基本每股收益(元),0.03,-0.07,-0.04,0.08,0.08,0.05,0.01,0.18,0.18,0.13,0.06,0.47,0.35,0.23,0.06,0.52,0.43,0.32,0.08,0.86,0.1,0.95,0.71,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,6.38,6.26,6.29,6.23,6.12,6.01,4.01,3.92,--,3.06,2.5,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.29,-0.31,-0.18,-0.27,-0.29,-0.2,-0.09,0.5,-0.08,0.7,0.35,
主营业务收入(万元),83798,55185,23649,112131,82475,54575,21322,110202,79636,52363,22551,104968,74001,44853,14277,71397,49873,32191,12650,70756,14232,52945,46351,
主营业务利润(万元),11537,6712,2433,17282,12424,7974,2701,16577,12972,9094,3810,16981,11851,7216,2200,12280,8847,5977,1907,14065,2065,11299,7712,
营业利润(万元),1555,-2357,-1381,2995,2879,2041,349,5135,5507,3851,1420,8746,6095,3852,1038,7488,5883,3919,1009,10195,1328,8779,5870,
投资收益(万元),-4,0,0,90,497,366,44,71,--,--,--,0,--,--,--,83,81,69,27,42,0,0,--,
营业外收支净额(万元),255,55,68,208,-180,-150,72,443,206,81,-7,787,380,260,192,594,374,283,116,899,3,-60,-119,
利润总额(万元),1810,-2302,-1314,3203,2699,1891,421,5579,5713,3932,1413,9533,6475,4112,1230,8082,6258,4202,1125,11094,1331,8719,5751,
净利润(万元),766,-1898,-1083,1777,1628,1158,173,3881,3855,2674,749,6361,4756,3072,820,6121,4747,3215,850,8584,1012,7041,5147,
净利润(扣除非经常性损益后)(万元),578,-1935,-1132,1811,1928,1434,168,3850,3893,2712,783,6129,--,3029,--,6052,--,3208,856,8189,1010,7096,5261,
经营活动产生的现金流量净额(万元),636,-1805,1230,3685,-1712,-999,409,-1781,-2855,-1130,251,1172,-3854,-4092,-2425,-3631,-3866,-2668,-908,5003,-753,6985,1834,
现金及现金等价物净增加额(万元),-2630,-4325,6462,-5554,-10606,-3796,-10716,4849,22057,-2137,3275,-12794,-11787,-10484,-5637,27182,29830,36374,-2402,-5429,-2361,8343,4,
总资产(万元),211829,203899,204869,208796,164505,164803,159856,161962,167581,141830,140642,133908,125882,118531,109192,106811,101500,102814,50274,52767,--,47358,30564,
流动资产(万元),115670,106264,107484,110473,98886,98816,94588,96008,116750,89907,89879,88490,85459,76412,69118,69847,74272,76226,27109,29497,--,29766,16014,
总负债(万元),71512,66269,65722,79228,70637,71401,67004,69395,74371,49960,49137,43583,39614,34696,24929,23368,19431,22278,10204,13546,--,16721,17288,
流动负债(万元),39277,34241,33680,47520,43471,43897,39483,41767,46638,47877,46436,41039,35868,30838,20907,19122,17114,20022,9844,13123,--,16012,16314,
股东权益不含少数股东权益(万元),138010,135345,136696,127042,91021,90550,89838,89665,89639,88458,87873,87124,85518,83834,84263,83443,82069,80536,40070,39220,--,30636,13275,
净资产收益率加权(%),0.6,-1.41,-0.86,1.97,1.8,1.28,0.19,4.39,4.33,3.02,0.86,7.48,5.54,3.61,0.98,9.98,11.41,7.87,--,24.58,--,41.92,47.04,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
