报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-09-30,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1998-12-31,1997-12-31,
流动资产(万元),185901,204351,209801,194183,186162,190999,211172,197384,190796,199795,179100,194116,190686,203085,199792,210116,216492,205021,225050,233601,128940,145589,132931,118181,118611,111887,93267,95137,89494,95801,102853,62592,77288,78389,63780,66018,60064,62115,59022,67306,77274,84908,79281,79597,91117,93978,107561,108702,121704,123263,--,--,118589,--,126625,0,94610,0,0,0,0,35453,--,
总负债(万元),78709,88122,99287,78504,69928,93979,90274,90764,79923,88950,94301,90355,97992,105291,104497,115052,138936,119342,140205,151749,134061,137232,128563,113648,111306,105649,91757,85113,58130,62075,65833,68702,84474,87227,72691,75110,66050,65820,59265,76896,83211,91899,82146,80404,82850,76645,81703,89937,102599,102304,99047,99087,88645,81846,80640,91694,46895,43338,31912,39510,47424,28226,--,
流动负债(万元),63764,70882,83891,63055,57162,82353,78686,79135,68238,79594,83646,79666,97391,104620,84027,87736,95090,75452,96283,115572,86748,89477,75170,60187,66458,58639,58720,51986,28179,33479,49824,50650,69041,69465,57360,64769,49005,52324,44147,61644,67583,75187,65312,71417,63066,53175,57945,66083,79007,84073,--,--,80411,--,79504,0,44206,0,0,0,0,27457,--,
股东权益不含少数股东权益(万元),209013,217142,214076,216536,213133,207179,208844,206159,210265,205969,210086,206968,198145,206760,205499,201961,183987,176805,173826,172078,112906,122021,117531,116637,109902,107293,103183,101460,114055,108450,102903,59157,61560,58950,57927,52784,53651,50886,53191,60172,61459,61296,58860,59263,54415,54652,56292,57129,60196,60323,59422,59331,52323,59411,58578,58473,57024,56500,56555,15430,14140,11930,9213,
净资产收益率加权(%),-1.95,2.32,-0.52,6.08,3.09,0.34,0.67,1.72,2.94,1.59,1.22,4.87,0.98,2.18,1.35,17.59,8.29,3.8,1.01,44.72,7.14,4.69,0.86,13.88,0,6,0,15.28,0,8.68,0,10.75,0,2.63,--,0.22,0,-3.01,0,0.86,2.37,2.14,--,0.34,0,0.75,--,0.87,0,0,0,0.31,0,0,0,4.34,--,0.38,10.15,0,0,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
