报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.22,0.11,0.13,0.69,0.5,0.34,0.16,0.56,0.39,0.26,0.16,0.65,0.42,0.24,0.11,0.5,0.21,0.6,0.35,0.03,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,3.56,3.4,3.18,2.99,2.91,2.28,1.99,2.66,3.27,3.17,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.91,--,0.4,0.36,0.26,1.01,0.29,0.74,0.78,0.79,
主营业务收入(万元),1544425,958526,425926,1587300,1108936,695084,347650,1427235,1008738,647879,351332,1333529,897293,578330,294020,1270759,653410,1370781,1068732,1433196,
主营业务利润(万元),149384,90323,46382,205011,146791,95592,44185,168940,111876,75470,41481,165762,114434,71104,34572,145489,71152,157154,128548,137156,
营业利润(万元),49909,24103,14979,79889,59529,39948,18557,61653,45645,31209,19674,74282,49979,28261,13189,52689,22729,62444,37588,8969,
投资收益(万元),7142,5590,2512,5275,3378,2235,1109,2844,1931,1322,484,1128,1247,327,54,199,-87,-51,--,384,
营业外收支净额(万元),1381,1346,824,1228,475,289,108,1464,553,219,165,2025,328,187,170,1727,1188,320,724,184,
利润总额(万元),51289,25449,15803,81117,60004,40237,18665,63117,46199,31427,19839,76307,50307,28448,13359,54416,23917,62763,38312,9154,
净利润(万元),47140,23719,14127,70139,50836,34486,15784,56421,39702,26647,16641,64733,41951,23331,10613,45176,18759,53864,31405,3014,
净利润(扣除非经常性损益后)(万元),39805,17660,10966,64869,47455,32403,15127,51746,37399,25438,--,62128,--,22941,--,38981,14274,32904,19869,27008,
经营活动产生的现金流量净额(万元),-35393,-47619,12110,96322,89331,77954,76760,132640,108723,115765,92358,-677,40403,36077,25850,91332,26353,66351,70273,71316,
现金及现金等价物净增加额(万元),-62089,-39126,18304,197196,30474,49764,38994,113126,99737,80748,32616,-18383,23140,33760,88030,-47348,-29491,6979,36001,24122,
总资产(万元),1401793,1339763,1292788,1233357,996485,900942,833928,847840,812004,728029,736812,813602,732045,681815,675322,620227,681457,773043,725674,627806,
流动资产(万元),1122930,1063035,1027698,982755,785772,727061,693487,713284,690109,613035,620385,694531,622321,575814,580381,524062,580657,643385,594588,471415,
总负债(万元),744120,703569,645544,600749,583065,503287,438554,467737,447861,377301,376482,469280,410796,379740,381093,414223,501716,533765,431378,342167,
流动负债(万元),735063,694554,636730,594750,578822,499886,430885,459685,437684,365593,365027,457305,399362,367506,346129,367259,458173,501253,422414,334921,
股东权益不含少数股东权益(万元),657672,636194,647244,632608,413420,397655,395374,380103,364143,350728,360330,344323,321249,302076,294229,206003,179741,239278,294296,285639,
净资产收益率加权(%),7.32,3.65,2.23,16.72,12.54,8.68,4.07,15.72,11.24,7.53,4.72,21.56,14.73,8.67,4.47,22.28,9.99,18.87,10.98,0.99,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
