报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1998-12-31,1997-12-31,
基本每股收益(元),0.14,0.19,0.09,0.35,0.3,0.19,0.09,--,0.28,0.22,0.1,0.6,0.62,0.55,0.07,0.42,0.36,0.29,0.18,0.74,0.61,0.46,0.22,0.33,0.21,0.04,0.01,0.37,0.71,0.55,0.24,0.73,0.6,0.47,0.21,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,6.49,--,6.47,6.43,6.15,6.08,6.04,5.98,6.16,5.98,5.84,5.68,5.65,5.43,5.3,5.12,5.27,5.25,5.6,5.45,5.29,5.05,4.9,4.76,4.85,4.68,4.46,4.19,4.33,4.25,4.12,3.93,3.59,3.35,3.17,2.97,3.04,2.83,2.7,2.58,2.39,2.25,2.31,2.21,2.15,2.1,2.15,2.02,1.56,1.34,1.41,1.18,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.11,--,0.77,0.57,0.4,0.69,0.33,0.31,0.15,1.08,0.8,0.57,0.18,1.37,1.08,1.13,0.83,0.93,0.16,0.16,0.28,1.11,1.1,0.48,0.42,1.23,0,0,0,1.3,0,0,0,1.34,0,--,0,1.17,0,0,0,0.86,0,0.45,0.18,0.72,0.31,0.72,0.52,0,--,--,
主营业务收入(万元),12219174,8077061,4138595,18741364,14359169,9759840,4674776,18968838,14226357,9609959,4635467,19113554,14579100,9790173,4731123,22250468,16706710,11098910,5394004,20214915,14895164,9781191,4427766,14832636,10636796,6538237,3227880,20033177,15954334,10347345,4695605,19127349,14402052,9397601,4297511,15779147,11323080,7112932,3249351,12660836,8360560,4911514,1778761,5863806,4307597,2854692,1325280,4446037,3256124,2210005,1056590,3387661,2375636,1512790,708951,2917080,1467152,3094053,1495767,2832465,2776641,2528908,
主营业务利润(万元),1183482,899957,467649,1812674,1393579,917312,441771,1765742,1209036,861880,405846,1405337,1063161,758709,354590,1916636,1336918,1046021,593414,2390630,1897051,1416632,657393,1349719,907001,287748,92880,2313268,2413930,1673443,701308,2694160,2129938,1605385,692700,2789308,1910512,1030760,348389,2593146,2102148,1388617,554193,1678271,1278724,852052,447580,1327265,1029308,725815,318851,915158,588492,343255,136378,580476,343906,673436,314586,571237,404485,--,
营业利润(万元),285369,442835,217997,764075,667340,446348,210769,768355,662089,512867,221510,359652,413710,271762,117300,883890,808065,676011,416427,1666577,1366277,1069948,513384,725377,492350,75833,3732,830417,1675692,1310209,582928,1947773,1600257,1234679,564230,1898401,1318855,659497,204983,1830370,1571172,1125221,475686,1353741,1054678,716138,381375,1004927,794039,572054,256251,611322,381087,208578,84229,370993,241207,439652,214561,341408,192253,--,
投资收益(万元),27182,42472,2951,37891,21695,21783,2157,68405,53884,29138,1283,121469,108609,40738,21324,63047,27965,17842,14122,82668,46644,42648,34433,95345,78546,63132,-4383,67717,74843,59519,29007,149862,134181,87141,43997,32537,27050,19374,7357,18136,20267,13958,876,1066,339,519,-5,3963,2880,1991,618,146,8,8,6,7104,3539,-203,1014,0,0,--,
营业外收支净额(万元),9876,-2910,2498,63703,27037,790,1213,32621,-5154,4934,3559,954313,973245,961661,32583,42123,14827,2690,902,41047,14939,13601,13523,4079,14978,13718,10369,-14980,-26905,-8909,-1086,-17004,-10303,-14691,-19,-34600,0,0,0,-19937,0,0,0,3685,0,-1497,0,-16045,-12910,0,0,-17292,0,-7682,0,-7683,0,-2687,0,0,0,--,
利润总额(万元),295246,439925,220495,827777,694377,447137,211981,800976,656936,517801,225069,1313965,1386956,1233424,149883,926013,822892,678701,417329,1707623,1381216,1083549,526907,729456,507328,89551,14100,815437,1648787,1301300,581842,1930769,1589955,1219988,564211,1900773,1324230,664662,211651,1831077,1579035,1129744,465151,1358646,1066995,715161,380964,992860,784009,566066,254964,594175,368387,200903,81764,370956,238779,437814,215558,339541,184751,--,
净利润(万元),225403,317448,154715,579235,500997,315402,151005,581847,464152,370280,162775,1038637,1079115,961001,122124,736196,632123,507949,307004,1288908,1060183,805088,393009,581623,370458,66902,8898,645921,1249070,964471,425944,1271833,1054824,815972,367578,1301026,909499,438857,137189,1266553,1045159,714527,307294,939523,713765,479353,254612,697572,532320,380298,170826,427193,263950,134605,54782,256121,159652,299210,142356,227493,123783,225134,
