报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,1999-12-31,1998-12-31,
净利润(扣除非经常性损益后)(万元),1694,1010,564,1601,1825,1254,476,631,1175,875,--,3921,--,828,--,-1224,--,712,0,656,0,1204,--,-13104,--,-4904,0,-843,0,1013,0,-8412,0,996,--,1411,0,1589,0,590,0,746,0,-4667,0,56,0,-288,0,919,0,-3769,205,-38,--,2102,0,0,--,--,
经营活动产生的现金流量净额(万元),4595,5032,1599,3783,6123,5035,1488,5483,7289,5139,1511,2456,7795,6371,197,6750,2701,7209,3121,5576,5557,5154,3302,4227,3815,4761,3470,6498,3578,3523,360,9975,7915,5522,3225,3417,2687,5397,2494,536,-1837,1862,408,5438,3278,5231,1641,3071,-189,626,670,11,0,898,--,3785,2243,-1182,-2012,--,
现金及现金等价物净增加额(万元),14324,2810,5506,-12826,12242,26010,8090,10469,-358,-774,1000,-7928,6316,5994,-2090,3761,1652,10350,6417,1680,4541,61,2325,-7184,-4170,1963,266,3340,2195,2496,-225,1378,-1907,-2616,673,2369,570,2670,3199,-420,-3020,2052,-3330,-1759,-245,1900,1004,-1611,-2991,476,-315,-11265,0,-5721,--,23256,2249,-2548,2176,--,
总资产(万元),261530,236163,222765,211872,211917,210253,197379,170637,142689,133664,137597,139495,163182,146503,141588,139134,137250,138693,139306,126931,136608,126781,126282,123042,129369,138153,139080,138402,144138,133917,133796,131626,138061,133922,137687,132151,131373,125117,129528,121752,117002,111224,109870,102878,128376,126718,132703,130604,125847,119716,123723,122925,121264,128597,128912,130778,91402,82119,73383,61645,
流动资产(万元),163429,139869,132449,123883,134485,144895,132335,113856,86564,77535,81824,82993,96909,88524,83754,81796,80742,80532,77950,64644,74331,63386,63746,59776,64525,72374,72238,70715,76918,68610,65824,63996,70827,66744,72391,66273,67878,61404,67513,66291,67689,61246,65495,56598,68848,66622,76224,71256,75166,68317,--,0,0,73270,74154,0,41773,0,34268,29200,
总负债(万元),177371,152614,139656,129277,130152,129224,117233,128520,99742,92172,96792,99033,122874,102940,97546,95437,94390,96143,96718,84790,94489,85442,85506,82921,83648,90426,87764,85764,90488,79924,80557,78651,74751,70855,75164,70768,67779,61894,68167,61087,56275,50642,49419,43051,56219,54589,61119,58559,52679,46655,51223,51485,44157,50282,51375,53208,61816,51358,47130,44357,
流动负债(万元),173097,146610,133639,121537,122132,121130,108982,120269,90397,91067,95697,97938,117140,96212,90748,88724,86969,89100,89592,77501,92617,83623,82823,81559,81766,88567,85753,83751,88499,77932,78508,76613,72581,68685,72898,68702,65605,59719,65735,58668,55900,50139,48916,42464,50579,48867,55363,52801,46725,40699,--,0,0,49086,50756,0,61020,0,41566,41027,
股东权益不含少数股东权益(万元),84159,83549,83109,82595,81846,81070,80127,42084,42874,41413,40754,40386,39779,43487,42980,42634,41801,41495,41528,41081,41056,40276,39716,39060,44634,46638,50225,51546,52464,52806,52053,51785,62099,61861,61218,60192,62292,61924,60066,59373,59438,59295,59167,58549,69260,69121,68518,68860,69826,69634,68923,67762,73012,73818,74007,73961,25576,27013,24125,16578,
净资产收益率加权(%),1.9,1.15,0.63,3.38,3.53,2.29,0.77,4.12,3.34,2.51,0.95,1.94,2.84,1.98,0.77,3.71,2.74,1.98,1.08,5.04,4.74,2.95,1.69,-0.27,--,-11,0,0.63,0,1.95,0,-13.99,0,1.62,--,2.5,0,2.53,0,1.43,0,1.27,0,-16.19,0,0.42,0,0.33,0,1.49,0,-6.96,-1.05,0.05,--,6.54,3.96,12.58,--,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
