报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1994-12-31,1993-12-31,
基本每股收益(元),0.05,0.05,0.02,0.13,0.09,0.07,0.02,0.12,0.12,0.1,0.05,0.18,0.15,0.12,0.05,0.51,0.38,0.18,0.05,0.2,0.2,0.17,0.08,0.22,-0.02,-0.01,-0,-0.12,-0.03,-0.02,-0.01,-0.23,-0.03,-0.01,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,2.08,--,2.01,1.97,1.96,1.91,1.78,1.58,1.46,1.4,1.39,1.36,1.27,1.19,-0.09,-0.08,-0.08,-0.07,0.06,0.06,0.05,0.05,0.27,0.28,0.3,0.37,0.49,0.36,0.38,0.18,0.67,0.68,1.24,1.26,1.86,1.9,1.94,1.92,1.99,1.9,1.88,1.89,2.55,2.56,2.86,2.89,2.86,3.32,2.54,2.48,2.35,2.31,2.02,1.98,2.69,2.86,1.7,1.5,1.3,1.28,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-2.08,--,-0.96,-0.89,-0.65,-0.09,0.34,-0.14,-0.25,-4.64,-4.13,-0.44,-1.05,-0.9,-0.01,0.01,-0.01,0.02,0.01,0.01,0.01,-0.02,-0.04,-0.05,0.01,-0,0,0,0,-0.15,0,--,0,-0.99,0,--,0,-1.08,0,--,0,0.17,0,-0.16,--,-0.62,-0.56,0.16,0.15,0.15,--,0,--,--,--,--,--,--,--,--,
主营业务收入(万元),21460,18223,1683,104919,59554,53565,40549,67676,62855,43953,25101,74736,59477,39914,20790,292076,175573,44992,9717,86465,81914,73220,20504,43940,2184,1362,528,3382,2526,1493,737,3316,2243,1602,939,3887,1545,898,652,1762,1891,1281,589,44027,25163,19216,10225,108566,75329,34847,13498,20774,5871,3136,1254,18113,5961,11135,4221,10749,4515,7184,1863,8887,5949,15554,8441,15968,4168,7874,
主营业务利润(万元),7878,6919,1153,20541,11985,7728,4984,20122,17479,12167,6032,19923,16877,12394,5684,62652,43945,15823,3993,22569,19812,16236,6918,13934,1631,969,353,2346,1634,1051,457,1862,1252,938,438,2970,1148,608,447,1191,1342,898,417,1570,914,1025,852,4405,3961,2232,579,2749,880,608,196,5349,3604,5331,1470,3620,1300,3468,1024,1521,1305,1714,808,1615,1039,745,
营业利润(万元),4286,4722,717,6242,2381,2718,2393,10339,10268,7403,3734,11182,11921,9277,3788,47010,36727,11856,1923,15428,15758,13005,5912,10179,-635,-461,-233,-2055,-853,-615,-161,-4135,-696,-383,59,4250,2767,158,71,-19727,-9714,-9509,-350,-13551,-1263,-308,344,367,1632,568,-328,563,-1016,-771,-389,1391,1952,3121,394,2235,520,2141,353,1965,0,1714,877,1615,1060,745,
投资收益(万元),3011,3051,2916,1278,1450,1486,-156,313,-330,-133,-112,-231,-146,16,-9,168,26,74,55,-174,-1124,-1060,-10,1833,-10,0,--,1354,-6,-6,-19,-19,-5,-58,-16,-2405,-473,-468,0,-3478,-2792,-2815,0,562,-9,-54,0,524,858,81,0,155,0,--,0,1537,511,-304,165,-50,19,292,100,200,100,100,0,--,0,0,
营业外收支净额(万元),1477,624,669,2777,2527,2530,-20,-16,-23,-21,-21,2823,20,10,8,2189,1846,1843,1314,-29,-102,-76,-12,389,175,229,152,--,--,25,--,--,--,--,2,-1134,0,0,0,-231,0,-33,0,-301,0,-1,0,-32,-30,-20,0,-4,-3,-2,0,-59,-46,-0,0,-19,0,0,0,0,0,0,--,-58,--,--,
利润总额(万元),5763,5346,1386,9019,4908,5248,2373,10323,10244,7383,3713,14006,11941,9287,3795,49199,38573,13698,3237,15399,15656,12930,5900,10568,-460,-232,-82,-2850,-696,-591,-159,-5420,-656,-355,58,940,2454,-144,229,-23435,-12543,-12357,-369,-13267,-1281,-364,340,1320,2850,631,-345,763,-1019,-773,-390,2875,2426,2941,676,2204,517,2710,440,2149,1595,1998,876,1557,974,731,
净利润(万元),3570,3272,1084,7695,4945,3836,1331,7165,6939,5469,2664,10097,8912,6890,2643,29245,21676,10279,2989,11523,11703,9617,4351,7728,-395,-233,-82,-2850,-585,-513,-147,-5181,-645,-323,6,572,2090,-180,163,-17654,-9137,-8978,-329,-10794,-1244,-570,185,725,2046,215,-349,452,-907,-694,-362,2484,1966,2418,593,1871,438,2277,374,1827,1355,1697,745,1090,682,512,
