报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1992-12-31,
基本每股收益(元),0.44,0.24,0.09,0.56,0.31,0.18,0.03,0.52,0.24,0.14,0.03,0.48,0.32,0.13,0.03,0.59,0.35,0.25,0.1,0.53,0.39,0.21,0.09,0.34,0.17,0.07,-0.02,0.44,0.44,0.39,0.34,0.92,0.54,0.31,0.17,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,5.17,--,4.84,--,4.78,--,4.59,4.41,4.4,4.37,4.13,4.04,3.99,3.89,3.74,3.57,3.49,3.41,3.24,3.13,3.1,3.11,3.11,3.06,4.53,4.19,3.77,3.54,4.51,4.27,3.14,2.91,3.65,3.5,3.38,3.21,3.18,3.05,3.01,2.89,2.92,2.76,2.67,2.55,2.44,2.46,2.34,2.26,2.09,2.05,2.17,2.05,2.02,1.94,1.89,2.66,2.35,2.25,2.28,2.22,2.69,2.43,2.38,2.39,1.82,1.72,1.43,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,-4.52,--,-0.79,--,-3.13,--,1.62,-2.1,-1.98,0.48,0.03,-1.7,-0.77,3.16,2.72,1.01,-0.42,2.78,1.43,0.72,-0.59,-0.03,-0.38,-0.43,-1.13,1.63,0.37,-0.41,-1.71,4.19,0,0,0,4.18,0,0,0,0.62,0,0,0,1.28,0,0,0,1.78,0,0.24,--,0.72,-0.07,0.53,-0.34,0.75,--,0.03,--,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),1739457,1028582,418215,2143103,1496916,922390,346760,2081231,1469956,989843,414579,1916535,1353437,848736,360662,1892492,1363254,844844,386274,1615614,1162329,719216,307225,1177107,796028,455506,183102,1238973,973283,650730,258661,1244166,929165,594217,267451,960759,679786,412432,172995,771715,549042,231830,101301,272938,193065,118762,55657,259976,178827,111463,54811,211134,138322,71501,28155,118759,47796,86314,30429,54772,18458,48194,18060,45651,15922,36535,17328,47816,17746,48676,27187,42473,195,
主营业务利润(万元),260735,145312,51071,280952,169185,100577,34094,244153,149184,95945,37130,225257,143387,87044,33181,215025,138913,87971,40241,198514,134278,80099,33580,142747,85371,47345,17518,128703,95835,65237,29429,154790,107230,67423,--,115639,81315,53114,21993,97089,67833,30657,12263,41534,29425,18331,8058,44010,32160,21328,9738,36298,22080,11888,4443,19646,7667,16378,6674,12544,4232,13602,5441,3762,1122,3067,2626,2701,1401,1751,978,515,266,
营业利润(万元),64747,30746,9658,46305,25544,14832,-455,38361,16972,7647,37,35012,28617,14014,3565,51146,33219,24370,10946,54037,38700,21524,8702,33943,16705,7028,-1182,27003,29557,23605,10279,54041,31930,18671,8279,35675,26043,16204,6032,24505,18554,9232,3304,11779,8691,6251,2664,15480,10690,6864,3480,12219,7295,4767,1155,3623,1258,3846,1214,2853,1342,5023,1553,4528,0,3723,0,3365,0,0,1066,827,427,
投资收益(万元),4947,3871,1531,5470,3675,3006,1265,5936,2687,1783,108,2697,1009,613,100,4615,2222,1500,1149,1618,1026,495,143,791,528,266,-4,1991,1621,1549,192,1206,822,443,178,593,-174,-256,292,342,136,1499,360,1926,852,-315,162,1501,802,401,192,2814,2140,1378,218,2545,2327,1960,503,1897,1232,1203,422,946,573,634,175,1961,95,575,109,523,0,
营业外收支净额(万元),-3291,2414,432,12338,5990,2590,1801,15075,6606,6380,2046,17527,8306,991,307,6758,2052,1305,288,2947,900,748,246,2590,1818,596,112,9161,--,--,--,--,--,--,--,-423,0,0,-17,57,0,0,0,115,0,0,0,841,-27,0,-8,25,28,-12,0,0,0,0,0,-74,0,0,0,0,-61,0,0,0,0,-229,0,0,--,
利润总额(万元),61456,33159,10089,58643,31534,17422,1346,53436,23578,14027,2083,52539,36923,15005,3872,57904,35271,25675,11234,56984,39601,22273,8949,36532,18523,7624,-1069,36164,35810,29615,15561,57395,34485,20375,8650,36922,26148,16059,6324,25672,18870,10810,3700,13984,9542,5978,2864,17866,11468,7279,3666,15084,9485,6146,1358,7044,4736,6265,2207,5497,3036,7717,2110,2075,1704,4583,2956,5482,1914,2612,1158,1330,386,
净利润(万元),26915,14837,3941,24854,13511,7958,1357,22962,10621,6339,1241,21092,14241,5946,1429,25910,15425,11280,4631,23466,17173,9472,3777,15062,7727,2976,-739,19653,19581,17295,10101,27291,16039,9281,3897,15298,10678,6183,2501,10310,7598,4751,1630,7560,5143,3190,1386,8617,6014,4126,2010,8724,5767,3840,666,4439,3746,3675,1538,3175,1988,4547,862,393,524,1267,1215,3368,1075,2010,948,1218,346,
