报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2005-12-31,
基本每股收益(元),-0.01,-0.03,-0.04,-0.1,-0.02,0,0.01,0.19,0.17,0.12,0.06,0.29,0.21,0.13,0.07,0.4,0.3,0.21,0.1,0.37,0.27,0.18,0.08,0.26,0.18,0.2,0.09,0.33,0.25,0.19,0.1,0.36,0.28,0.2,0.09,0.27,0.23,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,2.8,2.71,2.76,2.68,2.59,2.5,2.38,2.29,2.18,2.09,2.11,2.03,1.95,3.05,3.06,2.97,2.89,2.82,1.21,1.2,0,--,0,1.06,0.99,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.02,0.06,-0.02,0.23,0.18,0.01,-0.02,0.31,0.18,0.12,0.04,0.41,0.33,0.31,0.09,0.16,-0.07,-0.12,-0.2,0.46,0,0.16,0.06,0.18,0.37,
主营业务收入(万元),74845,47701,22588,106279,78148,51106,26860,113560,84946,54712,25696,105641,78856,49970,25556,92945,65456,42155,19407,71404,51258,32711,16590,58569,43561,28777,14729,57375,42987,28090,12622,47475,35401,22780,11427,37144,30690,
主营业务利润(万元),11107,6738,2543,13259,10290,6670,3494,21576,17136,10863,5049,22043,16642,10294,5504,22299,15335,10031,4330,18215,13473,8851,4376,14309,10417,6952,3366,11750,8663,6020,2888,10643,7965,5221,2432,7929,6594,
营业利润(万元),-343,-1116,-1420,-4564,-1153,-230,329,6246,5881,3574,1664,7406,5845,3375,2216,10014,7761,5347,2252,9923,7525,4965,2275,6924,4828,3255,1503,4707,4024,2885,1482,4580,4086,2808,1283,3433,2851,
投资收益(万元),68,72,46,383,380,254,155,261,57,55,0,2,-3,0,-10,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,--,0,3,--,
营业外收支净额(万元),922,363,88,434,667,514,137,685,404,256,150,1132,373,326,2,1708,944,755,588,903,624,556,55,324,354,121,-11,--,--,--,--,--,--,--,--,124,145,
利润总额(万元),579,-753,-1332,-4130,-486,284,466,6931,6285,3829,1815,8538,6217,3700,2218,11722,8706,6102,2840,10827,8149,5521,2330,7249,5182,3376,1492,5182,3995,2882,1463,4684,4087,2805,1285,3557,2996,
净利润(万元),-269,-1257,-1376,-3636,-655,141,390,6107,5524,3377,1571,7532,5497,3309,1922,10275,7714,5404,2489,9670,6988,4655,1989,6783,4751,3209,1421,4735,3506,2393,1213,4405,3441,2374,1077,3276,2742,
净利润(扣除非经常性损益后)(万元),-1232,-1681,-1488,-2831,-1700,-626,119,5352,5195,3159,1443,6566,--,3032,--,8620,--,4623,--,8770,--,4183,--,6325,0,2935,0,4332,0,2395,1232,0,0,2372,1060,--,--,
经营活动产生的现金流量净额(万元),9696,7579,2998,10229,3087,4355,2576,12647,9383,3313,1805,9517,619,1450,-544,5846,4522,200,-534,8047,4714,3205,1073,10477,8457,5041,1416,2583,-1101,-1878,-2401,5548,1663,1884,761,2147,4435,
现金及现金等价物净增加额(万元),-9504,-1010,386,-12391,-11833,-511,1490,18805,26220,46592,-4460,6282,3830,6362,2117,-4378,-2655,-3333,-2339,-2751,-3984,-4236,-2577,-8896,-5627,-6618,-3597,17409,19809,22423,-974,587,-1013,887,-684,-1215,2245,
总资产(万元),184923,184108,190352,195128,194349,205770,199912,202981,200739,206789,137270,138873,136878,130028,122508,113842,104904,95404,87782,80335,74043,69970,67906,65714,65737,63888,66638,69927,71003,70932,44971,43499,0,--,0,31607,21620,
流动资产(万元),66419,64393,69418,74780,84940,96304,94852,99216,123626,133434,68921,71932,70523,64858,61225,54542,57822,51145,45129,39492,37557,34339,33143,32895,35073,34334,37946,42588,45822,46614,21051,18507,--,--,--,16217,11831,
总负债(万元),36801,37121,43665,47117,43396,54083,46904,50360,48775,57021,58058,61238,61384,57455,48722,42731,36377,29252,24641,21326,17716,15976,13481,13278,15333,14704,17306,22016,24321,25364,30333,28993,--,--,--,18780,9666,
流动负债(万元),32826,32950,39328,42866,39201,49812,42324,45676,44464,52912,53913,57637,57881,53921,45914,39905,34298,28948,24181,20977,17357,15609,12806,12728,15033,14404,17006,21716,24021,25064,30033,28693,--,--,--,18396,9266,
股东权益不含少数股东权益(万元),143585,142596,142477,143853,146834,147630,148974,148584,148001,145854,75796,74225,72190,70002,71196,69274,66713,64403,61488,58999,56317,53984,54415,52426,50395,49175,49322,47901,46672,45559,14628,14416,0,--,0,12727,11822,
净资产收益率加权(%),-0.19,-0.88,-0.96,-2.49,-0.44,0.09,0.26,4.97,4.81,3.42,2.09,10.5,7.53,4.66,2.74,16.02,12.27,8.76,4.13,17.44,12.81,8.58,3.72,13.5,0,6.52,0,14.22,0,12.02,0,29.31,0,--,0,24.11,24.85,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
