报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1994-12-31,1993-12-31,
基本每股收益(元),0.3,0.16,0.08,0.33,0.22,0.15,0.23,0.51,0.32,0.2,0.16,0.37,0.27,0.11,0.05,0.03,-0.01,-0.03,-0.02,0,-0.04,-0.03,-0.02,-0.08,-0.03,-0.01,0,0.01,0.01,0.01,0.01,0.03,0.01,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,0.91,0.71,0.66,0.61,0.57,0.55,0.56,0.58,0.53,0.54,0.55,0.57,0.62,0.64,0.65,0.65,0.65,0.65,0.65,0.64,0.59,0.58,0.58,0.52,0.49,0.56,0.62,0.69,1.57,1.65,1.65,1.64,1.58,1.57,1.57,1.57,1.53,1.52,1.52,1.51,1.45,1.44,1.47,1.43,1.46,1.42,1.19,1.13,1.05,1.04,1.21,1.65,2.41,2.45,2.4,2.12,1.7,1.51,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.86,-0.13,-0.08,-0.01,-0.03,-0.02,-0.01,0.03,0.01,-0.01,-0,-0.03,-0.03,-0.03,-0.03,0.01,-0.03,-0.02,-0.03,0.03,0,0.01,0,-0.09,0,0,0,-0.04,0,0,--,-0.17,0,0,--,-0.45,0,0,0,-0.06,--,-0,--,-0.22,-0.07,-0.5,0.61,-0.03,0.01,-0.08,-0.03,--,--,--,--,--,--,--,
主营业务收入(万元),230719,144660,59795,214340,118749,90997,57740,93190,53758,25504,19130,77894,57859,36136,20776,10443,6263,2682,1083,7835,5396,2928,1357,6204,5065,3411,2584,20522,17574,12534,6454,22814,16687,11075,5987,6031,4586,3117,1819,7874,6460,4903,2506,11293,7923,4930,2710,8090,5977,3733,1583,5362,3929,2380,1086,6239,3564,4492,1697,572,198,3892,2431,56223,29962,53093,19817,52315,44327,25494,
主营业务利润(万元),97282,61950,25235,93755,55601,46185,30759,51054,27036,14244,12459,38793,27606,15526,8376,3408,1336,-325,-120,193,-144,-403,-251,-208,258,439,426,2866,2369,1593,831,3055,2206,1386,--,1778,1715,1203,693,2102,1740,1278,707,3096,1990,1286,719,2222,1663,1134,482,2172,1583,984,495,2438,1463,1778,744,-300,19,-3511,-1958,-30247,5499,12059,7705,20299,--,--,
营业利润(万元),50451,33276,12685,64406,39047,35337,25108,39891,20780,8821,10166,30298,22781,12116,6674,1487,-215,-998,-671,-914,-1481,-1193,-649,-3242,-1219,-524,15,518,493,429,262,1884,357,146,17,-1395,-1687,-919,-20,-3204,-490,1,-276,-1312,-757,-535,-215,-1159,-1145,-966,-214,128,-865,-502,--,-655,40,-4684,275,-9015,-6724,-19286,-12989,-30269,0,12052,7724,20329,--,--,
投资收益(万元),-20,-3,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,-8473,-7551,-5224,-3655,-41094,-3244,-215,360,3713,1440,586,342,3800,2293,1427,869,3609,1665,524,277,5886,6168,14159,2434,3288,1987,-7760,-6919,-3180,0,0,0,0,--,--,
营业外收支净额(万元),48805,20781,14285,44114,41194,18080,200,14848,12236,10758,2358,2363,553,30,1,-3,-5,-7,-1,1508,2,3,--,2,-0,-0,-0,-6,--,-0,--,--,--,-33,--,340,0,0,0,-2,0,0,8,48,0,0,--,-43,0,0,0,-217,170,157,58,-99,0,530,0,11416,0,--,0,0,125,0,--,--,--,--,
利润总额(万元),99256,54057,26970,108520,80240,53417,25307,54738,33016,19579,12524,32661,23334,12146,6674,1483,-221,-1005,-672,595,-1479,-1190,-649,-3240,-1219,-524,15,512,484,429,261,1847,319,113,16,-9529,-9257,-6149,-3676,-44300,-3645,-125,93,2449,710,72,127,2598,1102,416,638,3520,971,179,93,5133,6149,10005,2715,5689,1396,-25816,-18708,-38105,-318,12015,7724,20286,--,--,
净利润(万元),78957,43318,21116,88063,60432,40754,20765,36930,21484,11397,6188,14266,10228,4118,1904,1185,-228,-985,-658,152,-1448,-1159,-631,-3244,-1233,-543,33,414,377,317,279,1034,365,141,24,-7797,-7609,-5031,-2917,-36353,-2848,50,115,2836,701,131,160,2207,916,313,503,2920,813,141,36,3939,5196,8396,2328,3713,396,-23681,-17181,-33393,-1161,8247,6666,17243,11731,1615,
