报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1992-12-31,
基本每股收益(元),0.1,0.06,0.03,0.1,0.12,0.07,0.03,0.14,0.11,0.06,0.03,0.12,0.16,0.11,0.04,0.2,0.15,0.1,0.04,0.18,0.13,0.1,0.04,0.17,0.12,0.07,0.03,0.07,0.05,0.03,0.02,0.03,0.03,0.02,0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,1.86,1.8,1.78,1.74,1.69,1.64,1.93,1.89,1.83,1.8,1.8,1.76,1.57,1.52,1.48,1.45,1.41,1.39,1.38,1.36,1.35,1.34,1.34,1.21,1.19,1.19,1.19,1.2,1.22,1.21,1.18,1.18,1.18,1.17,1.17,1.17,1.15,1.14,1.15,1.15,1.14,1.11,1.1,1.14,1.35,1.35,1.57,1.56,1.62,1.57,2.43,2.05,1.6,2.73,2.93,2.84,3.24,2.89,3.31,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.2,0.11,-0.06,0.24,0.09,0.13,0.06,0.2,0.09,0.01,-0.01,0.1,-0.05,0.03,0.03,0.18,0.1,0.07,0,0.12,0.13,0.05,0.04,-0.04,0,--,0,0.14,0,0,0,0.2,0,0,0,0.17,0,0,0,0.38,0,0.2,--,0.27,0.15,0.26,-0.13,0.15,--,0.35,0.08,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),65971,40751,15581,95195,66725,42908,18487,103011,71754,42760,19400,105685,80249,52628,22064,108516,73786,42375,19826,82009,57908,36491,16125,72767,49976,30122,10942,54520,39507,24898,12859,63217,48467,33035,16069,180883,126205,80203,34288,208049,144249,91273,39956,129453,62018,15568,5928,11068,12509,476,183,4259,3206,2475,1086,14316,79019,179663,78631,254254,109024,279781,132233,188295,79747,168304,58171,86279,34483,48269,18132,30128,6380,
主营业务利润(万元),19369,12180,4754,30635,22445,14848,6909,40984,25946,14244,6085,41296,31852,21983,9275,49424,33055,18467,8139,34422,24592,15492,6303,28488,20125,11442,3877,23178,14553,8648,4439,20370,14702,10328,5452,22118,15618,10112,3981,21308,15034,9872,4158,14873,7736,742,485,1471,1116,428,162,1378,1104,854,280,2628,13964,22490,12601,33853,12508,50257,29144,1625,5111,13920,7866,7585,3446,5775,3092,5663,438,
营业利润(万元),11263,6806,3109,12122,13613,8065,3734,20757,15574,8006,3234,17268,17765,11698,4242,26912,19062,12414,5039,23990,17249,11734,4257,19099,12615,6843,2711,7745,5620,2901,1806,5116,4532,3023,2251,568,-855,-686,-1021,1373,755,695,121,1277,36,-282,79,148,280,-130,-34,-337,242,304,-57,-10081,629,-12116,601,1665,4324,14171,14652,5270,0,14062,0,8244,0,5979,0,5674,437,
投资收益(万元),9131,5848,2440,6908,8316,5190,3065,8399,5781,3113,1655,7553,7803,5123,1765,5671,4811,4458,2056,6717,5196,4707,1760,6614,4658,3036,1548,1148,746,1063,250,-795,-189,-436,338,884,289,202,84,246,169,65,-17,905,746,616,177,1155,-606,-615,183,1139,-743,-3091,-3118,-4339,-501,-246,-22,148,-6,203,2247,400,-366,1338,0,0,3,0,0,77,0,
营业外收支净额(万元),51,-38,24,440,462,408,337,46,-163,-122,0,-378,-277,127,-51,-554,118,102,61,491,206,234,84,88,87,36,1,412,--,--,--,118,--,--,2,-240,0,--,-0,-520,0,0,0,-1265,0,0,0,-27,-4,0,0,0,-647,305,0,-1118,0,-2274,0,-82,0,--,0,0,0,0,0,0,0,0,0,0,0,
利润总额(万元),11314,6768,3133,12562,14075,8473,4070,20804,15411,7884,3234,16890,17488,11825,4191,26358,19180,12516,5100,24482,17454,11968,4340,19187,12701,6879,2712,8157,5769,2963,1865,5234,4508,3030,2253,1212,-631,-498,-937,1099,748,636,91,916,773,323,247,1276,-330,-749,149,1357,-1126,-2482,-3182,-15512,456,-14143,686,3921,4696,28048,23390,16707,12765,25115,7855,8121,3554,5980,3328,5753,430,
净利润(万元),8486,5020,2628,7629,9237,5123,2571,10461,8456,4404,2035,8596,11507,7744,2654,14929,11079,7307,3036,13578,9782,7175,2856,12716,8636,4811,2139,5018,3895,1933,1265,2251,2096,1227,1145,1025,-608,-485,-943,964,717,580,63,813,648,205,175,1265,-363,-749,149,1256,-416,-2563,-3174,-15030,539,-13965,110,1539,3749,20072,19995,13083,10986,21900,6596,7057,3304,5583,3203,5370,430,
