报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1998-12-31,1997-12-31,1996-12-31,
净利润(扣除非经常性损益后)(万元),-1566,-6836,-9309,21547,29612,21608,9599,45083,41594,35343,--,85535,--,54262,--,101536,--,60235,--,116182,--,58935,--,123558,--,31303,0,96748,0,41035,--,2298,0,356,--,6059,0,4593,0,7469,0,3748,0,676,0,616,0,-1415,0,898,0,940,1771,1516,--,1263,1581,1323,1668,3531,0,0,--,
经营活动产生的现金流量净额(万元),-3930,-2762,-8973,54990,25782,13143,-1498,65509,31819,24754,4295,80749,50330,31835,9611,91275,65768,35125,4910,131631,80270,51888,27249,146509,80158,44233,21506,119998,71411,25470,1016,22767,7585,3667,253,16951,7854,5272,245,2514,-2802,-3621,-9909,10760,8260,5657,2827,6620,4477,9246,486,2313,0,-10191,--,9825,787,1058,8871,-5190,5772,0,--,
现金及现金等价物净增加额(万元),-18884,10072,-1711,-42805,-39056,-24271,-18314,-79376,-74255,-55061,-24462,89887,115030,16117,2710,14949,15525,-7913,465,60319,-13621,-29496,8924,27073,-1237,-711,6056,35815,40301,24084,2218,4254,2390,-878,-4256,946,5574,7916,5924,-6957,-6198,35,-7239,3599,6202,5174,7069,10215,9768,2693,6415,-17423,0,-13608,--,20250,8000,-29325,-9886,29679,2129,0,--,
总资产(万元),808788,831205,819770,786943,785470,775228,769082,755637,732648,728949,721180,705767,691091,571461,541366,519908,496999,479793,483986,463718,435460,395302,442635,387964,352931,339669,332802,326414,360324,348705,306141,284455,275314,269332,259097,252838,256948,253259,238639,220780,213636,212179,194340,183892,189557,179310,182765,166881,170506,168019,181647,163667,178310,173260,161586,156515,159949,143663,160430,172031,113148,94635,--,
流动资产(万元),344026,361433,346926,338352,359613,381368,385430,379791,396326,410932,440288,442987,487719,377416,358975,342439,331062,313491,314928,284812,268472,237468,273681,241606,225136,209605,202080,194739,228138,216576,173658,148011,144034,138489,131172,127745,135064,136499,127498,111728,116738,121386,110340,102986,109571,98875,103014,90468,93304,92265,--,0,0,--,99438,0,0,0,0,0,65169,56268,--,
总负债(万元),151068,168515,157289,130773,117626,123706,112167,107594,89948,95584,77965,86073,82494,102699,74580,79863,76001,78821,78944,77386,83694,78244,107964,101831,129398,157457,141146,145188,198298,223195,212905,197082,196635,190849,179273,175107,179055,176554,164386,147557,143271,144587,129011,119324,127201,117121,120899,104033,107046,104668,118208,100696,115680,110988,100167,95666,97124,80161,97069,109524,78287,64218,--,
流动负债(万元),134603,150300,137388,119185,99742,108717,102303,98794,81917,88132,69294,79472,63156,85883,67209,72695,67133,70061,68919,66541,72999,68691,85288,84956,100727,121739,122969,136712,191824,213577,193080,176553,174473,166812,165236,161173,172716,175231,153073,136514,132269,144154,128593,118906,124853,114792,118568,101700,103939,101578,--,0,0,--,94375,0,0,0,0,0,70506,58642,--,
股东权益不含少数股东权益(万元),655598,660682,660479,653825,665615,649281,654710,645813,641124,631711,641671,618644,607551,467818,465908,439089,420427,400443,404526,385721,351047,315804,333502,284913,222429,181071,190521,179945,161192,124813,92630,86909,78223,78012,79288,77105,77244,76023,73522,72466,70109,67203,64877,64031,61936,61728,61371,62470,62920,62777,62487,61910,61811,61463,60575,59994,62687,63375,63220,61980,34240,30293,--,
净资产收益率加权(%),2.88,2.04,-0.44,2.62,4.53,3.24,1.44,7.18,6.7,5.64,2.86,16.7,15.06,11.65,6.17,24.71,19.97,14.76,6.43,34.77,27.46,18.98,9.64,54.49,--,16.61,0,72.96,0,39.44,--,6.78,0,0.48,--,8.03,0,6.42,0,11.99,0,5.39,0,2.04,0,1.18,0,0.93,0,1.39,0,3.08,0,2.5,--,2.71,2.42,3.32,0,0,0,0,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
