报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-06-30,2006-12-31,2005-12-31,2004-12-31,
基本每股收益(元),-0.08,-0.06,0,0.03,0.02,0.01,0.01,-2.03,-1.5,-0.39,-0.05,0.01,-0.02,-0.02,-0.03,-0.04,0.14,0.08,0.08,0.35,0.26,0.16,0.06,0.15,0.11,0.06,0.02,0.18,0.22,0.16,0.06,0.49,0.16,--,0.47,0.18,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,3.88,3.88,3.86,3.89,4.08,4.01,5.98,5.9,4.16,4.06,4,3.94,3.9,3.85,3.86,3.84,3.88,3.81,3.83,1.66,1.34,2.25,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.42,0.34,0.06,-0.4,0.13,0.04,-0.06,0.28,0.29,0.03,--,0.4,0.24,0.19,0.22,0.03,-0.21,-0.18,-0.24,0.26,0.12,0.65,0.66,-0.02,
主营业务收入(万元),50257,33793,15181,77379,55070,36363,17293,80300,56851,38127,18055,82957,61689,40311,18233,94467,73820,48087,25322,94899,68353,43318,20772,62519,40688,25223,11330,64346,51084,32188,12742,62378,28304,51704,43587,29256,
主营业务利润(万元),5876,3761,1625,9492,6519,4280,1634,-3326,500,842,1956,11057,9790,5764,2051,12077,17177,10673,5697,21248,15261,9598,3919,11759,7684,4648,1783,11941,11210,7252,3093,14166,5242,9553,7424,4413,
营业利润(万元),-4031,-2898,-736,-2844,-2482,-1992,-1098,-80736,-59992,-20100,-3061,-3945,-1064,-1013,-1333,-2494,7569,4135,2811,10000,7784,4759,1905,4172,3046,1805,616,5178,6727,4565,1827,9142,3507,6163,5002,2078,
投资收益(万元),-33,-36,-21,-75,-59,-157,-10,-449,-165,-41,-9,560,-207,-151,-77,-107,74,62,--,208,--,0,--,--,--,--,--,--,--,--,--,0,--,74,0,--,
营业外收支净额(万元),305,298,898,4362,3191,2297,1262,-6281,-6126,102,44,4099,494,213,80,301,313,178,149,596,136,89,54,333,298,139,82,183,--,--,--,0,453,0,-50,-47,
利润总额(万元),-3726,-2601,163,1518,709,305,164,-87018,-66118,-19998,-3017,154,-570,-799,-1252,-2194,7882,4313,2960,10597,7920,4848,1959,4506,3343,1944,697,5361,6965,4819,1969,9725,3960,6170,4952,2030,
净利润(万元),-3635,-2552,127,1244,682,324,247,-87631,-65034,-17064,-2355,368,-730,-762,-1124,-1926,6260,3408,2366,8524,6177,3776,1528,3678,2586,1455,506,4358,5177,3592,1427,8535,2633,4828,3932,1519,
净利润(扣除非经常性损益后)(万元),-3952,-2811,-771,-3026,-2536,-1998,-829,-32167,-60463,-17150,-2396,-3155,--,-1034,--,-2218,--,3284,--,7985,--,3698,--,3370,--,1327,0,4181,0,3318,--,7924,--,0,--,--,
经营活动产生的现金流量净额(万元),6387,4329,3773,8330,10559,7817,1159,-9412,8633,6671,1320,23631,18214,14783,2501,-17243,5813,1585,-1844,8138,6911,716,-28,9612,5804,4589,5354,691,-5096,-4360,-5747,4708,2154,5478,5526,-165,
现金及现金等价物净增加额(万元),4791,3103,448,-17531,-16974,-16000,-17281,6741,-11186,-5127,-7184,6621,-3375,15576,1945,-53373,-56530,-26520,-27055,43916,-6831,-10899,-6346,8084,2624,566,17987,4098,29571,14299,44579,-466,1515,3056,637,-610,
总资产(万元),115634,119467,119406,126490,129520,115406,138071,173732,205142,254135,265490,267508,265387,268228,255517,246656,261492,277439,248463,246230,175590,162400,157673,149768,134472,134117,147475,129820,143238,116286,140952,85172,72161,53513,32571,23380,
流动资产(万元),73250,75812,40903,46934,50390,64088,53553,69351,95561,98131,100968,98524,105232,111831,101538,97036,104134,128248,108425,124766,59181,51538,51005,53771,47705,49237,63875,50460,69186,50831,84104,30568,26532,22867,18174,14260,
总负债(万元),33988,36731,33981,41214,44884,31168,53952,89789,98507,99426,95826,95378,94119,97157,85527,75551,81844,100796,72942,73203,72174,61715,58519,52261,37966,38808,52017,34968,46249,20973,45518,52384,45465,32445,17047,11985,
流动负债(万元),33138,35881,33981,40364,43017,29301,51085,85588,94393,95312,91873,91501,88589,91552,80809,71072,77740,96647,69999,70412,68912,58425,55948,49662,35340,36155,49418,32342,44963,20132,31307,30863,25488,17517,17022,11960,
股东权益不含少数股东权益(万元),78889,79972,82651,82524,82033,81675,81598,81351,103948,151918,166613,168982,167926,167894,166920,168043,176260,173409,172366,170001,100668,98164,96744,95216,94272,93142,93402,92896,93857,92272,92525,30001,24254,19021,14367,10569,
净资产收益率加权(%),-4.5,-3.14,0.15,1.52,0.83,0.4,0.29,-70.01,-47.11,-10.63,-1.4,0.22,-0.43,-0.45,-0.67,-1.14,3.62,1.99,1.36,8.14,6.3,3.9,1.58,3.91,--,1.56,0,5.01,0,4.77,--,34.41,14.21,28.77,31.37,15.45,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
