报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),0.51,0.4,0.13,1.44,1.23,0.75,0.15,1.24,0.9,0.88,
每股净资产(元),5.97,5.85,8.81,8.68,--,5.64,--,5.21,4.22,3.32,
每股经营活动产生的现金流量净额(元),-1.19,-0.89,-0.84,0.74,--,-0.07,-0.65,-0,0.33,-0.35,
主营业务收入(万元),41526,24286,7069,44679,33884,21067,6016,31927,21834,18628,
主营业务利润(万元),16975,10310,3065,19772,15244,9518,2762,14325,10273,9081,
营业利润(万元),5914,4581,981,8233,6968,4293,849,6357,4901,4584,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,
营业外收支净额(万元),20,32,26,86,76,6,5,628,252,261,
利润总额(万元),5934,4613,1007,8319,7044,4298,854,6985,5153,4845,
净利润(万元),4991,3882,851,7228,5976,3648,707,6024,4412,4141,
净利润(扣除非经常性损益后)(万元),--,3855,--,7155,5913,3644,--,5493,4199,3919,
经营活动产生的现金流量净额(万元),-11571,-8644,-5437,4803,1996,-340,-3174,-16,1632,-1724,
现金及现金等价物净增加额(万元),-23099,-22844,-13951,27544,299,-372,-3915,-679,-787,4833,
总资产(万元),88320,78434,70783,81541,55596,52968,--,43764,30040,24082,
流动资产(万元),70093,60305,56500,67485,42150,39663,--,31730,22508,18103,
总负债(万元),29246,20464,13489,25098,25785,25485,--,18369,9450,7904,
流动负债(万元),25619,17035,9093,21101,22736,23006,--,16236,7933,6070,
股东权益不含少数股东权益(万元),58184,57075,57294,56443,29811,27483,--,25395,20590,16178,
净资产收益率加权(%),8.68,6.71,1.5,24.13,21.86,13.8,2.75,26.43,24,39.03,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
