报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1995-12-31,1994-12-31,
基本每股收益(元),0.05,0.04,0.02,0.1,0.05,0.04,0.02,0.49,0.55,0.52,0.52,0.08,0.08,0.04,0.02,0.14,0.1,0.05,0.01,0.06,0.08,0.06,0.03,0.11,0.08,0.04,0.02,0.08,0.07,0.04,0.02,0.06,0.06,0.04,0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,2.4,2.38,2.37,2.35,2.31,2.27,2.23,2.22,2.15,2.14,2.11,2.08,2.06,2.03,2.01,1.99,1.98,1.95,1.93,1.91,1.91,1.89,1.87,1.85,2.79,2.76,2.74,2.71,2.69,2.65,2.61,2.57,2.54,2.49,2.41,2.36,2.33,2.28,2.22,2.17,2.13,2.08,2.03,1.99,1.9,1.85,1.82,2.07,1.92,2.84,2.53,2.44,2.36,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.59,0.51,0.07,1.01,1.33,0.84,0.67,-0.04,0.55,0.42,0.12,0.79,0.49,0.3,0,0.59,0.48,0.06,0,0.34,0.04,0.1,0.05,0.01,0,0,0,0.21,0,0,0,0.56,0,0,0,--,0,0,0,0.43,0,0.51,--,0.14,0.01,-0.07,0.06,0.51,0.18,0.57,0.08,--,--,--,--,--,
主营业务收入(万元),29933,19702,10226,39898,29749,18718,9294,45017,33631,21755,12334,47519,37146,23082,11989,44100,32820,21269,10198,41551,31602,19717,10272,36375,28019,17472,8929,28217,21021,12913,6365,24451,18606,11392,5184,19050,14540,8526,4018,22671,18179,12363,5906,18598,14073,9161,4115,16199,12931,7965,3760,16006,11583,6764,3766,13452,6338,11011,5156,11909,5971,5292,2233,5042,2098,1625,1186,892,
主营业务利润(万元),7920,5290,2472,11196,8317,5312,2570,13581,10197,6847,3892,13307,10883,6465,3438,12176,9541,6162,2832,12928,10481,7376,4051,12893,9834,5911,2781,9704,7344,4534,2257,8460,6910,4313,--,7178,5599,3223,1490,8499,6810,4183,2192,8173,6451,4403,1884,6864,5867,3556,1682,6235,4723,2890,1157,5380,2519,4535,2304,6197,3335,2639,1138,1965,1148,--,--,--,
营业利润(万元),5000,3700,1953,7235,5260,3621,2030,19771,18469,16694,15357,7154,6347,3774,2058,8093,6396,3920,1605,6198,6003,4511,2476,6829,5361,3099,1453,4336,4328,2649,1274,4170,4039,2489,1110,3731,3181,1853,873,5163,4446,2891,1649,5021,4438,3011,1113,3866,3749,2241,992,4042,3488,2307,707,3227,1474,2276,1491,5010,2892,2556,745,2203,0,--,--,--,
投资收益(万元),-929,-600,-327,-1279,-738,-514,-266,11736,12271,12499,12612,-1101,-715,-506,-302,-239,99,-178,-230,-1052,-448,-180,-243,-515,-292,-293,-183,-266,--,--,--,--,--,0,0,-223,0,0,0,0,0,0,0,-2,-2,0,0,-10,1,1,1,-178,-9,-19,0,-14,2,825,15,0,0,0,0,0,0,--,--,--,
营业外收支净额(万元),7,5,3,1479,-8,-3,-6,815,948,5,3,1273,16,8,-3,1644,602,18,13,805,736,133,106,257,222,192,112,1258,--,-1,--,--,--,--,--,-5,0,0,0,-5,0,0,0,-26,0,0,0,-16,0,-6,0,3,1,1,0,-4,-5,26,0,97,0,--,0,0,-1,--,--,--,
利润总额(万元),5007,3705,1956,8714,5252,3617,2024,20586,19417,16699,15360,8427,6363,3782,2055,9737,6999,3937,1618,7003,6738,4644,2581,7086,5583,3291,1565,5594,4187,2648,1273,4638,4037,2487,1110,3888,3177,1853,873,5638,4441,2891,1649,5118,4410,2994,1104,4226,3810,2237,992,4104,3524,2332,708,3452,1570,3262,1697,5632,3293,3125,734,2202,1295,--,--,--,
净利润(万元),1444,1157,658,2571,1357,988,621,12968,14555,13845,13669,2236,1968,946,504,3738,2638,1321,441,1510,2121,1552,801,2841,2122,1155,564,2125,1742,1106,540,1470,1642,989,435,1329,1361,819,406,2544,2194,1497,758,3528,3172,2325,917,3799,3267,1919,805,3655,2940,1953,588,3158,1455,2776,1454,4823,2835,2656,624,1872,1100,1522,293,150,
