报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-03-31,1997-12-31,1996-12-31,1995-12-31,
基本每股收益(元),0.5,0.43,0.34,0.71,0.59,0.56,0.41,0.45,0.36,0.33,0.24,0.29,0.25,0.25,0.19,0.7,0.66,0.63,0.22,0.61,0.53,0.36,0.23,0.37,0.3,0.18,0.11,0.5,0.41,0.28,0.21,0.36,0.25,0.15,0.1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,6.56,6.56,6.7,6.51,6.47,6.43,6.27,6.06,5.98,5.81,5.78,5.47,5.4,5.28,5.31,5.2,5.11,4.97,5,4.84,4.74,3.88,3.89,3.81,3.76,3.78,3.74,3.67,3.63,3.58,4.29,4.18,4.13,4.07,3.8,3.83,3.75,3.69,3.61,3.55,3.63,3.57,3.51,3.46,3.48,3.04,3.08,2.91,2.74,2.65,1.64,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.41,-0.63,-0.06,0.06,--,0.15,-1.83,1.48,2.41,1.99,0.55,0.31,-0.02,-0.86,-0.11,-1.01,-1.56,-2.36,-1.23,0.15,0.65,0.9,0.06,-0.34,0,0,0,0.19,0,0,0,0.33,0,0,0,0.43,0,0,0,0.04,--,-0.03,--,0.04,-0.01,0.18,-0.47,0.29,--,0.12,--,--,--,--,
主营业务收入(万元),753146,574453,323436,948066,714206,580156,320648,907236,656056,478804,259989,834195,639267,454107,248749,758021,560676,369862,200221,626840,489683,341652,197062,608711,452898,288369,148958,517552,414022,293135,159789,452113,340850,222011,102522,320966,232733,154712,79772,290771,214701,141190,74803,217128,158842,97203,47255,132461,97005,62200,30813,103769,73498,48877,21347,77408,39656,67713,33365,63631,33603,73353,25972,89937,89641,72769,
主营业务利润(万元),198149,155421,103390,217446,177486,140935,87244,197262,157548,117623,73035,169281,126625,90866,49695,159568,123535,83325,46095,128462,105380,76338,46112,102669,79544,53378,30509,89990,67979,46937,26495,68975,52096,31843,--,49767,38557,25420,13041,46391,35065,22753,12392,39115,28028,17403,8419,28458,20326,13078,6357,23588,15991,10804,4900,16003,6622,13495,6837,12965,6873,17526,4028,17973,12130,2971,
营业利润(万元),43431,37033,27051,53806,42489,35618,24831,30323,23897,20355,14019,20500,18139,16723,11307,37802,34456,31812,12142,34024,31520,21572,13410,24499,18825,11887,6558,30481,23806,15865,10827,21650,14950,9281,4997,12865,10351,5747,3550,11181,8602,5751,3538,10730,5887,3692,1909,7775,5396,3696,1486,5727,3718,2481,1248,4974,2432,6174,4086,6823,2304,11475,4065,9025,12131,2999,
投资收益(万元),174,174,--,288,298,30,--,655,258,154,30,502,245,99,19,15503,15319,15318,151,--,62,62,62,121,1,1,1,2867,2827,2827,2826,26,26,26,0,-61,-30,-42,-31,7,26,-23,-53,-76,-39,12,-10,-66,-31,-7,-22,205,229,261,-17,286,-31,120,187,0,0,0,--,0,--,--,
营业外收支净额(万元),-298,-353,-352,-284,-101,-65,-40,-319,-204,-66,-27,6,-14,-11,-8,-335,-179,-190,-58,707,-81,-43,-23,12,-101,-72,470,158,-246,--,--,-182,--,--,--,-831,0,0,0,-155,0,0,-126,29,0,0,0,-99,154,123,57,0,324,303,0,306,0,-55,0,298,0,--,--,--,93,--,
利润总额(万元),43132,36680,26699,53522,42388,35553,24791,30004,23692,20289,13992,20506,18125,16712,11299,37467,34277,31623,12084,34732,31439,21529,13387,24511,18724,11815,7028,30638,23560,15693,10822,21467,14755,8842,4847,11973,9972,5565,3432,11053,8443,5595,3359,10813,7323,4777,2425,9519,6976,4814,2184,7945,5664,3914,1723,7800,3911,8517,5319,9594,3003,13737,4363,10279,12224,11192,
净利润(万元),28795,24739,19203,35943,28243,24620,18081,19765,15895,14514,10351,12582,11061,10936,8239,30684,28943,27415,9472,26535,23214,15840,10091,16061,13098,7799,4848,22105,17983,12186,9026,14724,9995,5882,4120,9617,7975,4689,2911,8889,6588,4430,2550,9075,6014,3964,1979,8307,5998,4091,1853,7416,5255,3588,1603,7340,3535,7649,4558,7720,2362,8839,2813,6576,8125,6662,
