报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-06-30,2001-12-31,2000-12-31,
基本每股收益(元),0.16,0.13,0.05,0.18,0.15,0.06,0,0.01,0.01,0.02,0,0.01,0.01,0.03,0,0.08,0.12,0.1,0.05,0.27,0.23,0.14,0.05,0.03,0,-0.03,-0.07,0.12,0.12,0.08,0.07,0.39,0.28,0.14,0.04,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,2.84,--,2.84,2.85,2.83,2.83,2.87,2.85,2.85,2.81,2.34,2.26,2.29,2.23,2.2,2.17,2.13,2.2,2.2,2.16,4.33,4.26,4.14,4.01,3.93,2.77,2.71,2.58,2.55,2.52,2.52,2.42,2.41,2.38,2.37,2.3,3.64,3.59,3.47,3.39,0,1.78,0,1.41,1.04,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.11,--,0.57,0.48,0.22,0.57,0.58,0.42,0.15,0.49,0.76,0.6,0.24,0.29,0.37,0.23,0,1.03,0.84,0.61,0.53,1.73,1.66,1.45,0.66,1.93,0,--,0,0.66,0,0,0,1.64,0,0,0,1.07,0,0.34,0,0,0,--,--,
主营业务收入(万元),655104,341199,160445,642827,470635,294481,130947,510206,382678,248726,112373,443616,319405,204897,88076,376243,293895,197663,94800,361624,264496,163947,74824,236970,164317,95628,35747,238386,190113,125882,57932,231574,164837,101438,44269,195460,141004,83863,38066,147476,106185,65400,26834,118495,85797,53215,22272,89401,63621,40269,18224,67872,28666,57548,42776,
主营业务利润(万元),131211,75682,35796,135142,94820,60581,25134,100374,75824,49830,22780,62433,48719,31807,9683,66530,58653,39892,20096,87960,64420,41524,17956,46255,31593,16614,3593,47477,41038,27968,13212,55834,36468,21985,--,42857,29293,15866,7467,30531,21070,12375,5224,24104,17586,10283,4265,18375,12749,7947,3744,16692,7977,12486,9576,
营业利润(万元),12124,15037,6816,21919,18186,7973,1150,2680,4242,3920,704,-15026,-5444,-3031,-6015,684,13972,11721,5253,25346,22047,13643,4993,4083,1516,-2062,-5007,9369,11875,7778,3352,21294,14690,7082,1926,15395,10251,4796,1508,9421,6719,3597,1104,7074,6541,3499,1272,6633,4236,2068,1179,7442,3857,7131,5354,
投资收益(万元),2002,-434,39,155,-108,192,-23,-3961,-214,-249,45,219,55,55,--,2126,1646,1645,--,-14,112,110,--,-74,81,63,55,34,84,83,63,1,--,0,0,-1499,-94,-77,0,-825,1,0,0,5,5,5,0,6,6,6,3,-0,0,1,43,
营业外收支净额(万元),3760,2487,1042,3872,2422,1426,808,5171,1375,1135,566,21088,9563,7352,6890,9647,402,164,216,1768,-9,27,180,103,-306,-97,-101,2101,--,-149,20,-39,--,--,--,-164,0,--,0,-80,0,0,0,-100,0,0,0,-68,-68,-10,0,0,0,-137,-369,
利润总额(万元),15884,17524,7858,25791,20609,9399,1959,7851,5617,5055,1270,6062,4119,4321,875,10331,14374,11885,5469,27114,22037,13669,5173,4185,1209,-2159,-5107,11470,11687,7629,3373,21255,14631,7009,1890,13732,10094,4662,1489,8516,6632,3528,1012,7019,6530,3505,1304,6607,4210,2099,1183,7387,3819,7004,5028,
净利润(万元),15380,12365,5208,15667,12690,4916,136,1112,1058,2037,114,1041,1040,2179,110,6732,10029,8470,3959,20771,16911,10458,3952,2319,110,-2586,-5136,9309,8746,5803,2410,14144,9975,4872,1313,9025,7261,3519,993,5486,4794,2701,713,4882,4662,2615,851,4371,2858,1450,804,4832,2441,4623,3390,
