报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
基本每股收益(元),0.2,0.14,0.06,0.34,0.19,0.12,0.03,0.23,0.14,0.09,0.03,0.32,0.13,0.1,0.02,0.47,0.19,0.15,0.06,0.67,0.19,0.53,1.53,2.74,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,3.86,3.83,5.76,5.74,5.47,5.43,8.2,2.77,2.29,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.26,-0.2,-0.4,-0.04,-0.39,-0.29,-0.4,0.54,0.41,0.44,-0.11,0.33,
主营业务收入(万元),96234,70803,32396,138142,91884,62862,23631,95138,58548,43276,17169,51002,26672,19595,5209,40397,22100,15108,4701,29639,11200,23584,17840,15172,
主营业务利润(万元),27833,20668,9650,41067,23316,14871,5074,25873,16297,12058,4031,20215,10239,7350,2055,17192,9277,6683,2227,13433,5020,10534,7797,5605,
营业利润(万元),13421,9537,3752,21163,11895,7342,1886,7135,6267,5802,1510,11060,4390,3459,531,10352,4287,3286,877,7532,2209,5898,4624,2746,
投资收益(万元),359,35,-10,-430,-157,-129,-100,37,-26,-8,--,-40,--,--,--,--,--,--,--,0,--,--,--,--,
营业外收支净额(万元),216,142,109,339,146,123,28,7012,2233,107,5,316,335,219,118,51,22,95,-3,242,58,88,28,-1,
利润总额(万元),13638,9679,3861,21502,12040,7465,1915,14147,8500,5909,1515,11376,4725,3678,649,10403,4309,3382,874,7774,2267,5987,4651,2745,
净利润(万元),10114,6905,2657,15572,8526,5471,1166,10298,6357,4201,804,9573,3990,3120,502,9189,3692,2933,769,6687,1935,5316,4253,2469,
净利润(扣除非经常性损益后)(万元),9964,6819,2588,15300,8414,5377,1143,7648,4189,4110,800,9305,--,2934,--,9152,--,2851,--,6512,1886,5238,3308,1788,
经营活动产生的现金流量净额(万元),-8907,-10838,-2487,10626,4082,-794,-7313,-4542,-14342,-12425,-10174,8210,-7976,-6138,-8084,-781,-7984,-5794,-5415,5402,4132,4425,-1134,3261,
现金及现金等价物净增加额(万元),-690,-1692,15747,1815,1500,-3934,-8203,-25714,-28419,-27135,-12316,-11485,-20986,-15216,-9821,56303,49222,56557,77476,4581,4625,472,2469,2928,
总资产(万元),303478,290743,295069,275009,230245,203523,182759,187113,180005,155249,160373,157308,134049,134268,129430,133009,122046,119994,127608,46640,40293,35401,25703,15194,
流动资产(万元),168252,156764,161695,141425,149985,126188,105826,110599,102797,94853,104423,104581,104093,104889,103424,109031,101156,109274,118081,37187,32050,27727,25055,14708,
总负债(万元),98859,78520,84318,123983,86198,63649,44895,50811,49015,27115,34470,33973,16945,17970,12705,16845,11271,9950,16970,18982,17426,14491,10008,7755,
流动负债(万元),96833,77037,83283,122814,86098,63649,44895,50811,49045,27144,34470,33973,16945,17970,12705,16845,11271,9950,16970,18982,17426,14491,10008,7755,
股东权益不含少数股东权益(万元),201426,205739,204243,144092,137253,134215,132224,130928,127167,125207,123377,122593,117104,116298,116725,116164,110775,110045,110638,27658,22866,20911,15695,7440,
净资产收益率加权(%),5.4,3.92,1.83,11.32,6.34,4.09,0.89,8.12,5.08,3.38,0.65,8.03,3.42,2.66,0.43,9.25,3.99,3.5,1.38,27.57,8.84,28.97,41.17,38.91,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
