报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1992-12-31,1991-12-31,1990-12-31,
基本每股收益(元),-0.11,-0.08,-0.05,-0.59,-0.06,-0.04,0.04,0.1,0.14,0.12,0.06,0.26,0.14,0.13,0.07,0.46,0.11,0.11,0.06,0.36,-0.02,0.02,-0.05,0.03,-0.04,0,-0.04,0.04,0.11,0.14,0.03,1.78,1.3,1.29,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,3.26,--,3.19,3.4,3.34,3.27,2.92,2.91,2.86,2.81,2.43,2.47,2.4,2.45,2.38,2.42,2.37,2.41,2.48,2.5,2.4,2.39,1.93,1.92,0.7,0.62,1.71,1.7,1.68,1.68,1.67,1.67,1.64,1.64,1.63,1.62,1.59,1.59,1.61,1.6,1.59,1.56,1.61,1.6,1.53,1.53,1.59,1.61,2.11,1.82,1.82,1.77,1.64,1.44,1.45,1.4,2.14,1.83,1.96,2,1.87,1.21,1.26,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-1.1,--,-1.8,-0.34,-0.15,-0.15,-0.75,-0.94,-0.19,-0.52,-0.55,-0.72,-0.51,-0.31,-0.43,-0.23,-0.21,0.13,-0.13,-0.22,-0.22,0.26,0.08,-0.07,0.07,0.26,0,0,0,0.34,0,0,0,0.35,0,0,0,0.11,0,0,0,0.44,0,0.67,0,0.16,-0.05,0.31,0.05,0.42,--,-0.09,--,--,--,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),373598,260017,132080,704860,520993,346414,166015,884629,684055,469922,204338,930249,685492,435877,191244,791211,558915,364648,165917,502305,317431,206709,79898,352296,206711,132673,52527,358104,251648,173328,75339,339813,237862,139576,56402,269431,195722,110135,48543,238670,162553,105343,48042,269177,193184,120107,51621,201273,135427,83613,36437,183528,98642,61841,27198,159694,73053,157065,73207,138991,60435,113401,57769,96506,33177,70114,32653,80348,43458,115344,59172,111005,67713,72086,49297,
主营业务利润(万元),51816,35894,16127,81379,58913,35727,17851,79213,55902,38113,20477,83944,62472,37513,15051,54680,37629,24461,10632,41819,22471,13971,4684,30687,17883,12026,3709,36123,25426,19926,7251,35382,25292,16379,--,32202,24178,15358,5787,30935,20328,13062,5167,29998,17387,11426,3608,25832,17856,12341,6591,23161,17143,12109,3450,20887,9967,20087,11471,13130,4732,8902,2200,-571,-470,-1679,-737,782,867,1596,1098,686,577,392,863,
营业利润(万元),-6196,-3624,-2724,-31558,-4396,-5280,-89,-12158,-1918,732,2009,-2729,8738,6504,1485,5522,3010,2132,604,1821,-2948,-1825,-1894,-1942,-3781,-2066,-2716,3133,5678,6247,1678,3717,8041,6915,929,-29492,2763,2155,-221,2399,1336,1109,-448,2248,1348,1144,-875,4199,3801,3243,3055,4428,5539,4778,91,4730,3690,7976,6394,5094,515,2068,-114,1176,0,-559,0,2132,0,0,1991,1629,760,455,950,
投资收益(万元),138,--,--,122,-25,-31,-11,-492,--,-41,-18,325,292,306,-6,263,407,155,156,229,171,147,--,386,250,219,256,1910,1759,1308,849,-815,3904,3761,1281,-3957,-118,-137,8,14,243,195,-127,-686,-399,-503,-3,71,659,592,23,-1532,-298,115,62,-310,180,2056,1256,1329,319,373,305,1546,817,3965,2223,1727,693,949,575,601,143,335,274,
营业外收支净额(万元),4998,2474,988,7359,5820,5706,4160,27034,11635,8280,2814,23798,4680,3464,3084,15104,4343,4106,2637,13495,3427,3131,334,5129,3824,3297,1550,361,--,-156,--,--,--,44198,--,-729,0,0,-55,34,0,0,0,227,0,0,0,-530,0,2,34,0,0,13,0,-224,0,1976,0,2037,0,0,0,0,121,0,68,0,226,309,0,0,--,--,--,
利润总额(万元),-1198,-1150,-1736,-24199,1424,426,4070,14876,9717,9011,4823,21069,13419,9968,4569,20625,7353,6238,3241,15316,478,1305,-1560,3187,43,1230,-1166,3494,5477,6091,1699,74092,52223,51113,985,-33153,3120,2361,152,3027,2563,2285,197,2656,1797,1789,135,4785,4987,4056,3207,3432,5591,5259,312,4562,3944,12767,9942,8469,1530,5529,523,2838,1229,3698,2229,4022,2337,4131,2567,2314,830,759,1209,
净利润(万元),-4676,-3527,-2262,-24659,-2330,-1833,1708,3424,4420,3774,1838,8398,4663,4264,2389,15062,3691,3493,1853,11595,-677,574,-1692,1006,-1327,105,-1270,1171,3671,4472,1090,57991,42483,42175,413,-35101,1077,809,84,1179,1050,1016,76,1027,1218,988,66,868,1608,1270,929,654,2706,2577,139,2995,2432,9208,7052,6446,1049,4267,540,2282,1008,2920,1900,2910,1742,3797,1948,1868,472,414,775,
