报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2006-09-30,2005-12-31,2004-12-31,
基本每股收益(元),0.39,0.3,0.4,0.89,0.67,0.5,0.3,0.74,0.55,0.4,0.24,0.67,0.49,0.37,0.23,0.61,0.44,0.3,0.18,0.47,0.4,0.3,0.16,0.51,0.35,0.24,0.19,0.52,0.39,0.24,0.19,0.81,0.61,0.45,0,0.52,0.77,0.71,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,3.49,3.57,3.43,3.2,3.04,3.25,3.22,3.05,2.98,2.88,3.13,2.97,2.81,2.7,4.26,4.07,4.47,4.31,6.81,6.63,2.88,2.72,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.73,0.53,0.3,1.01,0.63,0.54,0.27,0.58,0.42,0.31,0.2,0.58,0.25,0.25,0.2,1.1,0.74,0.5,0.26,0.71,0.56,0.48,1.85,0.85,0.96,0.87,
主营业务收入(万元),189199,134535,79698,232324,169919,119543,66266,213651,150956,111215,63232,215215,163994,117802,66581,230027,169750,109030,64829,202374,154450,104985,56808,215444,155965,105562,59755,190783,136179,85855,41650,145846,106501,73616,134345,92768,112397,91923,
主营业务利润(万元),82624,58333,35461,93929,67927,49163,28860,83270,60981,44338,26408,79252,60339,44758,25728,86343,63209,42081,25279,78037,59075,41264,22293,78500,55287,38121,21081,60270,42178,25480,12323,39684,29425,20702,33080,23519,31472,25235,
营业利润(万元),61141,46133,29513,66952,51560,38742,23119,56554,41953,31208,18583,53963,40870,30879,18450,53771,40968,27228,16394,45293,37290,26913,14478,49336,35228,24237,13173,37292,26594,15381,7710,23902,17805,13296,20054,14255,20359,16852,
投资收益(万元),8585,7758,4154,14720,9989,6380,2944,11174,6777,4317,844,6858,3157,1484,859,125,144,144,--,35,55,55,0,53,59,59,0,23,56,61,61,0,0,0,147,-26,-1,29,
营业外收支净额(万元),4621,3977,3877,1605,1277,20,51,1407,753,124,120,903,124,93,29,1615,969,933,214,905,806,410,145,1916,667,499,116,2419,--,671,--,--,--,126,852,-39,-44,-93,
利润总额(万元),65761,50110,33390,68558,52837,38762,23170,57962,42705,31332,18704,54867,40994,30971,18479,55386,41937,28161,16608,46198,38097,27323,14623,51251,35896,24736,13289,39712,27729,16052,7841,24731,18283,13422,20906,14216,20316,16759,
净利润(万元),51240,39317,26469,57830,43333,32161,19317,47677,35135,25918,15544,43277,31262,23561,14635,38899,28527,19153,11261,30334,25989,19058,10263,32707,22584,15578,8080,22417,16822,10062,5041,16554,12245,8975,16278,10308,15403,14134,
净利润(扣除非经常性损益后)(万元),47746,36313,23541,56532,42325,32132,19271,46532,34528,25818,15449,42633,--,23493,--,37648,--,18389,--,29556,--,18724,--,31389,--,15197,0,20477,0,9488,--,15849,11807,8868,15446,10206,15437,14200,
经营活动产生的现金流量净额(万元),54916,34212,18904,71742,43714,26091,18471,49800,38094,38117,19369,67727,46951,33931,19379,64928,40436,34692,17202,37321,27013,19709,13069,37113,15732,16055,8557,47044,31500,21428,6914,19123,11104,9548,37058,16944,19197,17368,
现金及现金等价物净增加额(万元),-15577,-12710,-2711,10510,-6968,-9488,-5778,-7163,-15484,-6047,2273,-30533,-33292,-21374,-6591,12572,12428,12291,9498,-3236,18432,10917,9301,-10446,-21477,-9442,16185,-38911,-47429,-2721,-18407,110346,236,395,-3730,--,3593,6512,
总资产(万元),500874,498220,515513,473849,441961,441784,451606,450726,433128,418041,430451,431463,376515,381074,396217,346529,391665,374289,377227,373336,390129,383011,385261,372144,370790,362095,402676,375570,367767,333934,274638,278462,175329,167277,164536,--,145248,131300,
流动资产(万元),163295,166641,189408,183565,161054,164673,168805,173085,160938,150936,167662,170919,82785,186021,209600,207525,218181,201800,204034,198483,210492,201259,200660,185206,187754,176522,221159,194275,173408,194106,176271,185844,99151,90771,92459,--,89704,79650,
总负债(万元),91709,105701,125525,112471,82888,109148,125376,144081,131515,125454,145814,162663,105596,118356,142780,113014,130121,101122,102698,112181,134831,136199,117627,116852,128379,129149,151767,133668,114601,99594,75930,83342,100888,97254,103843,--,86973,90384,
流动负债(万元),74621,88886,110020,97222,71543,87794,104012,132707,130117,124056,144415,161258,105596,115412,139794,110276,126586,97576,99126,108596,127422,128788,110435,110457,113609,114367,136974,118834,111901,99594,68230,65642,83188,79289,86232,--,86232,87331,
股东权益不含少数股东权益(万元),389586,377195,373533,346788,344368,319014,312285,293122,271751,262557,252249,236733,224141,229229,220262,205602,195222,208374,206946,195709,191545,184677,200963,190701,180619,173614,182264,174229,191235,184489,182226,177294,57600,54345,45247,--,45384,30107,
净资产收益率加权(%),13.9,10.77,7.35,18.15,13.85,10.33,6.38,18.2,13.82,10.38,6.36,19.21,14.13,10.84,6.87,18.86,13.73,9.33,5.59,15.68,13.28,9.49,5.24,18.06,--,8.66,0,12.25,0,5.52,--,26.23,0,18.05,34.96,--,40.74,48.84,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
