报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1995-12-31,1994-12-31,
基本每股收益(元),0.75,0.58,0.29,0.95,0.75,0.55,0.26,1.52,0.92,0.6,0.28,1.07,0.84,0.59,0.38,0.93,0.71,0.52,0.33,0.91,0.75,0.51,0.31,0.79,0.69,0.5,0.31,0.82,0.62,0.42,0.25,0.99,0.49,0.34,0.14,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,9.59,--,--,--,8.42,--,7.9,7.65,7.83,7.45,7.23,7.05,7.09,6.76,6.6,6.35,6.38,6.07,5.89,6.83,6.77,6.46,6.26,6.07,5.23,4.98,4.51,4.35,4.31,4.12,4.03,4.11,4.02,3.92,3.89,3.84,3.57,3.49,3.46,3.42,3.45,3.46,3.52,3.41,3.27,3.37,3.22,3.14,3.9,3.78,2.7,2.59,2.48,2.94,2.63,3.63,3.33,3.22,3.09,1.2,0,1.09,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,0.18,--,--,--,0.02,--,0.17,0.25,0.13,0.89,0.17,0.02,0.17,0.89,0.63,0.6,-0.07,0.6,0.41,0.46,0.22,0.7,0.19,0.13,0.13,0.53,0.45,0.35,0.07,0.69,0,--,0,0.32,0,0,0,1.03,0,0,0,0.34,0,0,0,0.32,--,0.15,--,0.42,0.31,0.57,0.22,0.56,--,-0.09,--,--,--,--,--,--,
主营业务收入(万元),308773,210684,107830,428096,321647,216133,104418,683457,577466,381202,186840,698932,560767,370219,191979,638338,452169,294468,147569,536680,406323,265364,135179,503795,377238,247197,123083,495152,372250,245463,116246,455662,334729,216343,100308,404909,323036,211354,114283,459743,359750,235211,112990,419572,349036,233689,136028,424921,310553,194452,89507,368632,277977,174844,81548,238266,100011,116834,54731,72352,30966,35067,13562,23631,11809,20844,16811,15672,
主营业务利润(万元),149695,104630,55303,202465,152476,101535,48542,230899,179719,121372,58882,227398,172336,111589,58535,201586,148851,99752,54579,190246,141392,91939,48719,167568,121348,79641,39634,150133,111286,72786,35932,134227,94055,61615,26929,112187,84421,53101,28423,120726,93493,61578,28301,108629,82231,54758,28885,113026,82252,53996,24258,111726,78986,51479,23176,86431,37922,52314,23359,26867,10647,12143,4213,4868,2371,5066,4415,3168,
营业利润(万元),50298,39402,20420,63840,51181,37500,18081,103389,62236,40042,18426,73127,56892,38939,24400,65522,45704,32558,22176,59269,49608,33355,21191,54220,41278,27475,16315,45203,37674,25302,12506,39376,27665,18476,7319,22418,17332,12326,6447,19318,13407,9008,4879,8495,5930,3438,4071,16766,16410,10848,4856,20414,17985,11677,4658,18870,8608,17042,8832,9406,5369,7367,1860,4886,0,5066,4415,3168,
投资收益(万元),1928,1314,258,486,81,2,0,27129,--,--,0,5236,5321,5311,5242,1251,482,303,93,818,154,88,78,304,79,41,0,2998,90,62,0,30,26,14,0,-208,-100,-79,-128,7685,10966,11788,-391,-5507,333,133,92,-5149,-785,-518,-258,411,-109,-51,-74,28,386,467,115,-83,3,-16,0,0,0,0,0,0,
营业外收支净额(万元),1953,1163,1030,1998,1341,1164,845,3289,2184,2016,1475,3149,1729,1668,1807,4777,3407,3524,1108,2421,762,409,-449,1924,1376,1523,1149,1862,1743,1573,--,--,--,--,630,1578,0,--,0,-4281,0,0,0,-1175,0,0,0,-2737,0,0,0,-1400,-656,-208,0,-830,0,281,0,-323,0,0,0,0,422,0,0,--,
利润总额(万元),52251,40565,21451,65838,52522,38664,18926,106678,64420,42058,19902,76276,58620,40608,26208,70299,49111,36083,23284,61690,50370,33764,20743,56144,42655,28998,17464,47065,39417,26874,14258,57468,28821,19800,7949,25306,19236,13035,6650,24068,24670,20749,4796,2797,5183,2797,3416,10554,16700,11396,5210,20436,18010,12180,4991,19336,9252,17943,8944,10461,6268,8472,1859,5309,3083,5066,4416,3168,
净利润(万元),42979,33181,16542,54191,42962,31532,15018,87069,52412,34081,16190,61441,47754,33734,22004,52900,40364,29615,19144,52009,42748,28981,17486,45146,35215,24017,14605,38057,28332,19134,10814,43758,21707,14775,6018,16489,13605,9034,4555,18664,18060,15258,3345,471,3622,1725,2836,6336,13059,8413,4000,16658,13890,10344,4126,15771,8839,12891,6493,7589,4517,6088,1580,4755,2865,5066,4399,3146,
